split,map_name,agents,seed,iteration,checkpoint_id,target_rule,target_best_rule_id,delta_best_rule_id,second_delta_rule_id,candidate_count,harmful_candidate_count,best_delta_ratio,second_delta_ratio,best_minus_second_margin,best_minus_additive_margin,best_minus_neutral_threshold,label_delta_ratio_best,label_confidence,neutral,within_0_001_count,margin_le_0_001,within_0_0025_count,margin_le_0_0025,within_0_005_count,margin_le_0_005,within_0_01_count,margin_le_0_01,within_0_02_count,margin_le_0_02,within_0_05_count,margin_le_0_05
train,random-32-32-20,100,5,0,random-32-32-20__a100__i5__phase4_phase4-full-repair1__iter0,neutral_additive,block_heavy,block_heavy,decay_095,8,3,0.00319926873857,0.0,0.00319926873857,0.00319926873857,-0.00180073126143,0.00319926873857,0.00319926873857,1,1,0,1,0,4,1,4,1,5,1,7,1
train,random-32-32-20,100,5,1,random-32-32-20__a100__i5__phase4_phase4-full-repair1__iter1,commit_heavy,commit_heavy,commit_heavy,block_heavy,8,1,0.0255941499086,0.0173674588665,0.008226691042100002,0.0255941499086,0.0205941499086,0.0255941499086,0.0255941499086,0,1,0,1,0,1,0,2,1,3,1,7,1
train,random-32-32-20,100,5,2,random-32-32-20__a100__i5__phase4_phase4-full-repair1__iter2,decay_090,decay_090,decay_090,decay_095,8,0,0.0301645338208,0.0283363802559,0.0018281535649000008,0.0301645338208,0.0251645338208,0.0301645338208,0.0301645338208,0,1,0,2,1,2,1,5,1,7,1,8,1
train,random-32-32-20,100,5,3,random-32-32-20__a100__i5__phase4_phase4-full-repair1__iter3,commit_heavy,commit_heavy,commit_heavy,wait_heavy,8,1,0.00868372943327,0.00411334552102,0.004570383912249999,0.00868372943327,0.003683729433269999,0.00868372943327,0.00868372943327,0,1,0,1,0,2,1,5,1,7,1,8,1
train,random-32-32-20,200,5,0,random-32-32-20__a200__i5__phase4_phase4-full-repair1__iter0,wait_light,wait_light,wait_light,commit_heavy,8,1,0.106043585711,0.099528195911,0.006515389800000007,0.106043585711,0.101043585711,0.106043585711,0.106043585711,0,1,0,1,0,1,0,2,1,2,1,2,1
train,random-32-32-20,200,5,1,random-32-32-20__a200__i5__phase4_phase4-full-repair1__iter1,wait_heavy,wait_heavy,wait_heavy,block_heavy,8,0,0.123118400359,0.101100876208,0.022017524151,0.123118400359,0.118118400359,0.123118400359,0.123118400359,0,1,0,1,0,1,0,1,0,1,0,3,1
train,random-32-32-20,200,5,2,random-32-32-20__a200__i5__phase4_phase4-full-repair1__iter2,wait_light,wait_light,wait_light,block_light,8,2,0.0417883621658,0.0321276117726,0.009660750393200003,0.0417883621658,0.036788362165800004,0.0417883621658,0.0417883621658,0,1,0,1,0,1,0,2,1,3,1,4,1
train,random-32-32-20,200,5,3,random-32-32-20__a200__i5__phase4_phase4-full-repair1__iter3,wait_light,wait_light,wait_light,block_light,8,3,0.0137047854415,0.00786340148281,0.005841383958690001,0.0137047854415,0.0087047854415,0.0137047854415,0.0137047854415,0,1,0,1,0,1,0,2,1,5,1,7,1
train,random-32-32-20,400,5,0,random-32-32-20__a400__i5__phase4_phase4-full-repair1__iter0,block_heavy,block_heavy,block_heavy,decay_095,8,3,0.0462342383278,0.0,0.0462342383278,0.0462342383278,0.0412342383278,0.0462342383278,0.0462342383278,0,1,0,1,0,1,0,1,0,1,0,4,1
train,random-32-32-20,400,5,1,random-32-32-20__a400__i5__phase4_phase4-full-repair1__iter1,decay_095,decay_095,decay_095,wait_light,8,0,0.105191412019,0.0947404293991,0.01045098261989999,0.105191412019,0.10019141201899999,0.105191412019,0.105191412019,0,1,0,1,0,1,0,1,0,2,1,3,1
train,random-32-32-20,400,5,2,random-32-32-20__a400__i5__phase4_phase4-full-repair1__iter2,wait_light,wait_light,wait_light,block_light,8,3,0.106895376576,0.0554356469385,0.0514597296375,0.106895376576,0.101895376576,0.106895376576,0.106895376576,0,1,0,1,0,1,0,1,0,1,0,1,0
train,random-32-32-20,400,5,3,random-32-32-20__a400__i5__phase4_phase4-full-repair1__iter3,wait_heavy,wait_heavy,wait_heavy,decay_095,8,2,0.16494376917,0.11916392139,0.04577984778000001,0.16494376917,0.15994376917,0.16494376917,0.16494376917,0,1,0,1,0,1,0,1,0,1,0,2,1
train,random-32-32-20,50,6,0,random-32-32-20__a50__i6__phase4_phase4-full-repair1__iter0,neutral_additive,wait_heavy,wait_heavy,decay_095,8,1,0.00265486725664,0.0,0.00265486725664,0.00265486725664,-0.00234513274336,0.00265486725664,0.00265486725664,1,1,0,1,0,4,1,5,1,7,1,8,1
train,random-32-32-20,50,6,1,random-32-32-20__a50__i6__phase4_phase4-full-repair1__iter1,wait_heavy,wait_heavy,wait_heavy,decay_095,8,1,0.0380530973451,0.0283185840708,0.0097345132743,0.0380530973451,0.0330530973451,0.0380530973451,0.0380530973451,0,1,0,1,0,1,0,2,1,4,1,6,1
train,random-32-32-20,50,6,2,random-32-32-20__a50__i6__phase4_phase4-full-repair1__iter2,block_heavy,block_heavy,block_heavy,wait_heavy,8,1,0.0353982300885,0.0283185840708,0.007079646017700003,0.0353982300885,0.0303982300885,0.0353982300885,0.0353982300885,0,1,0,1,0,1,0,2,1,3,1,6,1
train,random-32-32-20,50,6,3,random-32-32-20__a50__i6__phase4_phase4-full-repair1__iter3,wait_light,wait_light,wait_light,block_light,8,0,0.0486725663717,0.0389380530973,0.009734513274399996,0.0486725663717,0.0436725663717,0.0486725663717,0.0486725663717,0,1,0,1,0,1,0,2,1,2,1,7,1
train,random-32-32-20,100,6,0,random-32-32-20__a100__i6__phase4_phase4-full-repair1__iter0,wait_light,wait_light,wait_light,commit_heavy,8,1,0.0356366797045,0.0186875271621,0.0169491525424,0.0356366797045,0.030636679704499997,0.0356366797045,0.0356366797045,0,1,0,1,0,1,0,1,0,2,1,7,1
train,random-32-32-20,100,6,1,random-32-32-20__a100__i6__phase4_phase4-full-repair1__iter1,neutral_additive,additive_ltm,additive_ltm,wait_light,8,6,0.0,-0.0143415906128,0.0143415906128,0.0,-0.005,0.0,0.0,1,1,0,1,0,1,0,1,0,2,1,3,1
train,random-32-32-20,100,6,2,random-32-32-20__a100__i6__phase4_phase4-full-repair1__iter2,decay_090,decay_090,decay_090,wait_light,8,0,0.0338983050847,0.0243372446762,0.009561060408500001,0.0338983050847,0.0288983050847,0.0338983050847,0.0338983050847,0,1,0,1,0,1,0,2,1,4,1,8,1
train,random-32-32-20,100,6,3,random-32-32-20__a100__i6__phase4_phase4-full-repair1__iter3,decay_090,decay_090,decay_090,block_light,8,0,0.0291177748805,0.0286831812256,0.0004345936548999993,0.0291177748805,0.024117774880499997,0.0291177748805,0.0291177748805,0,2,1,2,1,2,1,4,1,4,1,8,1
train,random-32-32-20,200,6,0,random-32-32-20__a200__i6__phase4_phase4-full-repair1__iter0,wait_light,wait_light,wait_light,wait_heavy,8,0,1.0,1.0,0.0,1.0,0.995,1.0,1.0,0,5,1,5,1,5,1,5,1,5,1,5,1
train,random-32-32-20,200,6,1,random-32-32-20__a200__i6__phase4_phase4-full-repair1__iter1,block_light,block_light,block_light,block_heavy,8,4,0.0420956302906,0.000915122397621,0.041180507892978994,0.0420956302906,0.0370956302906,0.0420956302906,0.0420956302906,0,1,0,1,0,1,0,1,0,1,0,4,1
train,random-32-32-20,200,6,2,random-32-32-20__a200__i6__phase4_phase4-full-repair1__iter2,block_light,block_light,wait_light,wait_heavy,8,0,1.0,1.0,0.0,1.0,0.995,1.0,1.0,0,6,1,6,1,6,1,6,1,6,1,6,1
train,random-32-32-20,200,6,3,random-32-32-20__a200__i6__phase4_phase4-full-repair1__iter3,block_heavy,block_heavy,block_heavy,decay_090,8,1,0.0631434454358,0.0386639212995,0.0244795241363,0.0631434454358,0.0581434454358,0.0631434454358,0.0631434454358,0,1,0,1,0,1,0,1,0,1,0,4,1
train,random-32-32-20,400,6,0,random-32-32-20__a400__i6__phase4_phase4-full-repair1__iter0,wait_light,wait_light,wait_light,wait_heavy,8,0,1.0,1.0,0.0,1.0,0.995,1.0,1.0,0,4,1,4,1,4,1,4,1,4,1,4,1
train,random-32-32-20,400,6,1,random-32-32-20__a400__i6__phase4_phase4-full-repair1__iter1,decay_090,decay_090,decay_090,wait_light,8,0,0.109962612712,0.10908291181,0.0008797009019999996,0.109962612712,0.104962612712,0.109962612712,0.109962612712,0,2,1,2,1,2,1,2,1,2,1,3,1
train,random-32-32-20,400,6,2,random-32-32-20__a400__i6__phase4_phase4-full-repair1__iter2,decay_090,decay_090,decay_090,wait_heavy,8,1,0.109852650099,0.078953155927,0.030899494171999997,0.109852650099,0.104852650099,0.109852650099,0.109852650099,0,1,0,1,0,1,0,1,0,1,0,2,1
train,random-32-32-20,400,6,3,random-32-32-20__a400__i6__phase4_phase4-full-repair1__iter3,commit_heavy,commit_heavy,commit_heavy,additive_ltm,8,5,0.0115460743347,0.0,0.0115460743347,0.0115460743347,0.0065460743347,0.0115460743347,0.0115460743347,0,1,0,1,0,1,0,1,0,2,1,4,1
train,random-32-32-20,50,7,0,random-32-32-20__a50__i7__phase4_phase4-full-repair1__iter0,block_heavy,block_heavy,block_heavy,wait_heavy,8,1,0.0545129579982,0.00536193029491,0.04915102770329,0.0545129579982,0.049512957998200005,0.0545129579982,0.0545129579982,0,1,0,1,0,1,0,1,0,1,0,2,1
train,random-32-32-20,50,7,1,random-32-32-20__a50__i7__phase4_phase4-full-repair1__iter1,wait_heavy,wait_heavy,wait_heavy,block_heavy,8,0,0.058981233244,0.0348525469169,0.024128686327100003,0.058981233244,0.053981233244000004,0.058981233244,0.058981233244,0,1,0,1,0,1,0,1,0,1,0,5,1
train,random-32-32-20,50,7,2,random-32-32-20__a50__i7__phase4_phase4-full-repair1__iter2,block_light,block_light,block_light,wait_heavy,8,2,0.0107238605898,0.00893655049151,0.0017873100982899997,0.0107238605898,0.0057238605898,0.0107238605898,0.0107238605898,0,1,0,2,1,2,1,3,1,6,1,7,1
train,random-32-32-20,50,7,3,random-32-32-20__a50__i7__phase4_phase4-full-repair1__iter3,decay_095,decay_095,decay_095,wait_light,8,0,0.0169794459339,0.0125111706881,0.004468275245800001,0.0169794459339,0.0119794459339,0.0169794459339,0.0169794459339,0,1,0,1,0,2,1,3,1,5,1,8,1
train,random-32-32-20,100,7,0,random-32-32-20__a100__i7__phase4_phase4-full-repair1__iter0,block_heavy,block_heavy,block_heavy,wait_heavy,8,1,0.0340811044003,0.0103537532355,0.0237273511648,0.0340811044003,0.0290811044003,0.0340811044003,0.0340811044003,0,1,0,1,0,1,0,1,0,1,0,7,1
train,random-32-32-20,100,7,1,random-32-32-20__a100__i7__phase4_phase4-full-repair1__iter1,neutral_additive,additive_ltm,additive_ltm,block_heavy,8,6,0.0,-0.00949094046592,0.00949094046592,0.0,-0.005,0.0,0.0,1,1,0,1,0,1,0,2,1,2,1,6,1
train,random-32-32-20,100,7,2,random-32-32-20__a100__i7__phase4_phase4-full-repair1__iter2,decay_095,decay_095,decay_095,wait_heavy,8,0,0.0319240724763,0.0258843830889,0.006039689387399998,0.0319240724763,0.026924072476299996,0.0319240724763,0.0319240724763,0,1,0,1,0,1,0,3,1,3,1,8,1
train,random-32-32-20,100,7,3,random-32-32-20__a100__i7__phase4_phase4-full-repair1__iter3,wait_heavy,wait_heavy,wait_heavy,decay_095,8,0,0.04659188956,0.0319240724763,0.014667817083700005,0.04659188956,0.041591889560000005,0.04659188956,0.04659188956,0,1,0,1,0,1,0,1,0,3,1,8,1
train,random-32-32-20,200,7,0,random-32-32-20__a200__i7__phase4_phase4-full-repair1__iter0,wait_light,wait_light,wait_light,commit_heavy,8,3,0.0900088028169,0.015625,0.0743838028169,0.0900088028169,0.0850088028169,0.0900088028169,0.0900088028169,0,1,0,1,0,1,0,1,0,1,0,1,0
train,random-32-32-20,200,7,1,random-32-32-20__a200__i7__phase4_phase4-full-repair1__iter1,decay_095,decay_095,decay_095,additive_ltm,8,4,0.0074823943662,0.0,0.0074823943662,0.0074823943662,0.0024823943661999998,0.0074823943662,0.0074823943662,0,1,0,1,0,1,0,2,1,3,1,7,1
train,random-32-32-20,200,7,2,random-32-32-20__a200__i7__phase4_phase4-full-repair1__iter2,commit_heavy,commit_heavy,commit_heavy,additive_ltm,8,5,0.00880281690141,0.0,0.00880281690141,0.00880281690141,0.00380281690141,0.00880281690141,0.00880281690141,0,1,0,1,0,1,0,2,1,3,1,5,1
train,random-32-32-20,200,7,3,random-32-32-20__a200__i7__phase4_phase4-full-repair1__iter3,neutral_additive,additive_ltm,decay_090,additive_ltm,8,5,0.0,0.0,0.0,0.0,-0.005,0.0,0.0,1,2,1,2,1,2,1,2,1,3,1,5,1
train,random-32-32-20,400,7,0,random-32-32-20__a400__i7__phase4_phase4-full-repair1__iter0,neutral_additive,wait_light,wait_light,wait_heavy,8,0,0.0,0.0,0.0,0.0,-0.005,0.0,0.0,1,8,1,8,1,8,1,8,1,8,1,8,1
train,random-32-32-20,400,7,1,random-32-32-20__a400__i7__phase4_phase4-full-repair1__iter1,wait_light,wait_light,wait_light,block_heavy,8,1,0.207263550582,0.177748518762,0.02951503181999998,0.207263550582,0.202263550582,0.207263550582,0.207263550582,0,1,0,1,0,1,0,1,0,1,0,2,1
train,random-32-32-20,400,7,2,random-32-32-20__a400__i7__phase4_phase4-full-repair1__iter2,wait_heavy,wait_heavy,wait_heavy,additive_ltm,8,6,0.028746982664,0.0,0.028746982664,0.028746982664,0.023746982664,0.028746982664,0.028746982664,0,1,0,1,0,1,0,1,0,1,0,2,1
train,random-32-32-20,400,7,3,random-32-32-20__a400__i7__phase4_phase4-full-repair1__iter3,decay_090,decay_090,decay_090,commit_heavy,8,5,0.0624314241826,0.0084485407066,0.053982883476,0.0624314241826,0.0574314241826,0.0624314241826,0.0624314241826,0,1,0,1,0,1,0,1,0,1,0,1,0
train,random-32-32-20,50,8,0,random-32-32-20__a50__i8__phase4_phase4-full-repair1__iter0,block_heavy,block_heavy,block_heavy,wait_heavy,8,3,0.0281195079086,0.0219683655536,0.006151142355,0.0281195079086,0.0231195079086,0.0281195079086,0.0281195079086,0,1,0,1,0,1,0,2,1,2,1,6,1
train,random-32-32-20,50,8,1,random-32-32-20__a50__i8__phase4_phase4-full-repair1__iter1,wait_light,wait_light,wait_light,block_heavy,8,0,0.0492091388401,0.0439367311072,0.005272407732900004,0.0492091388401,0.044209138840100005,0.0492091388401,0.0492091388401,0,1,0,1,0,1,0,2,1,4,1,8,1
train,random-32-32-20,50,8,2,random-32-32-20__a50__i8__phase4_phase4-full-repair1__iter2,neutral_additive,additive_ltm,additive_ltm,wait_light,8,3,0.0,-0.00527240773286,0.00527240773286,0.0,-0.005,0.0,0.0,1,1,0,1,0,1,0,4,1,5,1,8,1
train,random-32-32-20,50,8,3,random-32-32-20__a50__i8__phase4_phase4-full-repair1__iter3,commit_heavy,commit_heavy,wait_heavy,commit_heavy,8,0,0.0377855887522,0.0377855887522,0.0,0.0377855887522,0.0327855887522,0.0377855887522,0.0377855887522,0,2,1,2,1,3,1,3,1,3,1,8,1
train,random-32-32-20,100,8,0,random-32-32-20__a100__i8__phase4_phase4-full-repair1__iter0,block_heavy,block_heavy,block_heavy,wait_light,8,0,0.0771929824561,0.0254385964912,0.05175438596489999,0.0771929824561,0.0721929824561,0.0771929824561,0.0771929824561,0,1,0,1,0,1,0,1,0,1,0,1,0
train,random-32-32-20,100,8,1,random-32-32-20__a100__i8__phase4_phase4-full-repair1__iter1,wait_heavy,wait_heavy,wait_heavy,block_heavy,8,1,0.0364035087719,0.0175438596491,0.018859649122800002,0.0364035087719,0.031403508771900006,0.0364035087719,0.0364035087719,0,1,0,1,0,1,0,1,0,2,1,7,1
train,random-32-32-20,100,8,2,random-32-32-20__a100__i8__phase4_phase4-full-repair1__iter2,neutral_additive,commit_heavy,commit_heavy,additive_ltm,8,4,0.000877192982456,0.0,0.000877192982456,0.000877192982456,-0.004122807017544,0.000877192982456,0.000877192982456,1,2,1,2,1,2,1,3,1,4,1,8,1
train,random-32-32-20,100,8,3,random-32-32-20__a100__i8__phase4_phase4-full-repair1__iter3,block_heavy,block_heavy,block_heavy,wait_light,8,1,0.0627192982456,0.0482456140351,0.014473684210500007,0.0627192982456,0.05771929824560001,0.0627192982456,0.0627192982456,0,1,0,1,0,1,0,1,0,3,1,5,1
train,random-32-32-20,200,8,0,random-32-32-20__a200__i8__phase4_phase4-full-repair1__iter0,wait_light,wait_light,wait_light,decay_095,8,4,0.0330303702062,0.0,0.0330303702062,0.0330303702062,0.028030370206199997,0.0330303702062,0.0330303702062,0,1,0,1,0,1,0,1,0,1,0,4,1
train,random-32-32-20,200,8,1,random-32-32-20__a200__i8__phase4_phase4-full-repair1__iter1,neutral_additive,additive_ltm,additive_ltm,decay_095,8,5,0.0,-0.0150742629129,0.0150742629129,0.0,-0.005,0.0,0.0,1,1,0,1,0,1,0,1,0,3,1,8,1
train,random-32-32-20,200,8,2,random-32-32-20__a200__i8__phase4_phase4-full-repair1__iter2,neutral_additive,additive_ltm,additive_ltm,decay_095,8,4,0.0,-0.00687209044558,0.00687209044558,0.0,-0.005,0.0,0.0,1,1,0,1,0,1,0,3,1,4,1,7,1
train,random-32-32-20,200,8,3,random-32-32-20__a200__i8__phase4_phase4-full-repair1__iter3,block_heavy,block_heavy,block_heavy,wait_light,8,0,0.052981600532,0.048547993793,0.004433606739000007,0.052981600532,0.047981600532000006,0.052981600532,0.052981600532,0,1,0,1,0,2,1,2,1,3,1,6,1
train,random-32-32-20,400,8,0,random-32-32-20__a400__i8__phase4_phase4-full-repair1__iter0,wait_light,wait_light,wait_light,commit_heavy,8,1,0.30844012373,0.256959787892,0.05148033583799999,0.30844012373,0.30344012373,0.30844012373,0.30844012373,0,1,0,1,0,1,0,1,0,1,0,1,0
train,random-32-32-20,400,8,1,random-32-32-20__a400__i8__phase4_phase4-full-repair1__iter1,wait_light,wait_light,wait_light,decay_095,8,4,0.094454264251,0.0552364118427,0.039217852408299995,0.094454264251,0.08945426425099999,0.094454264251,0.094454264251,0,1,0,1,0,1,0,1,0,1,0,2,1
train,random-32-32-20,400,8,2,random-32-32-20__a400__i8__phase4_phase4-full-repair1__iter2,wait_light,wait_light,wait_light,additive_ltm,8,5,0.0575563411401,0.0,0.0575563411401,0.0575563411401,0.0525563411401,0.0575563411401,0.0575563411401,0,1,0,1,0,1,0,1,0,1,0,1,0
train,random-32-32-20,400,8,3,random-32-32-20__a400__i8__phase4_phase4-full-repair1__iter3,wait_heavy,wait_heavy,wait_heavy,additive_ltm,8,5,0.0456252761821,0.0,0.0456252761821,0.0456252761821,0.040625276182100004,0.0456252761821,0.0456252761821,0,1,0,1,0,1,0,1,0,1,0,2,1
train,random-32-32-20,50,9,0,random-32-32-20__a50__i9__phase4_phase4-full-repair1__iter0,block_heavy,block_heavy,block_heavy,decay_095,8,3,0.0168634064081,0.0,0.0168634064081,0.0168634064081,0.011863406408099998,0.0168634064081,0.0168634064081,0,1,0,1,0,1,0,1,0,5,1,7,1
train,random-32-32-20,50,9,1,random-32-32-20__a50__i9__phase4_phase4-full-repair1__iter1,commit_heavy,commit_heavy,commit_heavy,wait_heavy,8,2,0.0134907251265,0.00590219224283,0.00758853288367,0.0134907251265,0.008490725126499999,0.0134907251265,0.0134907251265,0,1,0,1,0,1,0,2,1,6,1,8,1
train,random-32-32-20,50,9,2,random-32-32-20__a50__i9__phase4_phase4-full-repair1__iter2,neutral_additive,additive_ltm,additive_ltm,wait_heavy,8,5,0.0,-0.00337268128162,0.00337268128162,0.0,-0.005,0.0,0.0,1,1,0,1,0,2,1,2,1,3,1,5,1
train,random-32-32-20,50,9,3,random-32-32-20__a50__i9__phase4_phase4-full-repair1__iter3,wait_light,wait_light,wait_light,wait_heavy,8,0,0.0185497470489,0.0118043844857,0.0067453625632,0.0185497470489,0.0135497470489,0.0185497470489,0.0185497470489,0,1,0,1,0,1,0,5,1,6,1,8,1
train,random-32-32-20,100,9,0,random-32-32-20__a100__i9__phase4_phase4-full-repair1__iter0,block_light,block_light,block_light,commit_heavy,8,1,0.0154905335628,0.0146299483649,0.0008605851979000007,0.0154905335628,0.0104905335628,0.0154905335628,0.0154905335628,0,2,1,2,1,2,1,2,1,7,1,7,1
train,random-32-32-20,100,9,1,random-32-32-20__a100__i9__phase4_phase4-full-repair1__iter1,block_heavy,block_heavy,block_heavy,decay_090,8,1,0.0370051635112,0.0176419965577,0.0193631669535,0.0370051635112,0.0320051635112,0.0370051635112,0.0370051635112,0,1,0,1,0,1,0,1,0,2,1,6,1
train,random-32-32-20,100,9,2,random-32-32-20__a100__i9__phase4_phase4-full-repair1__iter2,neutral_additive,additive_ltm,additive_ltm,decay_095,8,1,0.0,-0.000430292598967,0.000430292598967,0.0,-0.005,0.0,0.0,1,2,1,3,1,5,1,6,1,7,1,8,1
train,random-32-32-20,100,9,3,random-32-32-20__a100__i9__phase4_phase4-full-repair1__iter3,wait_light,wait_light,wait_light,decay_095,8,0,0.0283993115318,0.013339070568,0.0150602409638,0.0283993115318,0.0233993115318,0.0283993115318,0.0283993115318,0,1,0,1,0,1,0,1,0,2,1,8,1
train,random-32-32-20,200,9,0,random-32-32-20__a200__i9__phase4_phase4-full-repair1__iter0,block_heavy,block_heavy,block_heavy,decay_095,8,3,0.0381136950904,0.0,0.0381136950904,0.0381136950904,0.033113695090400005,0.0381136950904,0.0381136950904,0,1,0,1,0,1,0,1,0,1,0,5,1
train,random-32-32-20,200,9,1,random-32-32-20__a200__i9__phase4_phase4-full-repair1__iter1,block_light,block_light,block_light,wait_light,8,3,0.0234711455642,0.00409130060293,0.01937984496127,0.0234711455642,0.0184711455642,0.0234711455642,0.0234711455642,0,1,0,1,0,1,0,1,0,2,1,5,1
train,random-32-32-20,200,9,2,random-32-32-20__a200__i9__phase4_phase4-full-repair1__iter2,wait_light,wait_light,wait_light,decay_095,8,0,0.0111972437554,0.0105512489233,0.0006459948321000004,0.0111972437554,0.0061972437554,0.0111972437554,0.0111972437554,0,3,1,3,1,3,1,4,1,7,1,8,1
train,random-32-32-20,200,9,3,random-32-32-20__a200__i9__phase4_phase4-full-repair1__iter3,block_heavy,block_heavy,block_heavy,wait_light,8,1,0.0217484926787,0.0206718346253,0.0010766580534000009,0.0217484926787,0.0167484926787,0.0217484926787,0.0217484926787,0,1,0,2,1,2,1,2,1,2,1,8,1
train,random-32-32-20,400,9,0,random-32-32-20__a400__i9__phase4_phase4-full-repair1__iter0,wait_light,wait_light,wait_light,block_light,8,1,0.589888249973,0.32689595313,0.262992296843,0.589888249973,0.584888249973,0.589888249973,0.589888249973,0,1,0,1,0,1,0,1,0,1,0,1,0
train,random-32-32-20,400,9,1,random-32-32-20__a400__i9__phase4_phase4-full-repair1__iter1,neutral_additive,decay_090,wait_light,wait_heavy,8,0,0.0,0.0,0.0,0.0,-0.005,0.0,0.0,1,8,1,8,1,8,1,8,1,8,1,8,1
train,random-32-32-20,400,9,2,random-32-32-20__a400__i9__phase4_phase4-full-repair1__iter2,block_light,block_light,block_light,block_heavy,8,0,0.0703048714332,0.0622762287078,0.008028642725399993,0.0703048714332,0.06530487143319999,0.0703048714332,0.0703048714332,0,1,0,1,0,1,0,2,1,2,1,5,1
train,random-32-32-20,400,9,3,random-32-32-20__a400__i9__phase4_phase4-full-repair1__iter3,decay_090,decay_090,decay_090,decay_095,8,3,0.0354779212325,0.015406314419,0.020071606813500002,0.0354779212325,0.0304779212325,0.0354779212325,0.0354779212325,0,1,0,1,0,1,0,1,0,1,0,5,1
train,random-32-32-20,50,10,0,random-32-32-20__a50__i10__phase4_phase4-full-repair1__iter0,block_heavy,block_heavy,block_heavy,wait_heavy,8,1,0.0369344413666,0.0147737765466,0.02216066482,0.0369344413666,0.0319344413666,0.0369344413666,0.0369344413666,0,1,0,1,0,1,0,1,0,1,0,7,1
train,random-32-32-20,50,10,1,random-32-32-20__a50__i10__phase4_phase4-full-repair1__iter1,neutral_additive,additive_ltm,additive_ltm,wait_light,8,3,0.0,-0.00277008310249,0.00277008310249,0.0,-0.005,0.0,0.0,1,1,0,1,0,2,1,3,1,5,1,8,1
train,random-32-32-20,50,10,2,random-32-32-20__a50__i10__phase4_phase4-full-repair1__iter2,block_light,block_light,block_light,decay_095,8,2,0.0323176361958,0.0129270544783,0.019390581717499997,0.0323176361958,0.027317636195799997,0.0323176361958,0.0323176361958,0,1,0,1,0,1,0,1,0,2,1,6,1
train,random-32-32-20,50,10,3,random-32-32-20__a50__i10__phase4_phase4-full-repair1__iter3,neutral_additive,decay_095,decay_095,additive_ltm,8,0,0.00277008310249,0.0,0.00277008310249,0.00277008310249,-0.00222991689751,0.00277008310249,0.00277008310249,1,1,0,1,0,2,1,6,1,7,1,8,1
train,random-32-32-20,100,10,0,random-32-32-20__a100__i10__phase4_phase4-full-repair1__iter0,neutral_additive,additive_ltm,decay_095,decay_090,8,5,0.0,0.0,0.0,0.0,-0.005,0.0,0.0,1,3,1,3,1,3,1,3,1,3,1,8,1
train,random-32-32-20,100,10,1,random-32-32-20__a100__i10__phase4_phase4-full-repair1__iter1,wait_light,wait_light,wait_light,additive_ltm,8,4,0.0331564986737,0.0,0.0331564986737,0.0331564986737,0.028156498673699997,0.0331564986737,0.0331564986737,0,1,0,1,0,1,0,1,0,1,0,4,1
train,random-32-32-20,100,10,2,random-32-32-20__a100__i10__phase4_phase4-full-repair1__iter2,neutral_additive,additive_ltm,additive_ltm,wait_heavy,8,3,0.0,-0.00132625994695,0.00132625994695,0.0,-0.005,0.0,0.0,1,1,0,2,1,3,1,3,1,5,1,7,1
train,random-32-32-20,100,10,3,random-32-32-20__a100__i10__phase4_phase4-full-repair1__iter3,block_light,block_light,block_light,decay_095,8,1,0.0313881520778,0.0305039787798,0.0008841732979999982,0.0313881520778,0.026388152077799997,0.0313881520778,0.0313881520778,0,2,1,2,1,3,1,3,1,6,1,7,1
train,random-32-32-20,200,10,0,random-32-32-20__a200__i10__phase4_phase4-full-repair1__iter0,wait_light,wait_light,wait_light,decay_095,8,4,0.0091131362525,0.0,0.0091131362525,0.0091131362525,0.004113136252499999,0.0091131362525,0.0091131362525,0,1,0,1,0,1,0,4,1,4,1,5,1
train,random-32-32-20,200,10,1,random-32-32-20__a200__i10__phase4_phase4-full-repair1__iter1,neutral_additive,additive_ltm,additive_ltm,block_light,8,4,0.0,-0.000666814847744,0.000666814847744,0.0,-0.005,0.0,0.0,1,2,1,2,1,2,1,2,1,4,1,7,1
train,random-32-32-20,200,10,2,random-32-32-20__a200__i10__phase4_phase4-full-repair1__iter2,block_light,block_light,block_light,additive_ltm,8,2,0.00644587686152,0.0,0.00644587686152,0.00644587686152,0.0014458768615199999,0.00644587686152,0.00644587686152,0,1,0,1,0,1,0,3,1,4,1,8,1
train,random-32-32-20,200,10,3,random-32-32-20__a200__i10__phase4_phase4-full-repair1__iter3,commit_heavy,commit_heavy,commit_heavy,wait_light,8,0,0.0244498777506,0.0222271615915,0.0022227161591,0.0244498777506,0.0194498777506,0.0244498777506,0.0244498777506,0,1,0,2,1,2,1,2,1,4,1,8,1
train,random-32-32-20,400,10,0,random-32-32-20__a400__i10__phase4_phase4-full-repair1__iter0,wait_light,wait_light,wait_light,wait_heavy,8,0,1.0,1.0,0.0,1.0,0.995,1.0,1.0,0,3,1,3,1,3,1,3,1,3,1,3,1
train,random-32-32-20,400,10,1,random-32-32-20__a400__i10__phase4_phase4-full-repair1__iter1,wait_light,wait_light,wait_light,block_light,8,2,0.183883363472,0.151220614828,0.032662748643999984,0.183883363472,0.17888336347199998,0.183883363472,0.183883363472,0,1,0,1,0,1,0,1,0,1,0,2,1
