split,run_id,checkpoint_id,map_name,agents,seed,iteration,decision_target,selected_decision,target_rule,predicted_rule,fallback_reason,defer_reason,selection_stage,attention_top1,attention_top3,decision_correct,selected_delta,additive_delta,selected_vs_additive_delta,selected_utility,additive_utility,selected_vs_additive_utility,selected_rule_harmful,target_delta,has_nonadditive_opportunity,has_high_margin_nonadditive_opportunity,best_safe_nonadditive_advantage,opportunity_margin,rule_scores,harmful_probs,opportunity_prob,defer_prob,safety_threshold_by_rule,safety_mask,best_safe_nonadditive_rule,best_safe_nonadditive_score,margin_vs_additive,margin_vs_defer,top3_rules,harmful_labels
train,random-32-32-10__a50__i7__phase4_phase4-full-repair5-expand5000,random-32-32-10__a50__i7__phase4_phase4-full-repair5-expand5000__iter3,random-32-32-10,50,7,3,use_nonadditive,defer_ltm,wait_heavy,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.031705227078,True,True,0.031705227078,0.01,"[1.0920938821592427, 1.2031294548511504, 1.1852415686845779, 1.185483189225197, 1.1933284139633178, 1.219218660891056, 1.1037462186813354, 1.1210037803649902]","[5.0803231715690345e-05, 0.6094374060630798, 0.49912986159324646, 0.42659780383110046, 0.579474687576294, 0.18739454448223114, 0.5400516986846924, 0.551478385925293]",0.18810847401618958,0.6651972532272339,"[1.01, 0.5, 0.4, 0.5, 0.4, 0.5, 0.5, 0.4]","[true, false, false, true, false, true, false, false]",wait_heavy,1.219218660891056,0.12712477873181327,-0.4770887792110443,"[""wait_heavy"", ""commit_heavy"", ""wait_light""]","[0, 1, 1, 0, 0, 0, 1, 1]"
train,random-32-32-10__a100__i7__phase4_phase4-full-repair5-expand5000,random-32-32-10__a100__i7__phase4_phase4-full-repair5-expand5000__iter0,random-32-32-10,100,7,0,use_nonadditive,defer_ltm,block_heavy,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0345446388515,True,True,0.0345446388515,0.01,"[0.3744769799880669, -0.9861906218528748, 1.4004606308043004, -0.7161557078361511, 0.9855065739154816, 1.030502567589283, 0.16642082242586184, 0.18006427574378903]","[1.138363040809054e-05, 0.6719949245452881, 0.08041708916425705, 0.6626784801483154, 0.4637758135795593, 0.1762683242559433, 0.00018452186486683786, 0.00018999565509147942]",0.33093154430389404,0.49564942717552185,"[1.01, 0.5, 0.4, 0.5, 0.4, 0.5, 0.5, 0.4]","[true, false, true, false, false, true, true, true]",block_heavy,1.4004606308043004,1.0259836508162334,-0.1647178828716278,"[""block_heavy"", ""wait_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,random-32-32-10__a100__i7__phase4_phase4-full-repair5-expand5000,random-32-32-10__a100__i7__phase4_phase4-full-repair5-expand5000__iter1,random-32-32-10,100,7,1,use_nonadditive,use_nonadditive,wait_heavy,block_heavy,selected,,select_safe_nonadditive,False,True,True,0.0112157918349,0.0,0.0112157918349,0.0112157918349,0.0,0.0112157918349,False,0.0358905338717,True,True,0.0358905338717,0.01,"[-0.0032396373880146712, 1.3118992193043233, 1.321921506896615, -1.278603137731552, 1.089963795542717, 1.233825477361679, 0.9187784439325333, 0.963995965719223]","[9.22745584830409e-06, 0.10250040143728256, 0.03241701051592827, 0.8184940218925476, 0.3858744204044342, 0.2899332642555237, 0.25335726141929626, 0.2765877842903137]",0.8184941411018372,0.08533749729394913,"[1.01, 0.5, 0.4, 0.5, 0.4, 0.5, 0.5, 0.4]","[true, true, true, false, true, true, true, true]",block_heavy,1.321921506896615,1.3251611442846296,0.733156643807888,"[""block_heavy"", ""commit_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,random-32-32-10__a100__i7__phase4_phase4-full-repair5-expand5000,random-32-32-10__a100__i7__phase4_phase4-full-repair5-expand5000__iter2,random-32-32-10,100,7,2,use_nonadditive,defer_ltm,block_light,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0121130551817,True,False,0.0121130551817,0.01,"[1.1636152987712558, 0.3259207987785339, 1.1112368923425675, 1.232570842206478, 1.1380681455135346, 0.4456296730041504, 0.134674836397171, 0.19094125747680665]","[5.6003362260526046e-05, 0.7040302753448486, 0.48839637637138367, 0.07021649181842804, 0.5615618824958801, 0.6309918165206909, 0.6694679856300354, 0.6631978750228882]",0.1304064393043518,0.6349906325340271,"[1.01, 0.5, 0.4, 0.5, 0.4, 0.5, 0.5, 0.4]","[true, false, false, true, false, false, false, false]",block_light,1.232570842206478,0.06895554343522226,-0.5045841932296753,"[""block_light"", ""additive_ltm"", ""wait_light""]","[0, 1, 0, 0, 0, 0, 1, 0]"
train,random-32-32-10__a100__i7__phase4_phase4-full-repair5-expand5000,random-32-32-10__a100__i7__phase4_phase4-full-repair5-expand5000__iter3,random-32-32-10,100,7,3,use_nonadditive,defer_ltm,decay_095,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0197397936294,True,False,0.0197397936294,0.01,"[0.9056334668509407, 1.2044531583786011, 1.1605726939439773, 1.2346011723577976, 1.1889537054300308, 1.1952363175153733, 1.2200807744264603, 1.2231760555505753]","[1.4036336324352305e-05, 0.5373752117156982, 0.4797614514827728, 0.07142262905836105, 0.4233982264995575, 0.1640860140323639, 0.2598503530025482, 0.2803895175457001]",0.09509557485580444,0.7617174386978149,"[1.01, 0.5, 0.4, 0.5, 0.4, 0.5, 0.5, 0.4]","[true, false, false, true, false, true, true, true]",block_light,1.2346011723577976,0.32896770550685694,-0.6666218638420105,"[""block_light"", ""decay_090"", ""decay_095""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,random-32-32-10__a200__i7__phase4_phase4-full-repair5-expand5000,random-32-32-10__a200__i7__phase4_phase4-full-repair5-expand5000__iter0,random-32-32-10,200,7,0,defer_ltm,defer_ltm,block_heavy,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.00676742612226,False,False,0.00676742612226,0.01,"[-0.8206934513024681, 0.2325155508518219, 1.1258275765180588, -1.0575769078731536, 1.2614563274383546, -1.2939555883407592, -0.9445295658097893, -0.9093354503704176]","[2.4742743335082196e-05, 0.5601864457130432, 0.357006698846817, 0.7546908259391785, 0.16355133056640625, 0.8018982410430908, 8.20874483906664e-05, 8.424318366451189e-05]",0.48446306586265564,0.3393325209617615,"[1.01, 0.5, 0.4, 0.5, 0.4, 0.5, 0.5, 0.4]","[true, false, true, false, true, false, true, true]",wait_light,1.2614563274383546,2.0821497787408227,0.14513054490089417,"[""wait_light"", ""block_heavy"", ""commit_heavy""]","[0, 0, 0, 1, 0, 1, 0, 0]"
train,random-32-32-10__a200__i7__phase4_phase4-full-repair5-expand5000,random-32-32-10__a200__i7__phase4_phase4-full-repair5-expand5000__iter1,random-32-32-10,200,7,1,use_nonadditive,use_nonadditive,wait_light,wait_light,selected,,select_safe_nonadditive,True,True,True,0.0333859688698,0.0,0.0333859688698,0.0333859688698,0.0,0.0333859688698,False,0.0333859688698,True,True,0.0333859688698,0.01,"[-0.3953523244326061, 1.2263960027694703, 1.211521185338497, 0.046472214460372925, 1.2946718531847, -0.9536906111240387, 1.0446056839451194, 1.0831971821933986]","[1.8903934687841684e-05, 0.08747982978820801, 0.10312016308307648, 0.5871850848197937, 0.031658023595809937, 0.7403861880302429, 0.03013850934803486, 0.03260047361254692]",0.6228510737419128,0.216401144862175,"[1.01, 0.5, 0.4, 0.5, 0.4, 0.5, 0.5, 0.4]","[true, true, true, false, true, false, true, true]",wait_light,1.2946718531847,1.690024177617306,0.40644992887973785,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 1, 0, 0]"
train,random-32-32-10__a200__i7__phase4_phase4-full-repair5-expand5000,random-32-32-10__a200__i7__phase4_phase4-full-repair5-expand5000__iter2,random-32-32-10,200,7,2,use_nonadditive,defer_ltm,decay_095,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0286487705843,True,True,0.0286487705843,0.01,"[-0.08365606518817004, 1.1794174921512603, 1.1553124392032623, 1.1360236862301827, 1.23130236312747, 0.6391156458854675, 1.177182019352913, 1.1818031233549118]","[1.4529740838042926e-05, 0.40768975019454956, 0.35918253660202026, 0.18649469316005707, 0.06600109487771988, 0.5236111879348755, 0.34098324179649353, 0.3211490213871002]",0.2761431634426117,0.5285833477973938,"[1.01, 0.5, 0.4, 0.5, 0.4, 0.5, 0.5, 0.4]","[true, true, true, true, true, false, true, true]",wait_light,1.23130236312747,1.3149584283156401,-0.2524401843547821,"[""wait_light"", ""decay_090"", ""commit_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,random-32-32-10__a200__i7__phase4_phase4-full-repair5-expand5000,random-32-32-10__a200__i7__phase4_phase4-full-repair5-expand5000__iter3,random-32-32-10,200,7,3,defer_ltm,defer_ltm,wait_light,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.00315813219039,False,False,-0.00315813219039,0.01,"[0.4824235868235337, 1.1905631637573242, 1.1535812389850617, 1.1641134291887283, 1.1991300317645073, 1.121478425860405, 1.1795295268297195, 1.1795536017417907]","[1.2756487194565125e-05, 0.38440418243408203, 0.5416941046714783, 0.34568771719932556, 0.22993816435337067, 0.3781801760196686, 0.25228366255760193, 0.270147442817688]",0.1381632685661316,0.6406468749046326,"[1.01, 0.5, 0.4, 0.5, 0.4, 0.5, 0.5, 0.4]","[true, true, false, true, true, true, true, true]",wait_light,1.1991300317645073,0.7167064449409736,-0.502483606338501,"[""wait_light"", ""commit_heavy"", ""decay_090""]","[0, 0, 1, 0, 0, 0, 0, 0]"
train,random-32-32-10__a400__i7__phase4_phase4-full-repair5-expand5000,random-32-32-10__a400__i7__phase4_phase4-full-repair5-expand5000__iter0,random-32-32-10,400,7,0,use_nonadditive,use_nonadditive,wait_light,wait_light,selected,,select_safe_nonadditive,True,True,True,0.0889567084888,0.0,0.0889567084888,0.0889567084888,0.0,0.0889567084888,False,0.0889567084888,True,True,0.0889567084888,0.01,"[-0.8697459065851945, 1.1381817477941514, 1.0889095067977905, -1.183749623298645, 1.2682486906647683, -1.3893508088588715, -0.8691351248585852, -0.8188277880423993]","[2.3662732928642072e-05, 0.3859608471393585, 0.4693567752838135, 0.7785890102386475, 0.1310759037733078, 0.8212406039237976, 5.57987077627331e-05, 5.861160025233403e-05]",0.7469984889030457,0.17888185381889343,"[1.01, 0.5, 0.4, 0.5, 0.4, 0.5, 0.5, 0.4]","[true, true, false, false, true, false, true, true]",wait_light,1.2682486906647683,2.1379945972499628,0.5681166350841522,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 0, 1, 1, 0, 1, 0, 0]"
train,random-32-32-10__a400__i7__phase4_phase4-full-repair5-expand5000,random-32-32-10__a400__i7__phase4_phase4-full-repair5-expand5000__iter1,random-32-32-10,400,7,1,use_nonadditive,defer_ltm,wait_light,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0223804679552,True,True,0.0223804679552,0.01,"[0.8496079477631064, 0.7053822612762451, 0.5657614064216614, 1.1552381753921508, 1.1740625923871995, -0.263569176197052, 0.6552727127075195, 0.7504169392585754]","[2.6658361093723215e-05, 0.7718456983566284, 0.7724364995956421, 0.6144332885742188, 0.32190170884132385, 0.7899820804595947, 0.7722442150115967, 0.7606652975082397]",0.3382209241390228,0.5067556500434875,"[1.01, 0.5, 0.4, 0.5, 0.4, 0.5, 0.5, 0.4]","[true, false, false, false, true, false, false, false]",wait_light,1.1740625923871995,0.324454644624093,-0.16853472590446472,"[""wait_light"", ""block_light"", ""additive_ltm""]","[0, 1, 1, 0, 0, 1, 1, 1]"
train,random-32-32-10__a400__i7__phase4_phase4-full-repair5-expand5000,random-32-32-10__a400__i7__phase4_phase4-full-repair5-expand5000__iter2,random-32-32-10,400,7,2,defer_ltm,defer_ltm,wait_light,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,-0.0178591612976,False,False,-0.0178591612976,0.01,"[0.9747673657097766, 1.1935453200340271, 0.7410488271713257, 1.0777251708507538, 1.245285026729107, -2.0174426889419554, 0.051727139949798585, 0.12798192858695984]","[1.5961337339831516e-05, 0.644619345664978, 0.7041387557983398, 0.6685555577278137, 0.15043653547763824, 0.9366862773895264, 0.804169774055481, 0.7792697548866272]",0.12618061900138855,0.6992652416229248,"[1.01, 0.5, 0.4, 0.5, 0.4, 0.5, 0.5, 0.4]","[true, false, false, false, true, false, false, false]",wait_light,1.245285026729107,0.2705176610193303,-0.5730846226215363,"[""wait_light"", ""commit_heavy"", ""block_light""]","[0, 1, 1, 1, 0, 1, 1, 1]"
train,random-32-32-10__a400__i7__phase4_phase4-full-repair5-expand5000,random-32-32-10__a400__i7__phase4_phase4-full-repair5-expand5000__iter3,random-32-32-10,400,7,3,defer_ltm,use_nonadditive,,block_light,selected,,select_safe_nonadditive,False,False,False,0.0,0.0,0.0,-0.1,-0.1,0.0,False,0.0,False,False,0.0,0.01,"[0.7985044105066481, 1.1743257474899291, 1.158438194990158, 1.1849379736185073, 1.1545782279968262, 1.1695719170570373, 1.1618808156251907, 1.1631352722644805]","[3.286593346274458e-05, 0.5575218200683594, 0.3970807194709778, 0.23828646540641785, 0.5179336071014404, 0.5112866163253784, 0.46319541335105896, 0.5072066187858582]",0.5572637915611267,0.3411906063556671,"[1.01, 0.5, 0.4, 0.5, 0.4, 0.5, 0.5, 0.4]","[true, false, true, true, false, false, true, false]",block_light,1.1849379736185073,0.38643356311185917,0.2160731852054596,"[""block_light"", ""commit_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,random-32-32-10__a50__i8__phase4_phase4-full-repair5-expand5000,random-32-32-10__a50__i8__phase4_phase4-full-repair5-expand5000__iter0,random-32-32-10,50,8,0,defer_ltm,defer_ltm,block_light,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.00420168067227,False,False,0.00420168067227,0.01,"[0.23167172385334198, -0.8157205951213836, 1.3250585833191872, 0.4904300141334534, 1.0260527873039245, 1.3416439919918774, -0.024883945861365647, 0.05788368505600374]","[1.0275304703100119e-05, 0.6721723675727844, 0.14500002562999725, 0.5587033033370972, 0.467767596244812, 0.054207298904657364, 0.0001291473163291812, 0.00015471261576749384]",0.4732155203819275,0.3990854322910309,"[1.01, 0.5, 0.4, 0.5, 0.4, 0.5, 0.5, 0.4]","[true, false, true, false, false, true, true, true]",wait_heavy,1.3416439919918774,1.1099722681385356,0.0741300880908966,"[""wait_heavy"", ""block_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,random-32-32-10__a50__i8__phase4_phase4-full-repair5-expand5000,random-32-32-10__a50__i8__phase4_phase4-full-repair5-expand5000__iter1,random-32-32-10,50,8,1,use_nonadditive,defer_ltm,block_light,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0134453781513,True,False,0.0134453781513,0.01,"[0.7095026808371767, 1.2911611986160278, 1.2610987037420274, 0.023069659471511843, 1.2300563323497773, 1.2648425394296645, 1.1709203189611435, 1.1827438563108443]","[2.7629779651761055e-05, 0.0951697826385498, 0.08001521229743958, 0.6059686541557312, 0.37932759523391724, 0.11101815104484558, 0.31522777676582336, 0.3112401068210602]",0.476962149143219,0.34879744052886963,"[1.01, 0.5, 0.4, 0.5, 0.4, 0.5, 0.5, 0.4]","[true, true, true, false, true, true, true, true]",commit_heavy,1.2911611986160278,0.5816585177788511,0.12816470861434937,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 1, 0, 0, 0, 0, 0, 0]"
train,random-32-32-10__a50__i8__phase4_phase4-full-repair5-expand5000,random-32-32-10__a50__i8__phase4_phase4-full-repair5-expand5000__iter2,random-32-32-10,50,8,2,defer_ltm,use_nonadditive,wait_light,commit_heavy,selected,,select_safe_nonadditive,False,False,False,-0.0411764705882,0.0,-0.0411764705882,-0.0911764705882,0.0,-0.0911764705882,True,0.00420168067227,False,False,0.00420168067227,0.01,"[-0.02367535830424458, 1.2258220076560975, 1.1884963536262512, 1.1211381524801254, 1.1881270325183868, 1.1964124929904938, 1.1688628512620927, 1.1767774051427842]","[3.159090192639269e-05, 0.32261431217193604, 0.2291499376296997, 0.2484770119190216, 0.2986912131309509, 0.2866899371147156, 0.21257242560386658, 0.25159505009651184]",0.8198248147964478,0.09405568242073059,"[1.01, 0.5, 0.4, 0.5, 0.4, 0.5, 0.5, 0.4]","[true, true, true, true, true, true, true, true]",commit_heavy,1.2258220076560975,1.249497365960342,0.7257691323757172,"[""commit_heavy"", ""wait_heavy"", ""block_heavy""]","[0, 1, 0, 0, 0, 1, 0, 0]"
train,random-32-32-10__a50__i8__phase4_phase4-full-repair5-expand5000,random-32-32-10__a50__i8__phase4_phase4-full-repair5-expand5000__iter3,random-32-32-10,50,8,3,use_nonadditive,defer_ltm,block_light,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0134453781513,True,False,0.0134453781513,0.01,"[0.8439167441173049, 1.2199989068508148, 1.1779560899734498, 1.214245413094759, 1.200007688999176, 1.2113892376422881, 1.1985099720954895, 1.2014231830835342]","[3.72467256966047e-05, 0.5348885655403137, 0.3596491813659668, 0.0952196940779686, 0.3826850652694702, 0.262204110622406, 0.3945866823196411, 0.40961429476737976]",0.2816142737865448,0.5774995684623718,"[1.01, 0.5, 0.4, 0.5, 0.4, 0.5, 0.5, 0.4]","[true, false, true, true, true, true, true, false]",block_light,1.214245413094759,0.3703286689774542,-0.295885294675827,"[""commit_heavy"", ""block_light"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,random-32-32-10__a100__i8__phase4_phase4-full-repair5-expand5000,random-32-32-10__a100__i8__phase4_phase4-full-repair5-expand5000__iter0,random-32-32-10,100,8,0,use_nonadditive,defer_ltm,block_light,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0266789328427,True,True,0.0266789328427,0.01,"[-0.4538451813551728, -0.7152847623825074, 1.3913449309766293, -0.47191697239875796, 0.8361896896362304, 1.3293549785017966, -0.31510456682066434, -0.2499324405781226]","[1.6803011021693237e-05, 0.6731091737747192, 0.09456146508455276, 0.6716369986534119, 0.44985103607177734, 0.15898461639881134, 0.0002276305458508432, 0.00020128782489337027]",0.41253748536109924,0.3952258825302124,"[1.01, 0.5, 0.4, 0.5, 0.4, 0.5, 0.5, 0.4]","[true, false, true, false, false, true, true, true]",block_heavy,1.3913449309766293,1.8451901123318022,0.01731160283088684,"[""block_heavy"", ""wait_heavy"", ""wait_light""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,random-32-32-10__a100__i8__phase4_phase4-full-repair5-expand5000,random-32-32-10__a100__i8__phase4_phase4-full-repair5-expand5000__iter1,random-32-32-10,100,8,1,use_nonadditive,use_nonadditive,block_heavy,commit_heavy,selected,,select_safe_nonadditive,False,True,True,-0.00275988960442,0.0,-0.00275988960442,-0.00275988960442,0.0,-0.00275988960442,False,0.0616375344986,True,True,0.0616375344986,0.01,"[0.19642596851259442, 1.3503845417499543, 1.3431229672580958, -1.5922237133979797, -0.5483600676059723, 1.3155983591079712, 0.4083738395571709, 0.5701671862602233]","[1.221375168825034e-05, 0.06837505102157593, 0.03776509687304497, 0.8368884325027466, 0.7587262988090515, 0.06060647964477539, 0.08516277372837067, 0.09255695343017578]",0.9431307911872864,0.01927158050239086,"[1.01, 0.5, 0.4, 0.5, 0.4, 0.5, 0.5, 0.4]","[true, true, true, false, false, true, true, true]",commit_heavy,1.3503845417499543,1.1539585732373598,0.9238592106848955,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,random-32-32-10__a100__i8__phase4_phase4-full-repair5-expand5000,random-32-32-10__a100__i8__phase4_phase4-full-repair5-expand5000__iter2,random-32-32-10,100,8,2,defer_ltm,defer_ltm,block_heavy,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.00873965041398,False,False,0.00873965041398,0.01,"[0.6695349896743937, 1.2080367147922515, 1.178754336833954, 1.0885140371322632, 1.1654470539093018, 1.1692628473043443, 1.0791902261972428, 1.0900350511074066]","[2.0440444131963886e-05, 0.5096051096916199, 0.4425402879714966, 0.46239161491394043, 0.48366498947143555, 0.3459830582141876, 0.45833727717399597, 0.46619921922683716]",0.27350693941116333,0.5963099598884583,"[1.01, 0.5, 0.4, 0.5, 0.4, 0.5, 0.5, 0.4]","[true, false, false, true, false, true, true, false]",wait_heavy,1.1692628473043443,0.49972785762995053,-0.3228030204772949,"[""commit_heavy"", ""block_heavy"", ""wait_heavy""]","[0, 0, 0, 0, 1, 0, 0, 0]"
train,random-32-32-10__a100__i8__phase4_phase4-full-repair5-expand5000,random-32-32-10__a100__i8__phase4_phase4-full-repair5-expand5000__iter3,random-32-32-10,100,8,3,use_nonadditive,defer_ltm,commit_heavy,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0239190432383,True,True,0.0239190432383,0.01,"[1.0598534482326796, 0.9206007730960846, 0.9827366471290588, 1.1914203083515167, 1.185504939556122, 1.0773128029704093, 0.8988757443428039, 0.9018750488758087]","[2.911882256739773e-05, 0.6679027676582336, 0.6144285202026367, 0.17533940076828003, 0.5245136022567749, 0.24545909464359283, 0.6145610809326172, 0.6189242005348206]",0.11274631321430206,0.7506910562515259,"[1.01, 0.5, 0.4, 0.5, 0.4, 0.5, 0.5, 0.4]","[true, false, false, true, false, true, false, false]",block_light,1.1914203083515167,0.13156686011883711,-0.6379447430372238,"[""block_light"", ""wait_light"", ""wait_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,random-32-32-10__a200__i8__phase4_phase4-full-repair5-expand5000,random-32-32-10__a200__i8__phase4_phase4-full-repair5-expand5000__iter0,random-32-32-10,200,8,0,use_nonadditive,use_nonadditive,wait_light,wait_light,selected,,select_safe_nonadditive,True,True,True,0.0114459238496,0.0,0.0114459238496,0.0114459238496,0.0,0.0114459238496,False,0.0114459238496,True,False,0.0114459238496,0.01,"[-0.2589587357479104, -1.4097320127487183, 1.2508445245027542, -0.8233571875095368, 1.2996253070235253, -0.3611490046977997, -0.6568261668864579, -0.4713867930095876]","[1.6822605175548233e-05, 0.7555201053619385, 0.20789870619773865, 0.7072340846061707, 0.14034362137317657, 0.6565566658973694, 9.380670235259458e-05, 8.656343561597168e-05]",0.737551748752594,0.1565340906381607,"[1.01, 0.5, 0.4, 0.5, 0.4, 0.5, 0.5, 0.4]","[true, false, true, false, true, false, true, true]",wait_light,1.2996253070235253,1.5585840427714357,0.5810176581144333,"[""wait_light"", ""block_heavy"", ""additive_ltm""]","[0, 0, 0, 1, 0, 0, 0, 0]"
train,random-32-32-10__a200__i8__phase4_phase4-full-repair5-expand5000,random-32-32-10__a200__i8__phase4_phase4-full-repair5-expand5000__iter1,random-32-32-10,200,8,1,use_nonadditive,use_nonadditive,block_heavy,wait_light,selected,,select_safe_nonadditive,False,True,True,0.0182200420463,0.0,0.0182200420463,0.0182200420463,0.0,0.0182200420463,False,0.0224246671338,True,True,0.0224246671338,0.01,"[-0.45590886809317455, 1.1893740141391753, 1.1413254567980766, 1.1009345436096192, 1.2539147716760635, -0.25984069108963015, 1.1004401645064354, 1.1102866095304489]","[1.3578875950770453e-05, 0.27138370275497437, 0.22823895514011383, 0.4577677249908447, 0.13129422068595886, 0.6875944137573242, 0.24315614998340607, 0.24644652009010315]",0.7263748049736023,0.16641013324260712,"[1.01, 0.5, 0.4, 0.5, 0.4, 0.5, 0.5, 0.4]","[true, true, true, true, true, false, true, true]",wait_light,1.2539147716760635,1.7098236397692381,0.5599646717309952,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,random-32-32-10__a200__i8__phase4_phase4-full-repair5-expand5000,random-32-32-10__a200__i8__phase4_phase4-full-repair5-expand5000__iter2,random-32-32-10,200,8,2,defer_ltm,defer_ltm,block_heavy,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,False,0.00700770847933,False,False,0.00700770847933,0.01,"[0.08158633847237069, 1.1578513979911804, 1.1537569677829742, 1.1734176576137543, 1.1711499279737472, 1.0666031622886658, 1.171780510544777, 1.1735416322946548]","[1.6024112483137287e-05, 0.5131155252456665, 0.2592150568962097, 0.20652562379837036, 0.3566226065158844, 0.5037556886672974, 0.3431715667247772, 0.36711856722831726]",0.2790025472640991,0.5802404880523682,"[1.01, 0.5, 0.4, 0.5, 0.4, 0.5, 0.5, 0.4]","[true, false, true, true, true, false, true, true]",decay_090,1.1735416322946548,1.091955293822284,-0.30123794078826904,"[""decay_090"", ""block_light"", ""decay_095""]","[0, 0, 0, 0, 0, 1, 0, 0]"
train,random-32-32-10__a200__i8__phase4_phase4-full-repair5-expand5000,random-32-32-10__a200__i8__phase4_phase4-full-repair5-expand5000__iter3,random-32-32-10,200,8,3,use_nonadditive,defer_ltm,block_light,additive_ltm,low_opportunity,low_opportunity,defer_low_opportunity,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0126138752628,True,False,0.0126138752628,0.01,"[0.9255856226256582, 1.1870813429355622, 1.1104388225078583, 1.1676250678300857, 1.1726697838306428, 0.6637503910064697, 1.1581872540712357, 1.1595244884490967]","[5.985115421935916e-05, 0.5275246500968933, 0.5607545971870422, 0.401204913854599, 0.40588897466659546, 0.5613396167755127, 0.4616030156612396, 0.4600083827972412]",0.12006255239248276,0.6976268887519836,"[1.01, 0.5, 0.4, 0.5, 0.4, 0.5, 0.5, 0.4]","[true, false, false, true, false, false, true, false]",block_light,1.1676250678300857,0.24203944520442744,-0.5775643363595009,"[""commit_heavy"", ""wait_light"", ""block_light""]","[0, 0, 0, 0, 0, 0, 0, 0]"
train,random-32-32-10__a400__i8__phase4_phase4-full-repair5-expand5000,random-32-32-10__a400__i8__phase4_phase4-full-repair5-expand5000__iter0,random-32-32-10,400,8,0,use_nonadditive,use_nonadditive,block_light,wait_light,selected,,select_safe_nonadditive,False,False,True,0.0119181470654,0.0,0.0119181470654,0.0119181470654,0.0,0.0119181470654,False,0.0282212727682,True,True,0.0282212727682,0.01,"[-0.9589204351079388, 1.139245474934578, 1.0719209855794907, -1.1189318692684174, 1.248308776319027, -1.2468751978874206, -1.004091831040205, -0.9675636446235876]","[3.059691152884625e-05, 0.45110759139060974, 0.49148228764533997, 0.7875968813896179, 0.19388802349567413, 0.81151282787323, 4.033207005704753e-05, 3.9516678953077644e-05]",0.7254617214202881,0.19527360796928406,"[1.01, 0.5, 0.4, 0.5, 0.4, 0.5, 0.5, 0.4]","[true, true, false, false, true, false, true, true]",wait_light,1.248308776319027,2.2072292114269656,0.530188113451004,"[""wait_light"", ""commit_heavy"", ""block_heavy""]","[0, 0, 1, 0, 0, 1, 0, 0]"
