plan_row_id,replay_phase,context_id,g562_dataset_row_id,g562_instance_uid,g562_evaluation_uid,g562_identity_digest,g562_scenario_sha256,g562_physical_map_sha256,split,map,map_family,agents,agent_count,seed,budget_ms,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,horizon_id,role,candidate_id,theta_id,materialized_method,generated_theta_uid,sampling_policy,model_path,variant_id,actor_training_seed,expected_updateparams_fingerprint,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none
g562_cycle1_00000422,cycle1,g562_real_graph_000022,g562_real_graph_000022,8d5f976985460083476b657ef8ada278e3a0cadf4498ba10556f481f751d184e,0a52a11349f7bab5acba96b3e04d268b5525619b0f0e4ffc0ed7ed0fe2134801,86cee3dd562d0b40148f6da432cf3bfbe758303dd2604dc5f69c6f059ff9f277,4056a0e5cbd3373bea2be01e713a45900e5b54e14b6c9685552184c939909ee6,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,heldout,g559-synth-string-40,irregular_bottleneck,128,128,8312,500,500,500,0.5,3,g559_b500_i3,generated_theta::g562_cycle1_c0_s562_873d18adf657,g562_cycle1_c0_s562_873d18adf657,g562_cycle1_c0_s562_873d18adf657,g562_cycle1_c0_s562_873d18adf657,320fe4ce8a51e7852ea4d3df00284802eb18521f449eb7e15942093b5c4544fa,C0_seed562_scalar_context_control,artifacts/models/gcst/g562_c0_scalar_context_control_seed562.pt,C0,562,alpha_commit=1.152498722076416|alpha_block=1.2534911632537842|alpha_wait_spillover=0.7722920775413513|rho_decay=0.9785824418067932|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2040094137191772|alpha_cong_commit_nonprogress=1.152498722076416|alpha_cong_block=1.2534911632537842|alpha_cong_wait_progress=0.7529321312904358|alpha_cong_wait_nonprogress=0.7722920775413513|alpha_flow_commit_progress=1.0368154048919678|alpha_flow_wait_progress=0.686731219291687|rho_cong_decay=0.9785824418067932|rho_flow_decay=1.0|lambda_cong=0.6829800605773926|lambda_flow=0.6502286791801453|min_edge_cost=0.955906093120575|max_edge_cost=10.759589195251465|goal_projection_mode=flow_shield|flow_shield_beta=0.3590107858181|max_flow_shield=0.9141493439674377,False,False,False,False,False,1.2040094137191772,1.152498722076416,1.2534911632537842,0.7529321312904358,0.7722920775413513,1.0368154048919678,0.686731219291687,0.9785824418067932,1.0,0.6829800605773926,0.6502286791801453,0.3590107858181,0.9141493439674377,0.955906093120575,10.759589195251465,1,0,0
g562_cycle1_00000423,cycle1,g562_real_graph_000023,g562_real_graph_000023,548aca08e7d45d6f7aaad02fd1610d36c8b236f846d99a05dae5379f193e2dd3,0a71c347ec5d7c26b46a97f27ee75c18af38faf7d68460644b253167c9a2742c,c04cd112c7f217e9d34bad02b3cde5503702b3fae9c8c91c32def42fc4c57b01,4000d838a73e9568074e1398edc8bc84d0d637798ef9b95adba1b433b5e5a9ba,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,validation,random-32-32-20,random,256,256,8301,1000,1000,1000,1.0,4,g559_b1000_i4,generated_theta::g562_cycle1_c0_s562_a64a5550ebc0,g562_cycle1_c0_s562_a64a5550ebc0,g562_cycle1_c0_s562_a64a5550ebc0,g562_cycle1_c0_s562_a64a5550ebc0,c28e4769a5fe4cf2f021220e4ab0266241f816f83a56c08dbd1b1d54d63f6bd2,C0_seed562_scalar_context_control,artifacts/models/gcst/g562_c0_scalar_context_control_seed562.pt,C0,562,alpha_commit=1.1522566080093384|alpha_block=1.2537015676498413|alpha_wait_spillover=0.7722778916358948|rho_decay=0.9785867929458618|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2037814855575562|alpha_cong_commit_nonprogress=1.1522566080093384|alpha_cong_block=1.2537015676498413|alpha_cong_wait_progress=0.7530231475830078|alpha_cong_wait_nonprogress=0.7722778916358948|alpha_flow_commit_progress=1.03670334815979|alpha_flow_wait_progress=0.6868060827255249|rho_cong_decay=0.9785867929458618|rho_flow_decay=1.0|lambda_cong=0.6829867959022522|lambda_flow=0.6502385139465332|min_edge_cost=0.9560108780860901|max_edge_cost=10.758941650390625|goal_projection_mode=flow_shield|flow_shield_beta=0.35905012488365173|max_flow_shield=0.9138658046722412,False,False,False,False,False,1.2037814855575562,1.1522566080093384,1.2537015676498413,0.7530231475830078,0.7722778916358948,1.03670334815979,0.6868060827255249,0.9785867929458618,1.0,0.6829867959022522,0.6502385139465332,0.35905012488365173,0.9138658046722412,0.9560108780860901,10.758941650390625,1,0,0
g562_cycle1_00000424,cycle1,g562_real_graph_000024,g562_real_graph_000024,868002b83bd56efa7a2186fb8556a9b1fcfd1c28f9da38cf8099e85a3b208522,0a77a1c8668041d195c8fe0ab423d9cbccd8d85fe5f302eefa0ce4459b7faddd,06abab23993764ce47e381f8796a9f010ffc37e2af581d954f944e0c5a1c39e7,010b7c094fd66f1d9ec43f19fbf56a9042ab5dcb02429eaef2e758a37a480cc7,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,validation,g559-synth-city-berlin-32,city,64,64,7188,500,500,500,0.5,4,g559_b500_i4,generated_theta::g562_cycle1_c0_s562_77b70214ad5e,g562_cycle1_c0_s562_77b70214ad5e,g562_cycle1_c0_s562_77b70214ad5e,g562_cycle1_c0_s562_77b70214ad5e,2a98afe6a133e1bfa1419cc55cf1d3a59727e686ee4cbed6c0d0c7a9d6dbf156,C0_seed562_scalar_context_control,artifacts/models/gcst/g562_c0_scalar_context_control_seed562.pt,C0,562,alpha_commit=1.1533821821212769|alpha_block=1.2532142400741577|alpha_wait_spillover=0.7718045115470886|rho_decay=0.9786185622215271|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2054708003997803|alpha_cong_commit_nonprogress=1.1533821821212769|alpha_cong_block=1.2532142400741577|alpha_cong_wait_progress=0.7527681589126587|alpha_cong_wait_nonprogress=0.7718045115470886|alpha_flow_commit_progress=1.0372178554534912|alpha_flow_wait_progress=0.686626136302948|rho_cong_decay=0.9786185622215271|rho_flow_decay=1.0|lambda_cong=0.6827519536018372|lambda_flow=0.6500818133354187|min_edge_cost=0.955635666847229|max_edge_cost=10.760632514953613|goal_projection_mode=flow_shield|flow_shield_beta=0.35832321643829346|max_flow_shield=0.9154011011123657,False,False,False,False,False,1.2054708003997803,1.1533821821212769,1.2532142400741577,0.7527681589126587,0.7718045115470886,1.0372178554534912,0.686626136302948,0.9786185622215271,1.0,0.6827519536018372,0.6500818133354187,0.35832321643829346,0.9154011011123657,0.955635666847229,10.760632514953613,1,0,0
g562_cycle1_00000425,cycle1,g562_real_graph_000025,g562_real_graph_000025,656ebe2bc8c336227add08bc239ad70fc430969f582d0345defc30c70e729abb,0a974f62f77f5bd15d3e69943afecaa4cfe98c42b4ed028f844c8c2fb20224c3,2322059a3ec9ed7a79c2540759f3dbcf52b53540d628ac3d6dc9891fb578322e,5129d43ee15371a51d9b35921f6c7a85cf27087437f56f057cecf2bfeaf25f45,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,validation,g559-synth-warehouse-a-32,warehouse,128,128,7922,2000,2000,2000,2.0,3,g559_b2000_i3,generated_theta::g562_cycle1_c0_s562_6cced863b0f9,g562_cycle1_c0_s562_6cced863b0f9,g562_cycle1_c0_s562_6cced863b0f9,g562_cycle1_c0_s562_6cced863b0f9,cff8cfff66d854885f5b1c29b71df59ebd156a8c76963ed3a80e66384513fada,C0_seed562_scalar_context_control,artifacts/models/gcst/g562_c0_scalar_context_control_seed562.pt,C0,562,alpha_commit=1.1528210639953613|alpha_block=1.252929925918579|alpha_wait_spillover=0.7724069952964783|rho_decay=0.9785736203193665|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2044594287872314|alpha_cong_commit_nonprogress=1.1528210639953613|alpha_cong_block=1.252929925918579|alpha_cong_wait_progress=0.7525821924209595|alpha_cong_wait_nonprogress=0.7724069952964783|alpha_flow_commit_progress=1.0367112159729004|alpha_flow_wait_progress=0.6866744160652161|rho_cong_decay=0.9785736203193665|rho_flow_decay=1.0|lambda_cong=0.6830134987831116|lambda_flow=0.6503273844718933|min_edge_cost=0.9555832147598267|max_edge_cost=10.761160850524902|goal_projection_mode=flow_shield|flow_shield_beta=0.3590635359287262|max_flow_shield=0.9145923852920532,False,False,False,False,False,1.2044594287872314,1.1528210639953613,1.252929925918579,0.7525821924209595,0.7724069952964783,1.0367112159729004,0.6866744160652161,0.9785736203193665,1.0,0.6830134987831116,0.6503273844718933,0.3590635359287262,0.9145923852920532,0.9555832147598267,10.761160850524902,1,0,0
g562_cycle1_00000426,cycle1,g562_real_graph_000026,g562_real_graph_000026,f9b1c77d26865e1ea5ebdbc3bd6c0c0655b36a5f0eb498c5e31ef3c03396cc10,0b86d35a0401df0eb7ecd2d542774595de7b323d82c2471e40267fb4e73eb121,c485dbfffa9a67d584d6d10ad03e8b0c5d2cd0813cdd51e142192617048da7b3,e7615c3b0f0dd1799bf054862270454c664696f07b3b356ecb4c9dd3bcad0d1e,55f3b8abd889abf71aea1f354e70e49f8907e4bdfd6c513d1f9978c6b1ffcc8f,heldout,g559-synth-warehouse-b-36,warehouse,256,256,8547,5000,5000,5000,5.0,4,g559_b5000_i4,generated_theta::g562_cycle1_c0_s562_ff0c778e2a61,g562_cycle1_c0_s562_ff0c778e2a61,g562_cycle1_c0_s562_ff0c778e2a61,g562_cycle1_c0_s562_ff0c778e2a61,9a07f6ecf7b9a8194f20897820d2824c5d843c287192dfe666405e850c718fe2,C0_seed562_scalar_context_control,artifacts/models/gcst/g562_c0_scalar_context_control_seed562.pt,C0,562,alpha_commit=1.152699589729309|alpha_block=1.2529807090759277|alpha_wait_spillover=0.7723994851112366|rho_decay=0.9785758256912231|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2043644189834595|alpha_cong_commit_nonprogress=1.152699589729309|alpha_cong_block=1.2529807090759277|alpha_cong_wait_progress=0.7525967359542847|alpha_cong_wait_nonprogress=0.7723994851112366|alpha_flow_commit_progress=1.036585807800293|alpha_flow_wait_progress=0.6867266893386841|rho_cong_decay=0.9785758256912231|rho_flow_decay=1.0|lambda_cong=0.6830170750617981|lambda_flow=0.6503699421882629|min_edge_cost=0.9555914998054504|max_edge_cost=10.761001586914062|goal_projection_mode=flow_shield|flow_shield_beta=0.3591230511665344|max_flow_shield=0.9144682884216309,False,False,False,False,False,1.2043644189834595,1.152699589729309,1.2529807090759277,0.7525967359542847,0.7723994851112366,1.036585807800293,0.6867266893386841,0.9785758256912231,1.0,0.6830170750617981,0.6503699421882629,0.3591230511665344,0.9144682884216309,0.9555914998054504,10.761001586914062,1,0,0
g562_cycle1_00000427,cycle1,g562_real_graph_000027,g562_real_graph_000027,cc40d1abb6445fc6c92111a1694bd9c8d8a38904bda4a23f3c0d025022e6e9c6,0beab542262f58efbb63dc9f8d9dd151618d7bc8c4f2d5e32bbdcf2f4090a8f7,b76a23ac0d2809737bc278b15dd88536eaed287835eb79fdd43da85b624f9a1b,51fc73f83d17eeab46628fa96e0bea5b986143dc08f29797ee04e18d0af30d6e,fb119aacaf305ebcce9e07dd0659ab15f993a9486d1697355aeabc66dac86ab0,heldout,g559-synth-string-40,irregular_bottleneck,128,128,8840,500,500,500,0.5,3,g559_b500_i3,generated_theta::g562_cycle1_c0_s562_2326ac791945,g562_cycle1_c0_s562_2326ac791945,g562_cycle1_c0_s562_2326ac791945,g562_cycle1_c0_s562_2326ac791945,8003073fd60aedece9edce83e0c8a4099673b359a5dd17c0a3ed0b9090202fa2,C0_seed562_scalar_context_control,artifacts/models/gcst/g562_c0_scalar_context_control_seed562.pt,C0,562,alpha_commit=1.152498722076416|alpha_block=1.2534911632537842|alpha_wait_spillover=0.7722920775413513|rho_decay=0.9785824418067932|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2040094137191772|alpha_cong_commit_nonprogress=1.152498722076416|alpha_cong_block=1.2534911632537842|alpha_cong_wait_progress=0.7529321312904358|alpha_cong_wait_nonprogress=0.7722920775413513|alpha_flow_commit_progress=1.0368154048919678|alpha_flow_wait_progress=0.686731219291687|rho_cong_decay=0.9785824418067932|rho_flow_decay=1.0|lambda_cong=0.6829800605773926|lambda_flow=0.6502286791801453|min_edge_cost=0.955906093120575|max_edge_cost=10.759589195251465|goal_projection_mode=flow_shield|flow_shield_beta=0.3590107858181|max_flow_shield=0.9141493439674377,False,False,False,False,False,1.2040094137191772,1.152498722076416,1.2534911632537842,0.7529321312904358,0.7722920775413513,1.0368154048919678,0.686731219291687,0.9785824418067932,1.0,0.6829800605773926,0.6502286791801453,0.3590107858181,0.9141493439674377,0.955906093120575,10.759589195251465,1,0,0
g562_cycle1_00000428,cycle1,g562_real_graph_000028,g562_real_graph_000028,c14eefa6caeb78ace1fd2b9c98c9b54c68b290075311b9e514404fac19280d90,0bf4c5bba9427c52fe6dae6d0610bd86a41610e6360399d9b268fc7c344f2811,f119e0f55f6d6c246b1f451faecab58d6c5b4d0a4ad84105f0d3b4f550f45da8,ba794dcafcf097f8d6badb075a6aa3766af8c7725aab87b794ae1f204046cc42,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,validation,g559-synth-warehouse-a-32,warehouse,128,128,8258,2000,2000,2000,2.0,3,g559_b2000_i3,generated_theta::g562_cycle1_c0_s562_6b774df7a831,g562_cycle1_c0_s562_6b774df7a831,g562_cycle1_c0_s562_6b774df7a831,g562_cycle1_c0_s562_6b774df7a831,9f5af8d3075d6cb836efcb507199115f24d0dd254b13965884a0a8602e4ca8af,C0_seed562_scalar_context_control,artifacts/models/gcst/g562_c0_scalar_context_control_seed562.pt,C0,562,alpha_commit=1.1528210639953613|alpha_block=1.252929925918579|alpha_wait_spillover=0.7724069952964783|rho_decay=0.9785736203193665|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2044594287872314|alpha_cong_commit_nonprogress=1.1528210639953613|alpha_cong_block=1.252929925918579|alpha_cong_wait_progress=0.7525821924209595|alpha_cong_wait_nonprogress=0.7724069952964783|alpha_flow_commit_progress=1.0367112159729004|alpha_flow_wait_progress=0.6866744160652161|rho_cong_decay=0.9785736203193665|rho_flow_decay=1.0|lambda_cong=0.6830134987831116|lambda_flow=0.6503273844718933|min_edge_cost=0.9555832147598267|max_edge_cost=10.761160850524902|goal_projection_mode=flow_shield|flow_shield_beta=0.3590635359287262|max_flow_shield=0.9145923852920532,False,False,False,False,False,1.2044594287872314,1.1528210639953613,1.252929925918579,0.7525821924209595,0.7724069952964783,1.0367112159729004,0.6866744160652161,0.9785736203193665,1.0,0.6830134987831116,0.6503273844718933,0.3590635359287262,0.9145923852920532,0.9555832147598267,10.761160850524902,1,0,0
g562_cycle1_00000429,cycle1,g562_real_graph_000029,g562_real_graph_000029,3112cc5ea576a82ddeb5d82de6d1e36d1e3750685e83cf78e89f7ee4a2f873a4,0c3eeea552c493d49115b7567e436292060ba50c82f7c564a70bac5e8d770cfa,8aa6e5f2e1cdc9c8559ab1fc0f48c84cb72269a09218a60e398a03d9450ffa38,20d29247a9893f2b334852b438dac7c0e1a98780d6cca057284e6d6b52d0b375,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,validation,g559-synth-warehouse-a-32,warehouse,128,128,8450,2000,2000,2000,2.0,3,g559_b2000_i3,generated_theta::g562_cycle1_c0_s562_10689fc32708,g562_cycle1_c0_s562_10689fc32708,g562_cycle1_c0_s562_10689fc32708,g562_cycle1_c0_s562_10689fc32708,e9271d9ade31bfe468ed38587dd72b2b28ea01d0e5e106e32d38d651d694027b,C0_seed562_scalar_context_control,artifacts/models/gcst/g562_c0_scalar_context_control_seed562.pt,C0,562,alpha_commit=1.1528210639953613|alpha_block=1.252929925918579|alpha_wait_spillover=0.7724069952964783|rho_decay=0.9785736203193665|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2044594287872314|alpha_cong_commit_nonprogress=1.1528210639953613|alpha_cong_block=1.252929925918579|alpha_cong_wait_progress=0.7525821924209595|alpha_cong_wait_nonprogress=0.7724069952964783|alpha_flow_commit_progress=1.0367112159729004|alpha_flow_wait_progress=0.6866744160652161|rho_cong_decay=0.9785736203193665|rho_flow_decay=1.0|lambda_cong=0.6830134987831116|lambda_flow=0.6503273844718933|min_edge_cost=0.9555832147598267|max_edge_cost=10.761160850524902|goal_projection_mode=flow_shield|flow_shield_beta=0.3590635359287262|max_flow_shield=0.9145923852920532,False,False,False,False,False,1.2044594287872314,1.1528210639953613,1.252929925918579,0.7525821924209595,0.7724069952964783,1.0367112159729004,0.6866744160652161,0.9785736203193665,1.0,0.6830134987831116,0.6503273844718933,0.3590635359287262,0.9145923852920532,0.9555832147598267,10.761160850524902,1,0,0
g562_cycle1_00000430,cycle1,g562_real_graph_000030,g562_real_graph_000030,e29a24d859cfb52136ae73feadb7b89a4a65f829c556705bd86f853bf067ea10,0d7166480761843dc0f11377d2c15b292e6c617eb153a8cd95379ace9b57e021,a1524791b194f105576a1c2049c7fbcab83d74e34b6ab7dbb02f9a9884b8c1d5,9d1b1e89f92450641136cf06efa41be433415b871bf08ebf9123bfc8a9b480a2,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,validation,maze-32-32-2,maze,16,16,7702,2000,2000,2000,2.0,2,g559_b2000_i2,generated_theta::g562_cycle1_c0_s562_330eb8589923,g562_cycle1_c0_s562_330eb8589923,g562_cycle1_c0_s562_330eb8589923,g562_cycle1_c0_s562_330eb8589923,02df671b03021ccdf642cc1a21f9de60903ceeb8410edc128e9c9a1eb1878b48,C0_seed562_scalar_context_control,artifacts/models/gcst/g562_c0_scalar_context_control_seed562.pt,C0,562,alpha_commit=1.1586302518844604|alpha_block=1.2467933893203735|alpha_wait_spillover=0.7733509540557861|rho_decay=0.9784610271453857|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2115328311920166|alpha_cong_commit_nonprogress=1.1586302518844604|alpha_cong_block=1.2467933893203735|alpha_cong_wait_progress=0.7490825653076172|alpha_cong_wait_nonprogress=0.7733509540557861|alpha_flow_commit_progress=1.0379564762115479|alpha_flow_wait_progress=0.6844893097877502|rho_cong_decay=0.9784610271453857|rho_flow_decay=1.0|lambda_cong=0.6837126612663269|lambda_flow=0.6507126688957214|min_edge_cost=0.9528751969337463|max_edge_cost=10.78154468536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3582785725593567|max_flow_shield=0.9208613038063049,False,False,False,False,False,1.2115328311920166,1.1586302518844604,1.2467933893203735,0.7490825653076172,0.7733509540557861,1.0379564762115479,0.6844893097877502,0.9784610271453857,1.0,0.6837126612663269,0.6507126688957214,0.3582785725593567,0.9208613038063049,0.9528751969337463,10.78154468536377,1,0,0
g562_cycle1_00000431,cycle1,g562_real_graph_000031,g562_real_graph_000031,7eae467ef4668476533a35928bc574a19a43167273401d0e07dcd85b892503a9,0db008cde44bf5d54b9773c0e8e59d197024ffe32d3a4950d4ca97b725066bf3,f2aa485a600b38308af785de0d0d26a74ffa77b41464f292084bae2957d4da98,f251ac1c6a7f6ee4daef36ca095e3ac0b3fb9e9949a42fcf046b26ff89ec9276,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,validation,g559-synth-game-den-32,game,16,16,8218,2000,2000,2000,2.0,2,g559_b2000_i2,generated_theta::g562_cycle1_c0_s562_1e1b84bb6491,g562_cycle1_c0_s562_1e1b84bb6491,g562_cycle1_c0_s562_1e1b84bb6491,g562_cycle1_c0_s562_1e1b84bb6491,1bcaa4b3bfa4382f9948c5aa10338550995784c8978d1f1adfda612c2c8622d2,C0_seed562_scalar_context_control,artifacts/models/gcst/g562_c0_scalar_context_control_seed562.pt,C0,562,alpha_commit=1.1586288213729858|alpha_block=1.2467896938323975|alpha_wait_spillover=0.7733537554740906|rho_decay=0.9784609079360962|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.211533784866333|alpha_cong_commit_nonprogress=1.1586288213729858|alpha_cong_block=1.2467896938323975|alpha_cong_wait_progress=0.7490783333778381|alpha_cong_wait_nonprogress=0.7733537554740906|alpha_flow_commit_progress=1.037954330444336|alpha_flow_wait_progress=0.6844901442527771|rho_cong_decay=0.9784609079360962|rho_flow_decay=1.0|lambda_cong=0.6837139129638672|lambda_flow=0.6507124900817871|min_edge_cost=0.9528734087944031|max_edge_cost=10.781547546386719|goal_projection_mode=flow_shield|flow_shield_beta=0.3582782447338104|max_flow_shield=0.9208598732948303,False,False,False,False,False,1.211533784866333,1.1586288213729858,1.2467896938323975,0.7490783333778381,0.7733537554740906,1.037954330444336,0.6844901442527771,0.9784609079360962,1.0,0.6837139129638672,0.6507124900817871,0.3582782447338104,0.9208598732948303,0.9528734087944031,10.781547546386719,1,0,0
g562_cycle1_00000432,cycle1,g562_real_graph_000032,g562_real_graph_000032,9ff88a55ea6146f8d081809dd71d0fde51eed03687ca20209c339ad4dfcc3672,0dbfe3e2353abdb4b42ede2f69ccc13a3d1e02855da94d6cff393fc5d9947c12,c2c298a9c928aa4d7c563c5e78b84d6faeaa16ae7940dbff32f04f625464db13,fc5c0663f21929be55da5f27a26e125b28ff7b5a3879f0483baa052df72fa4df,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,validation,g559-synth-city-berlin-32,city,64,64,8340,500,500,500,0.5,4,g559_b500_i4,generated_theta::g562_cycle1_c0_s562_e7ceb72871d1,g562_cycle1_c0_s562_e7ceb72871d1,g562_cycle1_c0_s562_e7ceb72871d1,g562_cycle1_c0_s562_e7ceb72871d1,37af15b8fcfca67fa3e2fd33cfa0c1083618f0fedcd2dfdf5c89b49735d135fe,C0_seed562_scalar_context_control,artifacts/models/gcst/g562_c0_scalar_context_control_seed562.pt,C0,562,alpha_commit=1.1533788442611694|alpha_block=1.2532039880752563|alpha_wait_spillover=0.7718153595924377|rho_decay=0.9786168932914734|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2054542303085327|alpha_cong_commit_nonprogress=1.1533788442611694|alpha_cong_block=1.2532039880752563|alpha_cong_wait_progress=0.752766489982605|alpha_cong_wait_nonprogress=0.7718153595924377|alpha_flow_commit_progress=1.0372079610824585|alpha_flow_wait_progress=0.6866194009780884|rho_cong_decay=0.9786168932914734|rho_flow_decay=1.0|lambda_cong=0.6827614307403564|lambda_flow=0.6500809192657471|min_edge_cost=0.9556329846382141|max_edge_cost=10.760660171508789|goal_projection_mode=flow_shield|flow_shield_beta=0.3583328425884247|max_flow_shield=0.9153880476951599,False,False,False,False,False,1.2054542303085327,1.1533788442611694,1.2532039880752563,0.752766489982605,0.7718153595924377,1.0372079610824585,0.6866194009780884,0.9786168932914734,1.0,0.6827614307403564,0.6500809192657471,0.3583328425884247,0.9153880476951599,0.9556329846382141,10.760660171508789,1,0,0
g562_cycle1_00000433,cycle1,g562_real_graph_000033,g562_real_graph_000033,e50b2fe24fa06a291080d42741573c323c80cf5b0e777a466ee50b82d3c310be,0df2805feeba773f3d5459d2f9fccb811b507284dcc996a1d0c31ab5013b95ce,fd4d972ab6bb8f4c1801705614c9f3f1bd82f1d853e30150e83e72e224ecd04b,72902631a89cb7028accbd70b82001a43873815da60c864bff324d2fb9bf3837,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,validation,empty-16-16,empty,32,32,8537,1000,1000,1000,1.0,3,g559_b1000_i3,generated_theta::g562_cycle1_c0_s562_c459deea8218,g562_cycle1_c0_s562_c459deea8218,g562_cycle1_c0_s562_c459deea8218,g562_cycle1_c0_s562_c459deea8218,1cd76404729060dbd3d4f53fc89dee7ad48ba1448e65bf8dcd7b3bb2f8ae1817,C0_seed562_scalar_context_control,artifacts/models/gcst/g562_c0_scalar_context_control_seed562.pt,C0,562,alpha_commit=1.1549396514892578|alpha_block=1.2514172792434692|alpha_wait_spillover=0.7719578742980957|rho_decay=0.9785813689231873|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2071614265441895|alpha_cong_commit_nonprogress=1.1549396514892578|alpha_cong_block=1.2514172792434692|alpha_cong_wait_progress=0.7518985867500305|alpha_cong_wait_nonprogress=0.7719578742980957|alpha_flow_commit_progress=1.037497639656067|alpha_flow_wait_progress=0.6861231923103333|rho_cong_decay=0.9785813689231873|rho_flow_decay=1.0|lambda_cong=0.6828052997589111|lambda_flow=0.6501598358154297|min_edge_cost=0.9547621011734009|max_edge_cost=10.766107559204102|goal_projection_mode=flow_shield|flow_shield_beta=0.35819652676582336|max_flow_shield=0.9171985983848572,False,False,False,False,False,1.2071614265441895,1.1549396514892578,1.2514172792434692,0.7518985867500305,0.7719578742980957,1.037497639656067,0.6861231923103333,0.9785813689231873,1.0,0.6828052997589111,0.6501598358154297,0.35819652676582336,0.9171985983848572,0.9547621011734009,10.766107559204102,1,0,0
g562_cycle1_00000434,cycle1,g562_real_graph_000034,g562_real_graph_000034,86bfce057ac4a89349c96227648ebad114cfa018e70a559c2b17549dc61092c4,0e6fa77a90234c0d46c75321c22c4e918e7e52b597a7483e1a933bde9fba9a8e,a3e89479ed48c0794303fd0a731fa7fba6084ee0890e7480494586f82a3ca6f6,43d347cab52f23c0b85883596e9c79eae99f205a5f21338a7085ae576903b230,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,validation,maze-32-32-2,maze,16,16,8902,2000,2000,2000,2.0,2,g559_b2000_i2,generated_theta::g562_cycle1_c0_s562_a9be489d32dd,g562_cycle1_c0_s562_a9be489d32dd,g562_cycle1_c0_s562_a9be489d32dd,g562_cycle1_c0_s562_a9be489d32dd,9505d52011e7f6aa2b96af42781290e75ed741c513b96cb274184fbc0ed8ccfc,C0_seed562_scalar_context_control,artifacts/models/gcst/g562_c0_scalar_context_control_seed562.pt,C0,562,alpha_commit=1.1586302518844604|alpha_block=1.2467933893203735|alpha_wait_spillover=0.7733509540557861|rho_decay=0.9784610271453857|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2115328311920166|alpha_cong_commit_nonprogress=1.1586302518844604|alpha_cong_block=1.2467933893203735|alpha_cong_wait_progress=0.7490825653076172|alpha_cong_wait_nonprogress=0.7733509540557861|alpha_flow_commit_progress=1.0379564762115479|alpha_flow_wait_progress=0.6844893097877502|rho_cong_decay=0.9784610271453857|rho_flow_decay=1.0|lambda_cong=0.6837126612663269|lambda_flow=0.6507126688957214|min_edge_cost=0.9528751969337463|max_edge_cost=10.78154468536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3582785725593567|max_flow_shield=0.9208613038063049,False,False,False,False,False,1.2115328311920166,1.1586302518844604,1.2467933893203735,0.7490825653076172,0.7733509540557861,1.0379564762115479,0.6844893097877502,0.9784610271453857,1.0,0.6837126612663269,0.6507126688957214,0.3582785725593567,0.9208613038063049,0.9528751969337463,10.78154468536377,1,0,0
