expansion_row_id,g560_evaluation_uid,split,map,map_family,agent_count,budget_ms,agent_density,start_goal_regime,physical_map_sha256,scenario_sha256,selected_for_expanded_training
g565_expand_001122,3ae6b5ab3751bd866cfc3e2ab9f0a2081f24e1925e9468e60ac39a8d4b89bc6a,validation,empty-16-16,empty,32,1000,0.125,,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,b0751303605d52d58415e1caf984e86ed9c45da9bd4dc401cc0af4582fc5399a,True
g565_expand_001123,3af7a8a073d47c14ab9e13fed8d1b78b6a8c40dc89102da9808e1d2954e07e4d,validation,g559-synth-warehouse-a-32,warehouse,64,2000,0.1,,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,95a67a9351ff1037434f602bd65e98d21805381e4d0c4f7a5e5598a9e2df7478,True
g565_expand_001124,3b0b474109f19315e9644e1727395da7d7ee2643be0fc32751d2d70e5a20a768,train,empty-32-32,empty,128,2000,0.125,,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,9409b5e0d2f5f1f22f306d536e5211995eb3d21b1399b4d98e4adcda2c4396a0,True
g565_expand_001125,3b0c1fb75d13c5a7c39e8b9a02992d7b6e1c768d69fc4f4b904f11361d0b5bfb,train,room-40-32-8,room,32,1000,0.026380873866446827,,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,1d78e367f366a7096e55956ed59a3121eb8778eebedd32ef7cb08f3e7ae1b342,True
g565_expand_001126,3b12e028eb6b2c735598fe591e974a21f4e64054bbada3bfe79258e6504f13bb,train,empty-8-8,empty,64,500,1.0,,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,f20c084c29c56d8bdf947705f0134d846bf40284ec1864eea6970825e540adee,True
g565_expand_001127,3b316d832a9fed7d910f4df2b077e70b2dedac71bc2c48f596e6382a3f22b45b,train,empty-32-32,empty,128,2000,0.125,,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,8a92cb5cc210f89bdd704de065dc87ada2b111be1b634c188e6ccbf350f21f20,True
g565_expand_001128,3b3c000c9acca3b8e7bbdcac5dc8db875059529fa96f599c034a0a6d60cf14ab,train,g565-synth-ring-a-40,ring,64,2000,0.05199025182778229,,a172796f9d361daf06c368d5a302a87e84383ed3ae0e0180876f498eb0f829ef,7f63f4a05c61111eb1449214f69bd2a1f38671e832a493d9e4365f6dd07212c5,True
g565_expand_001129,3b4b384133834125e37f4012d4f94f42c55889d1caff0e01977d26063e60b6ec,train,g565-synth-open-halls-44,open_cross,96,1000,0.0706401766004415,,28139fe1bf7940726beb5da595f341ec17d8e99b0e15be64dcc2302d5d04863d,56a1eaefa6fdabdcba5d29a9e41b7ea45aa58fd43d0995ba1cdc3f9a915a5c06,True
g565_expand_001130,3b4d4a05a1c96f36e677ba6dc98a53a458af260e3328a81aeb4de993b5e39a96,train,random-32-32-10,random,16,500,0.01735357917570499,,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,65daa335629801674850ff17ceb468c3bcab1c60bb646ed0a3ef86d07fc3c1d4,True
g565_expand_001131,3b5001048a22965568c3aa4774ac73e10afe58b82c4712c2afe7842e47f93f65,train,g559-synth-city-boston-32,city,256,1000,0.31880448318804483,,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,5b732dffdbbb09630328bab569dc42a6fefae74625ad2fde6230b9f6f48ebb03,True
g565_expand_001132,3b73afda38e5308d69dedd763632e6c4ef9ffd1320abd123e744d4020411fd2b,train,g565-synth-corridor-grid-a-44,corridor_grid,128,500,0.0840446487196323,,ce36d17888bcdc152e606a597b545bc904d0dcc4dcee101ae8b6fdf9e1401ac0,15d276e733d8e598d59975e34ab3f147508ac829986ca22b2046365e1813dc70,True
g565_expand_001133,3b8bd00155747b2cb18f68e6605d25e32cf5a1e7f138d777d1b0a5076ef016bf,train,g559-synth-game-brc-32,game,32,5000,0.04030226700251889,,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,2f83336c75183faf66c9b2d4326f380ebba67c0dc7e2df39e1529faf3e58118b,True
g565_expand_001134,3ba6b1a6ba1532ed201e69397bad2e65f10ea10488dba05e694f45e63543ca8d,validation,empty-16-16,empty,32,1000,0.125,,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,f209624c6b9bfb6dd0b2fa09c60201ba3c025d1d886dbce6f5098c0d9cc9398f,True
g565_expand_001135,3bb8951e47498112cf52ab9e305522613a58df514245c8c50c85adb36d9f5dfc,train,room-32-32-4,room,128,500,0.187683284457478,,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,ce520557eaba2cf48d9762b9edde0009d2124d4cc96bf17e3845d24e42245003,True
g565_expand_001136,3bba6cc3a441c47bdb4486eac29123575f2963d1269f0a6d373d1c44f1d3edee,train,empty-32-32,empty,128,2000,0.125,,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,57e20a37123ec5800e60cd96de7d172a5c563e86c90534633f418f5812e49c54,True
g565_expand_001137,3bcb846ef0be1a6b92eafebfc6e5b3d9eb2297885b50e03e7d12ebe762499153,train,g559-synth-game-lak-32,game,32,5000,0.04030226700251889,,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,3841deb5fad3d56c5ab9c1e7a99696d8bf3df4285d527f4fb49d4a49d40018e6,True
g565_expand_001138,3bd1199890aa73f98732510ff964e4f4c211d861f292b2ac6e17e0683c5dcdc7,train,g559-synth-connector-32,irregular_bottleneck,128,500,0.3688760806916426,,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,1f9d2171946e4bd1b22783c11a0f14c2946269b9b360aab8d4dbd9abed074605,True
g565_expand_001139,3bd4b71aae5ca34841dfe72f854e883c51184586518590d33c7a8a31f0131b97,validation,g559-synth-city-berlin-32,city,128,500,0.1610062893081761,,6c5e61c0c3a3dd7fa4b0b1dce70e9ad0b8a0cd1517c854bf0f707b66ca835f1a,d3ee1fccb98531cdd7e83ca1bcc64d70acdb83227d8bf0facc28cdf259413ecd,True
g565_expand_001140,3bd5acb499e835806211b687d4998601e46516361945f501af709b1d73406269,validation,maze-36-32-4,maze,32,5000,0.03587443946188341,,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,56ca6a60c33e1d086b4e549944a19c770b9e3f6c2996542a83b0f51d753bf29e,True
g565_expand_001141,3bd7410e3ccc8ee77c83d36b6c126b642e8bbfd27e5eff40e3f374c89671dd3a,validation,maze-32-32-2,maze,64,2000,0.0960960960960961,,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,73345485ffaf61c9d247c1db6b575f29723331a1f6f0ccdbf2c5cedf3f61fe5a,True
g565_expand_001142,3be516a14f2a56ab3d1be5cffceb79312802c12ca191d5e1908db1acb5c2f504,train,g559-synth-tree-42,irregular_bottleneck,32,1000,0.07823960880195599,,02ec7ff7cd6494f443d4281a55993c0b0831fddd7c59687d20ff7ac63920160f,10fe2749195e7d7906e04fc4ae9d60a171a4084ab1b0d8cc06fc5536df3f337b,True
g565_expand_001143,3c030f2c32b7debc62f51260706783e11849c5e3334924520dad1b2144fb8c46,train,g565-synth-ring-b-48,ring,256,5000,0.17450579413769599,,c3e1b87bc7f208bcce84f87f7440969f4a77b02bf84f1fc3010a7ec54a25909e,1888e675a84f9302a93da7160096c2b1385746e56f36ac283a3e49c28c88d454,True
g565_expand_001144,3c120a3cb7693a5f92fe3b386571811ae6ab751ebd50f562fde8a9090d4fb88b,train,room-32-32-4,room,64,500,0.093841642228739,,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,984db01a8a4c89887b4894f950a403ffdc2ee3e7c8d2a2d2f27e6d95301f5c6e,True
g565_expand_001145,3c250abbb7e8fcf8dca8a679b5c677cabbc3a29c07d938e11272141039caa2b9,train,g565-synth-corridor-grid-a-44,corridor_grid,16,500,0.010505581089954037,,ce36d17888bcdc152e606a597b545bc904d0dcc4dcee101ae8b6fdf9e1401ac0,fb4b20fc3b6445ef47f120f50ffefb89d3df37cde501ea0d860d6b5ddb2f967e,True
g565_expand_001146,3c26cb80218e22db6fe727bc0ab10bbfa1df5904f84dd1b46bbac9e30feca378,train,g565-synth-ring-b-48,ring,32,5000,0.021813224267211998,,c3e1b87bc7f208bcce84f87f7440969f4a77b02bf84f1fc3010a7ec54a25909e,d4c7dbc97191d7d2df0d290d23c9d1f0d9102fb59a8b9c6475504d1c83d37f02,True
g565_expand_001147,3c29ea1e17093b881d3ae10cb1d17a7118c491e29ec5c76a4121b8895f95a6a3,train,g559-synth-tree-42,irregular_bottleneck,32,1000,0.07823960880195599,,02ec7ff7cd6494f443d4281a55993c0b0831fddd7c59687d20ff7ac63920160f,c670dddbfdd62dac207248b28263454f831fef0a687fa2b299f23484c01b7641,True
g565_expand_001148,3c3eab99b45e62353d02d52360c50523aa62d2d7b03c63b0bd8c2041b60ed8af,validation,g559-synth-warehouse-a-32,warehouse,64,2000,0.1,,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,ddaa30afe9bade26a4c0f0d56b1a5e5aa6468f4023c5b2c0890d0347a0fdb186,True
g565_expand_001149,3c520073126f4ffc8caa3962387c2ced23185f6afc987635286179436e8e9022,train,g559-synth-game-brc-32,game,256,5000,0.3224181360201511,,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,65ba3d892c7754d204b34d3fca4478c2d04a45e4cf9ac191e37de540c18472f6,True
g565_expand_001150,3c76ad7f208d16236316e370b21d0703de51adb1fba937de7f71e44df6f36a48,train,g565-synth-islands-a-40,islands,16,500,0.013125512715340444,,90f9e63a714a9c77f016ba6bef0fca1d99625262e205a119e085e8f01814ce5c,d3aff22e0d0f0eb5bb1ca6edefac4dc5083d310c507ab45bda88cd195d10ae86,True
g565_expand_001151,3c836a8e81d27f6fdef4fb5cfd4c4ef6cc560e66f4536cc3b67e8f0f662a99b9,train,g559-synth-connector-32,irregular_bottleneck,64,500,0.1844380403458213,,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,aad7fb9d123a14865b0fab117843ba2b8bacba0ed3f40394fd28582251978d77,True
g565_expand_001152,3c8cb4c39b4b4294dd34af07c6b4105b9e1dcb50090b1f401338bceb947b17cd,validation,g559-synth-warehouse-a-32,warehouse,16,2000,0.025,,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,6ea4c84547664180c5d6edb15036a27f610d998ac420f5a8191601f1c24b4559,True
g565_expand_001153,3c8d026f643f9021bc54cc8d44257156d7b36848425f5b4f2c4cca8300175f06,train,empty-32-32,empty,64,2000,0.0625,,3ad85daf37d87c531bc2a1574856ef380f50fdebf885d06a4b59a1a11b3938ab,0e842ed37723339f0232d6f47092c83188bba0d4ea3112c2c7aeae780232154f,True
g565_expand_001154,3c9e2acfdeda804210532483eaee469030a2c748fd38788e4dd7841f248a9f4a,train,g565-synth-corridor-grid-b-52,corridor_grid,32,1000,0.01774819744869662,,9fb02aaf51b3a262608e5e6c231308cc444d984bbb38a794b0864c664b4d7cd5,97dd17f7e6309c9f06e77bbefe6271cd2c33be2fcd354c7a006f630804a87837,True
g565_expand_001155,3c9f0a91e8cf6a9c811b65b5a9843d4e83682a7aa1232a9d66db8317ec65c623,train,g565-synth-open-halls-44,open_cross,32,1000,0.0235467255334805,,28139fe1bf7940726beb5da595f341ec17d8e99b0e15be64dcc2302d5d04863d,c16ae5c88df792ab0ffc408f42b2d381cfbc06f3e5e17c9fcad293295a3198a1,True
g565_expand_001156,3ca228606a44540f93563f23d7b6c108fa9e911a27e6695f1dfcb0a68abc6318,validation,g559-synth-warehouse-a-32,warehouse,16,2000,0.025,,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,297b58bbc45825082af89695099bb570ae6a61af45b2c7c159805280a3567216,True
g565_expand_001157,3caca4548509ab447d6243238cc473ab8bb42fac04c08af37fc6f04f3835d008,validation,g565-synth-open-cross-40,open_cross,16,500,0.012519561815336464,,296de13d5e8c2760ebcd7e897d1dfbfe6042475f9da4498a5dcaa25d534296fa,1200a076b11abb446dd70a7f90b5240df96e1fb3e8a144a348b2c1f80dba2a24,True
g565_expand_001158,3cc812836fa7050b309d7fc1de76941acc0f93875529188b78a38c7edcd4f1f0,validation,g559-synth-warehouse-a-32,warehouse,64,2000,0.1,,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,0f87abb7883b314c4df70482a81a3f2a3369eb84b0fede724c4f1d64e93e66d7,True
g565_expand_001159,3cc85384c4756d1e5318f43c443ab0d5ee10d1f3a5159a867c14ed3007f1e3a5,train,g559-synth-city-paris-32,city,16,2000,0.020486555697823303,,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,26b2f87b2d5f98bf9b02d6f1861d350a832bac2ffb64391e53c509ce7e6a0728,True
g565_expand_001160,3ce5a392bdee54592e74ecd09aacc01ac798077405c28b5ac36e3f0fb4344aee,train,random-8-8-20,random,32,5000,0.6274509803921569,,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,7a8d01ecfd002ee599757a92bb5e2cc43eb584a868049632cee591fb4cdf5242,True
g565_expand_001161,3d27b826561725dbcc6be8a28b17b0298c892aa65b009a0deb3b02f0617355f4,train,g565-synth-islands-a-40,islands,64,500,0.052502050861361775,,90f9e63a714a9c77f016ba6bef0fca1d99625262e205a119e085e8f01814ce5c,fca0ab973207e6956f45578a5d38e550e37d2e940457e9b059eb5e0f0994082c,True
g565_expand_001162,3d2d8ad7f73f539f6a1e7207293563ec2da6673910be29fb7ba56c13883475a2,train,g559-synth-city-boston-32,city,96,1000,0.11955168119551682,,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,27ca1018999bf4fd96dc8f4d4cb147f7882deb24e15b0eb606e7e582f6d0a314,True
g565_expand_001163,3d2efc6efc663f0a7c28541cce8e0b2b77dd37ce322a4b5d6d75718183a6ad08,train,g565-synth-checker-b-48,checker,32,5000,0.021636240703177823,,0e3cf23e3cea05db81ee9ad5113b9120c4096a44de5ae5db9dc01a367cbd0524,77dfddcbfdbfa81ca394a4a34f5ffd5bb1b2a5cae56c6c215d1a907cd835b6d4,True
g565_expand_001164,3d624691434d4554f1023744fc9b192833af4a60945ea51050c934834b2796d6,train,empty-8-8,empty,64,500,1.0,,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,df33a19eae47b35c988c1c8ab118bae0609a15e708342fb001a2af44c43e7547,True
g565_expand_001165,3d761393cf143c6d4466ec38248619d6751b4062a50ffc6184e2aaff2cdb4ef2,train,empty-8-8,empty,64,500,1.0,,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,63f74bc94b096faabbbe7ff57cadffdc8c21e70b64be02f4028b2e2674abc7de,True
g565_expand_001166,3d77dd0a90799d2c9123d81735b5fbd9106f3dd421aa379fa4ddd0a0f49f2fa8,train,g559-synth-city-paris-32,city,64,2000,0.08194622279129321,,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,7cf83955acc889410c01e3ce41e4956e9a35b5f78d0d047d31cee7b4d9cc6ce9,True
g565_expand_001167,3d7b80a6876aa718483b5747836b9318d9367b5f444bc42f0115d0fbf0231b6f,train,g559-synth-game-lak-32,game,32,5000,0.04030226700251889,,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,43db27a612847ccc30f2117c91d6fb48e22c2cef6f84062289c4bce42a26dd9b,True
g565_expand_001168,3d81835029194576ddd377afb1518794e7ac0ab5a77dac9eef9fbd8701ede337,train,g565-synth-ring-b-48,ring,96,5000,0.065439672801636,,c3e1b87bc7f208bcce84f87f7440969f4a77b02bf84f1fc3010a7ec54a25909e,7c272fe97c68388f04b1a7e5410ef5160a54415f148a02a42145bab7c26e50b1,True
g565_expand_001169,3d89e88bc6ce47262d5aa7231888145a211933adcdb9770d6352775ae714b2c9,validation,empty-16-16,empty,32,1000,0.125,,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,481c8316b033ccb3bff5d655e2062548b8be67306a961b62e279b8d5528a2d0c,True
g565_expand_001170,3d8b3c2983079a3d4f064db23a4df21c1562cc4609cb9f89fbcfe7cb32c681b3,train,g565-synth-islands-b-48,islands,96,1000,0.06266318537859007,,36ab2d3cfc757150f5880f27d361055796ed3233bb68111a5a7ee08bd26424b1,91ee26d8a563b3263234a52d2b8a98f3d3333f82f74a4aa5fc99f89fc8ab861f,True
g565_expand_001171,3d9b674e9baed9978c6f24431e9f2ca62d0823615cd1e3512b7faebc32cd695f,validation,maze-32-32-2,maze,64,2000,0.0960960960960961,,5254a343a7522f22640390a6fa1428d1f6ca6c9523a15c311ab0b8a3c275d855,8c9a896ca62701de93f919bc54c0ab55aefbfb5b19d0cfdccb702927fc694906,True
g565_expand_001172,3d9f3c11f5d7c8180f99386083e34d962ceffcd49accc263ec2463c71665ab67,train,g565-synth-open-halls-44,open_cross,32,1000,0.0235467255334805,,28139fe1bf7940726beb5da595f341ec17d8e99b0e15be64dcc2302d5d04863d,c07b83f07a8a92430b33d9d3820278e8067ea9f14108bf50f4d5a72c47780bfb,True
g565_expand_001173,3da54ce77c6823ae7e0ff587d2d7b448abfaa6922cdc1540a7152cc5ba267fdf,train,g559-synth-city-paris-32,city,16,2000,0.020486555697823303,,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,765dbae7aee76d5ce04f120d1761ac5113eff189203d19bebffd377e03e03bfd,True
g565_expand_001174,3da627b99ac8acf40a0536820732fdd148c1f5b29f3d6fe25f543fe6e69234b2,train,g559-synth-connector-32,irregular_bottleneck,16,500,0.04610951008645533,,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,8de2b801462af27161c540af9e49baaaad7ac942b18fa01d4122e0fcfe1b7bb3,True
g565_expand_001175,3dc97282ceb954575d03d689cf6baf6cc61c2328bc2b290dcbced9c9b83299ca,train,g559-synth-game-brc-32,game,32,5000,0.04030226700251889,,302e62361819ff53cd7fb6fa94a70715501e8cd760db0c448d754511df4102e1,955a631f3d121ce7ac169b2d4919ec763641f10afb81eead764be0bfff079508,True
g565_expand_001176,3dcb529bf22c150bcfee6df2ec9329a204575fe934d0f274ae605d75ebc4f7fc,validation,g559-synth-game-den-32,game,64,2000,0.08163265306122448,,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,14161f5fc87e414fa98964fc3c570bc4cee6ecfc6f507df68ad33c901e9cefb4,True
g565_expand_001177,3e0ed759b0d1369096aa34cb43783fb6769a735f2fc95f7e2667fcd637f98681,train,g559-synth-corners-34,irregular_bottleneck,96,1000,0.2659279778393352,,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,c4318c458cd7bb9ccf3f839520326df143147ce9caf2486b71a91db134d01e03,True
g565_expand_001178,3e2d8ee20adf03cf30e9b2ccce9230cbd282505d26abdf1550674193f6f167a8,train,g559-synth-corners-34,irregular_bottleneck,32,1000,0.0886426592797784,,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,8f8ff6a7d7669b89a3f638547cb7326fd665752d0f04d162f11de527d340872b,True
g565_expand_001179,3e38a42890a091d489cda373f046a4fad103bd515c8b228de08705f23e926c7b,train,g565-synth-labyrinth-a-40,labyrinth,16,500,0.0129136400322841,,6aacafd340ea7c5c0222ef8ffbbadbd005508064afd43682ad444441382a463f,fbb04d19bbdd396de7ae8697494c0c92493655a5ce7f88783cde9ca98104d858,True
g565_expand_001180,3e3a5ac38a1b70ba26e2230033b695118f40b8f7c641aad59d7dd296fc2babae,train,random-8-8-20,random,32,5000,0.6274509803921569,,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,ec51e39550c7078e8b0ad01135459a8f0ccfab02740dc4fe88e1062b99ab7214,True
g565_expand_001181,3e3baf4da3fca2799852a92decd1ee878d2f37c901ca5f51424e688503004cbc,train,g559-synth-connector-32,irregular_bottleneck,64,500,0.1844380403458213,,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,568ff46ac4c83f3ec357c066847db453bfaccb5b8ea287a1e9100abb2331311d,True
g565_expand_001182,3e41c97c6423dce02483e06ea8eae41e873482dedf774777418d29d76833f475,train,g565-synth-ring-b-48,ring,32,5000,0.021813224267211998,,c3e1b87bc7f208bcce84f87f7440969f4a77b02bf84f1fc3010a7ec54a25909e,81a76ae207e6395a5e0ea007e005de293a61f88cf0799ce9c5487885c97c3e33,True
g565_expand_001183,3e4e769b94adb46a9e27956472f2ffb37e88943b99ebbb3ce277191ba2c92eaf,train,g565-synth-islands-b-48,islands,96,1000,0.06266318537859007,,36ab2d3cfc757150f5880f27d361055796ed3233bb68111a5a7ee08bd26424b1,e48fef98bdef1a05ff8e0e3df5ada51da0d51ce7b5c51108d7cd65e6cfb14b08,True
g565_expand_001184,3e4fbcef6194751e8381f00ff97c9731c61161f19da2818bb8729bd929b07be8,train,g565-synth-open-halls-44,open_cross,32,1000,0.0235467255334805,,28139fe1bf7940726beb5da595f341ec17d8e99b0e15be64dcc2302d5d04863d,c587e8f5996f93e57949631fdd07b712b116c13f327b7e744ac1c96b1abc0b46,True
g565_expand_001185,3e53e3b280da92dd35cb02176dff0472a168f428f49b50fb9205a6db7fd7e0b0,train,room-40-32-8,room,96,1000,0.07914262159934048,,81fd9752b406bc567b72d22846c6720c24ee9d5a4c186f373f8729fcf70493aa,121cd158fda6c367b639477e236c702229e23f8386980fa644a108ae99d0b1b5,True
g565_expand_001186,3e5903c3b7aa99b9d4600045044c56fa6fcbac5d221fd06d81435c9824019d3e,train,g559-synth-city-boston-32,city,96,1000,0.11955168119551682,,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,97c7c39cf2e8661c21b54e2c7ef398301ddbe8ff0e34eefac46eadd6f32c0bc3,True
g565_expand_001187,3e590d20e2bfc976ee3bb36f875837790f73d193c0f5f72b92131672f83a284c,train,g565-synth-corridor-grid-a-44,corridor_grid,16,500,0.010505581089954037,,ce36d17888bcdc152e606a597b545bc904d0dcc4dcee101ae8b6fdf9e1401ac0,85eab51422750a0177a9447232afd93576477f8234bfdc7f81bd8b2826af91d4,True
g565_expand_001188,3e64a2ad9c99aecf5a11d1c0f6d75ef3687e25fc9f22485a64f78007ccd7556e,validation,g565-synth-checker-a-40,checker,16,2000,0.01263823064770932,,26509aca7c80f74cec95ca5cf3142ba346e7c08ccc831060b4108f7a9f5d54ae,456cdfd399e63a0dc591ac95b51d0f511b131ff4b5ed264ecd13aa1a36534232,True
g565_expand_001189,3e694b92d85a161254420bc2fb4ed618667187cd734d35e6fd9246fe729918b6,train,g565-synth-corridor-grid-a-44,corridor_grid,64,500,0.04202232435981615,,ce36d17888bcdc152e606a597b545bc904d0dcc4dcee101ae8b6fdf9e1401ac0,792db56a37bbfb21d9d94150575ab358aa64bba9053256246462fa34d5f23854,True
g565_expand_001190,3e6c2c8bbcfa94dbac030eb4c495fb166d27045d05053e34ab403d18f9e057ef,validation,g565-synth-open-cross-40,open_cross,16,500,0.012519561815336464,,296de13d5e8c2760ebcd7e897d1dfbfe6042475f9da4498a5dcaa25d534296fa,51d39633d748370134b96d5e684ee7e890a289498a3808baf5f3e5947d4c5359,True
g565_expand_001191,3e72a9218ca17828c303fca1a10c02f1a7667cf5416bb6223294417531efe343,train,g559-synth-city-boston-32,city,256,1000,0.31880448318804483,,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,31c3ef10cbc954ec06a2f62b3c34b8ca86ccd221edb66b722c726e604417c7cb,True
g565_expand_001192,3e88e47a55b9b95338c4d73b6e185b7419e5eefc6de5d2c8560ef90244a36275,validation,g565-synth-open-cross-40,open_cross,128,500,0.10015649452269171,,296de13d5e8c2760ebcd7e897d1dfbfe6042475f9da4498a5dcaa25d534296fa,98d50f66de3df047a12f4fe305d61c44dc32a2b85a6db5e0fb95587bdcbd2a15,True
g565_expand_001193,3e9bec459d39429cca287112668581803e97eca7dbbdb340fc26e4fe519c12fd,train,empty-8-8,empty,16,500,0.25,,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,702481086c546c8c43d820d779184560d5bd71143dc5b54d972019f0f01a084d,True
g565_expand_001194,3ea6fd680ef9ac1a6a11b88ba0387049457ea8ca2def4b837f15d9f6a6764236,train,room-32-32-4,room,64,500,0.093841642228739,,f6f86ccb27119d017e3463c169904daa4e8d5782cb153e152829b26c0d9be77c,c9a0903011a1a4f5b38e35cb55066c09f4d60543f6f789447c5004004b7bcf9b,True
g565_expand_001195,3eae6b01f74b326b752d2935fe355b93e52591cc22e5a82591453d27a30651a8,train,g559-synth-connector-32,irregular_bottleneck,64,500,0.1844380403458213,,f8c0bbf70e0153a3e8c79747ca8d5272633b79baddd59cc9c40ddc4b440d41a1,ea69e456a8236b8d245953d25995cf6c1b6394762d1f242a46ba621497291f07,True
g565_expand_001196,3ed2db018d4bd6498e03aa464b81d1a45ef1314818ca3587bb41c78d4a86d6f4,train,g559-synth-city-boston-32,city,32,1000,0.039850560398505604,,913cd60123dcc70877c92842394a55e2f5c7749cebdc1748188776fd5714327d,5af3723c7be1950bfbff6502fe9188f1d9a0c1d076acb206ca73eb8a78692c02,True
g565_expand_001197,3ed6ca51faa2e27c03756ebdfb2c8d84da3f21d5681f66556adbea2743d2b486,validation,maze-36-32-4,maze,32,5000,0.03587443946188341,,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,131e39e3699a7a039f683980864834c294080605577815711b6a1e19eb740539,True
g565_expand_001198,3ed7b5b6617df4746fdd5d6f9bd9935b168458ff7eaeef8e8f26096d5ee187da,train,random-8-8-20,random,32,5000,0.6274509803921569,,2185f788d0e510a82194855d7ac44ffd2ef0c59ad334345e4dd6a29c52a569cc,48217e9ed52c2d7e0fee49a0f3219f1e63e7af0af6ef862d9a8b3c524f5091bd,True
g565_expand_001199,3ee267d58b552cfafda687ba6b2dcd1479d2680b90365df12092195bca2f86ce,train,random-32-32-10,random,16,500,0.01735357917570499,,7f11aca3d4470c8f10b48705de9f56ab611bcbc595c5175215bbcc2b3e3aff83,cca021dcde45fe71b4c64cf10a6877716eea7a0d75c3b0f11a736eb3bc5950e1,True
g565_expand_001200,3ee41c690e8e38a3aa6230d42526b958a2b7f339d8597e2a8fa5a0995bbfcb73,validation,g559-synth-warehouse-a-32,warehouse,128,2000,0.2,,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,9a508aa78094e52febcd9dd8ded936a162bf47dc9cd2ae93d12cc0e0d9b613f9,True
g565_expand_001201,3f0236e8209ec93e18f83dc5acb6863691224eb2871dcef394e827142d8e0dcf,train,g565-synth-ring-b-48,ring,96,5000,0.065439672801636,,c3e1b87bc7f208bcce84f87f7440969f4a77b02bf84f1fc3010a7ec54a25909e,ca6e168bb2e955b9f8c46ede33a9ad49b4287a578f0d1aca17364c4adcbaaa54,True
