g539_blind_row_id,context_budget_iteration_key,context_key,role,planned_candidate_id,planned_method,materialized_candidate_id,materialization_source,raw_solver_result_id,source_round,commit,branch,dirty_state,binary_path,method,method_alias,candidate_id,update_params_fingerprint,map,map_family,agents,seed,budget_ms,ltm_max_iterations,iteration,solution_found,sum_of_loss_ratio,time_to_first_solution,expanded_nodes,high_level_expansions,low_level_pibt_calls,trace_event_count,pibt_failure_audit_count,traffic_before_hash,traffic_after_hash,raw_checkpoint_source,trace_backend,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g539_blind_00000049,maze-32-32-4|50|566|2000|0,maze-32-32-4|50|566|2000,frozen_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_g539_blind_real_solver_execution,g539_blind_raw_00000018,g539_blind_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap__b2000__i2,repair5g59_low_beta_high_cap,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.20000000000000001|max_flow_shield=1.25,maze-32-32-4,maze,50,566,2000,2,0,True,1.1821444594,,96,96,4750,5188,1,14650fb0739d0383,de370410fc68dcda,outputs/logs/phase5p5_repair5g539_frozen_param_blind_replay/checkpoints_maze_32_32_4_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_blind_00000050,maze-32-32-4|50|566|2000|1,maze-32-32-4|50|566|2000,frozen_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_g539_blind_real_solver_execution,g539_blind_raw_00000019,g539_blind_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap__b2000__i2,repair5g59_low_beta_high_cap,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.20000000000000001|max_flow_shield=1.25,maze-32-32-4,maze,50,566,2000,2,1,True,1.26334679228,,104,104,5148,5780,6,de370410fc68dcda,555902731f77f5de,outputs/logs/phase5p5_repair5g539_frozen_param_blind_replay/checkpoints_maze_32_32_4_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_blind_00000051,maze-32-32-4|50|566|2000|final,maze-32-32-4|50|566|2000,frozen_family_static_goal_aware,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap,new_g539_blind_real_solver_execution,g539_blind_raw_00000073,g539_blind_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_low_beta_high_cap,repair5g59_low_beta_high_cap__b2000__i2,repair5g59_low_beta_high_cap,,maze-32-32-4,maze,50,566,2000,2,final,True,1.1821444594,273,200,200,9898,10968,,,,,real_solver_trace,False,False,False,False,False
g539_blind_00000052,maze-32-32-4|50|566|2000|0,maze-32-32-4|50|566|2000,g538_best_residual_candidate,repair5g538_random_bridge_c_light,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p3_max0p75_c0,repair5g538_random_bridge_c_light,new_g539_blind_real_solver_execution,g539_blind_raw_00000020,g539_blind_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p3_max0p75_c0,repair5g538_random_bridge_c_light__b2000__i2,repair5g538_random_bridge_c_light,alpha_commit=1|alpha_block=1.25|alpha_wait_spillover=0.65000000000000002|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1|alpha_cong_commit_nonprogress=1|alpha_cong_block=1.25|alpha_cong_wait_progress=0.65000000000000002|alpha_cong_wait_nonprogress=0.65000000000000002|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.97999999999999998|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.29999999999999999|max_flow_shield=0.75,maze-32-32-4,maze,50,566,2000,2,0,True,1.1821444594,,96,96,4750,5188,1,14650fb0739d0383,2cb36ded30a59d86,outputs/logs/phase5p5_repair5g539_frozen_param_blind_replay/checkpoints_maze_32_32_4_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_blind_00000053,maze-32-32-4|50|566|2000|1,maze-32-32-4|50|566|2000,g538_best_residual_candidate,repair5g538_random_bridge_c_light,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p3_max0p75_c0,repair5g538_random_bridge_c_light,new_g539_blind_real_solver_execution,g539_blind_raw_00000021,g539_blind_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p3_max0p75_c0,repair5g538_random_bridge_c_light__b2000__i2,repair5g538_random_bridge_c_light,alpha_commit=1|alpha_block=1.25|alpha_wait_spillover=0.65000000000000002|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1|alpha_cong_commit_nonprogress=1|alpha_cong_block=1.25|alpha_cong_wait_progress=0.65000000000000002|alpha_cong_wait_nonprogress=0.65000000000000002|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=0.97999999999999998|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.29999999999999999|max_flow_shield=0.75,maze-32-32-4,maze,50,566,2000,2,1,True,1.13817855541,,102,102,5050,5301,0,2cb36ded30a59d86,dac02f9bde4d4d9,outputs/logs/phase5p5_repair5g539_frozen_param_blind_replay/checkpoints_maze_32_32_4_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_blind_00000054,maze-32-32-4|50|566|2000|final,maze-32-32-4|50|566|2000,g538_best_residual_candidate,repair5g538_random_bridge_c_light,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p3_max0p75_c0,repair5g538_random_bridge_c_light,new_g539_blind_real_solver_execution,g539_blind_raw_00000074,g539_blind_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p00_b1p25_f1p00_w0p65_dc0p95_df0p98_beta0p3_max0p75_c0,repair5g538_random_bridge_c_light__b2000__i2,repair5g538_random_bridge_c_light,,maze-32-32-4,maze,50,566,2000,2,final,True,1.13817855541,283,198,198,9800,10489,,,,,real_solver_trace,False,False,False,False,False
g539_blind_00000055,maze-32-32-4|50|566|2000|0,maze-32-32-4|50|566|2000,g539_best_safe_parameter_candidate,repair5g539_s3_112,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,repair5g539_s3_112,new_g539_blind_real_solver_execution,g539_blind_raw_00000022,g539_blind_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,repair5g539_s3_112__b2000__i2,repair5g539_s3_112,alpha_commit=1.3999999999999999|alpha_block=1.6000000000000001|alpha_wait_spillover=0.75|rho_decay=1|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.3999999999999999|alpha_cong_commit_nonprogress=1.3999999999999999|alpha_cong_block=1.6000000000000001|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.25|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.59999999999999998|max_flow_shield=1.25,maze-32-32-4,maze,50,566,2000,2,0,True,1.1821444594,,96,96,4750,5188,1,14650fb0739d0383,3328d90b7e982662,outputs/logs/phase5p5_repair5g539_frozen_param_blind_replay/checkpoints_maze_32_32_4_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_blind_00000056,maze-32-32-4|50|566|2000|1,maze-32-32-4|50|566|2000,g539_best_safe_parameter_candidate,repair5g539_s3_112,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,repair5g539_s3_112,new_g539_blind_real_solver_execution,g539_blind_raw_00000023,g539_blind_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,repair5g539_s3_112__b2000__i2,repair5g539_s3_112,alpha_commit=1.3999999999999999|alpha_block=1.6000000000000001|alpha_wait_spillover=0.75|rho_decay=1|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.3999999999999999|alpha_cong_commit_nonprogress=1.3999999999999999|alpha_cong_block=1.6000000000000001|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.25|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.59999999999999998|max_flow_shield=1.25,maze-32-32-4,maze,50,566,2000,2,1,True,1.17945266936,,138,138,6850,7262,2,3328d90b7e982662,c139de8cffaf252f,outputs/logs/phase5p5_repair5g539_frozen_param_blind_replay/checkpoints_maze_32_32_4_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_blind_00000057,maze-32-32-4|50|566|2000|final,maze-32-32-4|50|566|2000,g539_best_safe_parameter_candidate,repair5g539_s3_112,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,repair5g539_s3_112,new_g539_blind_real_solver_execution,g539_blind_raw_00000075,g539_blind_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,repair5g539_s3_112__b2000__i2,repair5g539_s3_112,,maze-32-32-4,maze,50,566,2000,2,final,True,1.17945266936,269,234,234,11600,12450,,,,,real_solver_trace,False,False,False,False,False
g539_blind_00000058,maze-32-32-4|50|566|2000|0,maze-32-32-4|50|566|2000,g539_frozen_parameter_policy,repair5g539_s3_112,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,repair5g539_s3_112,new_g539_blind_real_solver_execution,g539_blind_raw_00000022,g539_blind_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,repair5g539_s3_112__b2000__i2,repair5g539_s3_112,alpha_commit=1.3999999999999999|alpha_block=1.6000000000000001|alpha_wait_spillover=0.75|rho_decay=1|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.3999999999999999|alpha_cong_commit_nonprogress=1.3999999999999999|alpha_cong_block=1.6000000000000001|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.25|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.59999999999999998|max_flow_shield=1.25,maze-32-32-4,maze,50,566,2000,2,0,True,1.1821444594,,96,96,4750,5188,1,14650fb0739d0383,3328d90b7e982662,outputs/logs/phase5p5_repair5g539_frozen_param_blind_replay/checkpoints_maze_32_32_4_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_blind_00000059,maze-32-32-4|50|566|2000|1,maze-32-32-4|50|566|2000,g539_frozen_parameter_policy,repair5g539_s3_112,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,repair5g539_s3_112,new_g539_blind_real_solver_execution,g539_blind_raw_00000023,g539_blind_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,repair5g539_s3_112__b2000__i2,repair5g539_s3_112,alpha_commit=1.3999999999999999|alpha_block=1.6000000000000001|alpha_wait_spillover=0.75|rho_decay=1|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.3999999999999999|alpha_cong_commit_nonprogress=1.3999999999999999|alpha_cong_block=1.6000000000000001|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.25|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.59999999999999998|max_flow_shield=1.25,maze-32-32-4,maze,50,566,2000,2,1,True,1.17945266936,,138,138,6850,7262,2,3328d90b7e982662,c139de8cffaf252f,outputs/logs/phase5p5_repair5g539_frozen_param_blind_replay/checkpoints_maze_32_32_4_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_blind_00000060,maze-32-32-4|50|566|2000|final,maze-32-32-4|50|566|2000,g539_frozen_parameter_policy,repair5g539_s3_112,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,repair5g539_s3_112,new_g539_blind_real_solver_execution,g539_blind_raw_00000075,g539_blind_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g518_grid_c1p4_b1p6_f1p25_w0p75_dc1p00_df1p00_beta0p6_max1p25_c0,repair5g539_s3_112__b2000__i2,repair5g539_s3_112,,maze-32-32-4,maze,50,566,2000,2,final,True,1.17945266936,269,234,234,11600,12450,,,,,real_solver_trace,False,False,False,False,False
g539_blind_00000061,maze-32-32-4|50|566|2000|0,maze-32-32-4|50|566|2000,ultra_safe_static_fallback,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g539_blind_real_solver_execution,g539_blind_raw_00000014,g539_blind_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b2000__i2,repair5g59_static_flow_shield,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,maze-32-32-4,maze,50,566,2000,2,0,True,1.1821444594,,96,96,4750,5188,1,14650fb0739d0383,de370410fc68dcda,outputs/logs/phase5p5_repair5g539_frozen_param_blind_replay/checkpoints_maze_32_32_4_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_blind_00000062,maze-32-32-4|50|566|2000|1,maze-32-32-4|50|566|2000,ultra_safe_static_fallback,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g539_blind_real_solver_execution,g539_blind_raw_00000015,g539_blind_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b2000__i2,repair5g59_static_flow_shield,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,maze-32-32-4,maze,50,566,2000,2,1,True,1.13817855541,,100,100,4950,5202,0,de370410fc68dcda,12022dbb5e9a6212,outputs/logs/phase5p5_repair5g539_frozen_param_blind_replay/checkpoints_maze_32_32_4_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_blind_00000063,maze-32-32-4|50|566|2000|final,maze-32-32-4|50|566|2000,ultra_safe_static_fallback,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g539_blind_real_solver_execution,g539_blind_raw_00000071,g539_blind_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b2000__i2,repair5g59_static_flow_shield,,maze-32-32-4,maze,50,566,2000,2,final,True,1.13817855541,274,196,196,9700,10390,,,,,real_solver_trace,False,False,False,False,False
g539_blind_00000064,warehouse-10-20-10-2-1|50|566|2000|0,warehouse-10-20-10-2-1|50|566|2000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,new_g539_blind_real_solver_execution,g539_blind_raw_00000048,g539_blind_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b2000__i2,repair5g59_additive_fallback,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,warehouse-10-20-10-2-1,warehouse,50,566,2000,2,0,True,1.06025641026,,184,184,9149,9377,1,14650fb0739d0383,e6aef2eb2d6973e9,outputs/logs/phase5p5_repair5g539_frozen_param_blind_replay/checkpoints_warehouse_10_20_10_2_1_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_blind_00000065,warehouse-10-20-10-2-1|50|566|2000|final,warehouse-10-20-10-2-1|50|566|2000,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,new_g539_blind_real_solver_execution,g539_blind_raw_00000094,g539_blind_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b2000__i2,repair5g59_additive_fallback,,warehouse-10-20-10-2-1,warehouse,50,566,2000,2,final,True,1.06025641026,1727,184,184,9149,9377,,,,,real_solver_trace,False,False,False,False,False
g539_blind_00000066,warehouse-10-20-10-2-1|50|566|2000|0,warehouse-10-20-10-2-1|50|566|2000,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g539_blind_real_solver_execution,g539_blind_raw_00000049,g539_blind_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b2000__i2,repair5g59_static_flow_shield,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.34999999999999998|max_flow_shield=0.75,warehouse-10-20-10-2-1,warehouse,50,566,2000,2,0,True,1.06025641026,,184,184,9149,9377,1,14650fb0739d0383,c9b3bc551aae36d3,outputs/logs/phase5p5_repair5g539_frozen_param_blind_replay/checkpoints_warehouse_10_20_10_2_1_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_blind_00000067,warehouse-10-20-10-2-1|50|566|2000|final,warehouse-10-20-10-2-1|50|566|2000,static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,repair5g59_static_flow_shield,new_g539_blind_real_solver_execution,g539_blind_raw_00000095,g539_blind_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_static_flow_shield,repair5g59_static_flow_shield__b2000__i2,repair5g59_static_flow_shield,,warehouse-10-20-10-2-1,warehouse,50,566,2000,2,final,True,1.06025641026,1680,184,184,9149,9377,,,,,real_solver_trace,False,False,False,False,False
g539_blind_00000068,warehouse-10-20-10-2-1|50|566|2000|0,warehouse-10-20-10-2-1|50|566|2000,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_g539_blind_real_solver_execution,g539_blind_raw_00000050,g539_blind_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b2000__i2,repair5g59_high_beta_cap_safe,alpha_commit=1.25|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.94999999999999996|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.25|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1|alpha_flow_wait_progress=0|rho_cong_decay=0.94999999999999996|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=1|max_edge_cost=11|goal_projection_mode=flow_shield|flow_shield_beta=0.59999999999999998|max_flow_shield=0.75,warehouse-10-20-10-2-1,warehouse,50,566,2000,2,0,True,1.06025641026,,184,184,9149,9377,1,14650fb0739d0383,c9b3bc551aae36d3,outputs/logs/phase5p5_repair5g539_frozen_param_blind_replay/checkpoints_warehouse_10_20_10_2_1_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_blind_00000069,warehouse-10-20-10-2-1|50|566|2000|final,warehouse-10-20-10-2-1|50|566|2000,best_fixed_static_goal_aware,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe,new_g539_blind_real_solver_execution,g539_blind_raw_00000096,g539_blind_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_high_beta_cap_safe,repair5g59_high_beta_cap_safe__b2000__i2,repair5g59_high_beta_cap_safe,,warehouse-10-20-10-2-1,warehouse,50,566,2000,2,final,True,1.06025641026,1761,184,184,9149,9377,,,,,real_solver_trace,False,False,False,False,False
g539_blind_00000070,warehouse-10-20-10-2-1|50|566|2000|0,warehouse-10-20-10-2-1|50|566|2000,frozen_family_static_goal_aware,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,new_g539_blind_real_solver_execution,g539_blind_raw_00000048,g539_blind_real_solver_execution,,,,build/phase1a-batch/phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b2000__i2,repair5g59_additive_fallback,alpha_commit=1|alpha_block=1|alpha_wait_spillover=1|rho_decay=1|force_additive=1|enable_dual_channel=0|alpha_cong_commit_progress=0|alpha_cong_commit_nonprogress=1|alpha_cong_block=1|alpha_cong_wait_progress=1|alpha_cong_wait_nonprogress=1|alpha_flow_commit_progress=0|alpha_flow_wait_progress=0|rho_cong_decay=1|rho_flow_decay=1|lambda_cong=1|lambda_flow=0|min_edge_cost=0.25|max_edge_cost=11|goal_projection_mode=none|flow_shield_beta=0|max_flow_shield=0,warehouse-10-20-10-2-1,warehouse,50,566,2000,2,0,True,1.06025641026,,184,184,9149,9377,1,14650fb0739d0383,e6aef2eb2d6973e9,outputs/logs/phase5p5_repair5g539_frozen_param_blind_replay/checkpoints_warehouse_10_20_10_2_1_a50_b2000.jsonl,real_solver_trace,False,False,False,False,False
g539_blind_00000071,warehouse-10-20-10-2-1|50|566|2000|final,warehouse-10-20-10-2-1|50|566|2000,frozen_family_static_goal_aware,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,new_g539_blind_real_solver_execution,g539_blind_raw_00000094,g539_blind_real_solver_execution_final_run,837c137,codex/g531-slice-pilot,tracked-dirty_untracked-present,C:\PROGRAMING\czr004\build\phase1a-batch\phase1a_batch.exe,repair5g59_additive_fallback,repair5g59_additive_fallback__b2000__i2,repair5g59_additive_fallback,,warehouse-10-20-10-2-1,warehouse,50,566,2000,2,final,True,1.06025641026,1727,184,184,9149,9377,,,,,real_solver_trace,False,False,False,False,False
