plan_row_id,replay_phase,context_id,g562_dataset_row_id,g562_instance_uid,g562_evaluation_uid,g562_identity_digest,g562_scenario_sha256,g562_physical_map_sha256,split,map,map_family,agents,agent_count,seed,budget_ms,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,horizon_id,role,candidate_id,theta_id,materialized_method,generated_theta_uid,sampling_policy,model_path,variant_id,actor_training_seed,expected_updateparams_fingerprint,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none
g562_cycle3_00000290,cycle3,g562_real_graph_000145,g562_real_graph_000145,a063b563208a045f74d32e1a8c948cddb4754a2579789c3fcbc34d564700bc1c,11247471386792bf4fee68fbdc2c7c67661251b0e42946619e990061a5522237,42664ab4701e2efa6bd132959509e4c4de83d5bdf111c00254b651da9c46e1bd,4941f5fa0022b8b5d7a4c264f94a850ba487fcf87131e31761e40661bb9035b3,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,train,g559-synth-loop-chain-36,irregular_bottleneck,64,64,7086,2000,2000,2000,2.0,4,g559_b2000_i4,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g562_cycle3_00000291,cycle3,g562_real_graph_000145,g562_real_graph_000145,a063b563208a045f74d32e1a8c948cddb4754a2579789c3fcbc34d564700bc1c,11247471386792bf4fee68fbdc2c7c67661251b0e42946619e990061a5522237,d139c9d8eef427dc5ac41157515ab73c0c992ad55c448e1116f85d2d4ee03e8a,4941f5fa0022b8b5d7a4c264f94a850ba487fcf87131e31761e40661bb9035b3,705cdf48a35a0295bf5a8e5af285b169482d88764daa4b987519558109fa0dc3,train,g559-synth-loop-chain-36,irregular_bottleneck,64,64,7086,2000,2000,2000,2.0,4,g559_b2000_i4,g556_c063174,g556_c063174,g556_c063174,g556_c063174,6184e6de4fadb20ff84df387c85b95a42c68f67578dde4c520db8b679045b867,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g562_cycle3_00000292,cycle3,g562_real_graph_000146,g562_real_graph_000146,0e11f1e49fc41561e6b8ec7ed4460b3440ff0826fea4ff76e9b8b9e73ea70e4c,11406c5ec42d317e7465b60f64190e2ec9ff39ef63b6d15a06b4d944509398dc,384cee94c913160a70965055bbf2a6750c86cc2e3ecf62c451f270f581edd42b,6efac2cfe270a7bed4239181d3bf3ce81fb8c0fd501357d3a8921213e8b31c9f,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,train,g559-synth-city-paris-32,city,128,128,8366,2000,2000,2000,2.0,3,g559_b2000_i3,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g562_cycle3_00000293,cycle3,g562_real_graph_000146,g562_real_graph_000146,0e11f1e49fc41561e6b8ec7ed4460b3440ff0826fea4ff76e9b8b9e73ea70e4c,11406c5ec42d317e7465b60f64190e2ec9ff39ef63b6d15a06b4d944509398dc,2707f61a83ace6d29bd741573896558987eab1373fefbef928c78f963d8e9d2c,6efac2cfe270a7bed4239181d3bf3ce81fb8c0fd501357d3a8921213e8b31c9f,21e432e5dcbbbb3ea52105da5f8e7460164527ceeaa04f55b94e194c9ed1dbe3,train,g559-synth-city-paris-32,city,128,128,8366,2000,2000,2000,2.0,3,g559_b2000_i3,g556_c063174,g556_c063174,g556_c063174,g556_c063174,a9f72ef236ab9e58748b56bffe5ffcdac9b8ee8ffaea073e667b54299a740cb7,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g562_cycle3_00000294,cycle3,g562_real_graph_000147,g562_real_graph_000147,3f69ea0f1a196238b5f39524b0b3af9bb1f7f30051bc6ea2b66ad11d20da1253,116bca9b7e2ec56b9c081ae84ef988f485b85f51847c9f400eef81137b2905ef,4ee9c06a7f3fe6fd78b222a881d5ab8fc7d91fda86e66b38005f148d12df341a,c46dd2f32e114b835eac40311f6d05becd3f33faa45b06a936f7da06afcdb389,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,train,g559-synth-game-lak-32,game,256,256,8079,5000,5000,5000,5.0,4,g559_b5000_i4,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g562_cycle3_00000295,cycle3,g562_real_graph_000147,g562_real_graph_000147,3f69ea0f1a196238b5f39524b0b3af9bb1f7f30051bc6ea2b66ad11d20da1253,116bca9b7e2ec56b9c081ae84ef988f485b85f51847c9f400eef81137b2905ef,78d15b3f3e20adfe9c2e26489568b0feff2f871b05ff890f48266a55396938b3,c46dd2f32e114b835eac40311f6d05becd3f33faa45b06a936f7da06afcdb389,3d8211e6194a40724c7ffe8c552d48777ac9d2b767bf94623ae9f0c376a447f4,train,g559-synth-game-lak-32,game,256,256,8079,5000,5000,5000,5.0,4,g559_b5000_i4,g556_c063174,g556_c063174,g556_c063174,g556_c063174,58a97412bd4f8ab6eb1e4aa5e3b5bd0ff61a2082fba672377bdbcb6427f0806f,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g562_cycle3_00000296,cycle3,g562_real_graph_000148,g562_real_graph_000148,958d19be7bd74b2d0f2afba5cd1bd4edda3294bf84050c16662bff4c9ba71326,116dceabf91b872a741a23e00596487140b103792ed1c4ab525ce9b7e056c73b,e23cffb6c34f4264a45e484c9a8708ec6029a2081fcd144f25c22e5ee0e98b50,32f07f25decb13b7ce2cc301994e62b8bb55366292224d8e0ab531d448d2b739,02ec7ff7cd6494f443d4281a55993c0b0831fddd7c59687d20ff7ac63920160f,train,g559-synth-tree-42,irregular_bottleneck,256,256,8433,1000,1000,1000,1.0,4,g559_b1000_i4,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g562_cycle3_00000297,cycle3,g562_real_graph_000148,g562_real_graph_000148,958d19be7bd74b2d0f2afba5cd1bd4edda3294bf84050c16662bff4c9ba71326,116dceabf91b872a741a23e00596487140b103792ed1c4ab525ce9b7e056c73b,6f6eddf322d696e1458e62960ef3dde1042e35708d1e9d653a3b4e981bff106f,32f07f25decb13b7ce2cc301994e62b8bb55366292224d8e0ab531d448d2b739,02ec7ff7cd6494f443d4281a55993c0b0831fddd7c59687d20ff7ac63920160f,train,g559-synth-tree-42,irregular_bottleneck,256,256,8433,1000,1000,1000,1.0,4,g559_b1000_i4,g556_c063174,g556_c063174,g556_c063174,g556_c063174,5cf13bbe83b3c535519f39f6b22e13e1eb19c64e9b2df100504854c33873439b,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g562_cycle3_00000298,cycle3,g562_real_graph_000149,g562_real_graph_000149,6f3a3e641bb428133027de8429e54c9f0b8cee6fbc7514bae0fd3abf44f44cf0,1174fd141450537ca6fcde7383ba32623e0bf298f8e01a934860cd41515ecd5c,c3ef68c228f92d2e96b35255bceb2b3a3317a28ea6caf0e78e99ec74de7e213a,759266f49dc429d2d24dc441407d4c7aff9514212df9558ccd3031f5fb07450c,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,validation,g559-synth-game-den-32,game,16,16,7090,2000,2000,2000,2.0,2,g559_b2000_i2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g562_cycle3_00000299,cycle3,g562_real_graph_000149,g562_real_graph_000149,6f3a3e641bb428133027de8429e54c9f0b8cee6fbc7514bae0fd3abf44f44cf0,1174fd141450537ca6fcde7383ba32623e0bf298f8e01a934860cd41515ecd5c,96c81be74db5f73376524e20656b8ac5d7593b1ffecedb6f4503d02f494af9e2,759266f49dc429d2d24dc441407d4c7aff9514212df9558ccd3031f5fb07450c,a239412a61015e89d0a73526ad7fa1e554931ce6416e2a2e037c8552a5438927,validation,g559-synth-game-den-32,game,16,16,7090,2000,2000,2000,2.0,2,g559_b2000_i2,g556_c063174,g556_c063174,g556_c063174,g556_c063174,663df0131e488eed38445efa3c2278b7cf3bbdc7ef376c9ed05c88256b2072b8,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g562_cycle3_00000300,cycle3,g562_real_graph_000150,g562_real_graph_000150,018efc9a649ff41874a61021cd98600444c81ff47c1eed222566d5c14321fcd7,1198ff393e623bc2fafbcebe5b821480325f6ff29ee86289323bbfa2ee541487,95a873757db0fac7cb5f132a7379d209d9d4aafa2e7c96c89b7a52286baa494c,8becdbcab2b491a960aed6c9060234c2c448e14e3b962c32f0d501ca7b8bfacd,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,train,empty-8-8,empty,16,16,7840,500,500,500,0.5,2,g559_b500_i2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g562_cycle3_00000301,cycle3,g562_real_graph_000150,g562_real_graph_000150,018efc9a649ff41874a61021cd98600444c81ff47c1eed222566d5c14321fcd7,1198ff393e623bc2fafbcebe5b821480325f6ff29ee86289323bbfa2ee541487,9bf393cf6b741c69acfd4f245c44d5a1637797f2e56521b56917abe55b008cb6,8becdbcab2b491a960aed6c9060234c2c448e14e3b962c32f0d501ca7b8bfacd,8f1b5495421b4c544ca84a45b0a41cf17e44c1a5aa9241c784bfe8478dbe79b5,train,empty-8-8,empty,16,16,7840,500,500,500,0.5,2,g559_b500_i2,g556_c063174,g556_c063174,g556_c063174,g556_c063174,d951b8085fc8086067257e0a87b59ff94bb38db955edeaf760132f1cc6bc1c89,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g562_cycle3_00000302,cycle3,g562_real_graph_000151,g562_real_graph_000151,9c8301c4ded5330f33c48219d6b0f1d9d8135876abbe1747760f23a98bcbcf24,11a1cfb2d84b56a72132ce123a0491c1ab0a9a5f5c323f409f4582ff9c5d496d,ea947763fd59a48f44cbff51280b1d31cb43606c4b8b1f09965ce63bec004b9c,0eac92e9fc4d4ec3b5a4a8c25447ddb5ff6161bee5cbd7be18a631fdc45c606d,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,train,g559-synth-corners-34,irregular_bottleneck,32,32,8309,1000,1000,1000,1.0,3,g559_b1000_i3,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g562_cycle3_00000303,cycle3,g562_real_graph_000151,g562_real_graph_000151,9c8301c4ded5330f33c48219d6b0f1d9d8135876abbe1747760f23a98bcbcf24,11a1cfb2d84b56a72132ce123a0491c1ab0a9a5f5c323f409f4582ff9c5d496d,c196c89325ba7958dc0c208330921ae6587fd82cc875e929677a2f6dc0bcacda,0eac92e9fc4d4ec3b5a4a8c25447ddb5ff6161bee5cbd7be18a631fdc45c606d,50f00a33e4a714768d7f920af2f89b5ed061c6d2533634dd8ca17400a0273e3d,train,g559-synth-corners-34,irregular_bottleneck,32,32,8309,1000,1000,1000,1.0,3,g559_b1000_i3,g556_c063174,g556_c063174,g556_c063174,g556_c063174,989bc2b72e98d595304204b9725f7f59b8585a2e767c9e0ca04400ce0765b4d5,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g562_cycle3_00000304,cycle3,g562_real_graph_000152,g562_real_graph_000152,1f780c771606f80d35386c792fc0c46474b44f729ac7bc2e115e8b5842ed2952,11b8b26a8c2781f11ace55348037ffb19f5beae7929779cb3d013d1e75e8f762,e64379c28b1b02aebbcec3aba5db99cea701b997438e0a502924e1b9b44acb8a,cf8053b7354611ea94754bb65b23867353a306fbe765263e08cdcf47a52ad3ae,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,validation,g559-synth-warehouse-a-32,warehouse,128,128,8810,2000,2000,2000,2.0,3,g559_b2000_i3,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g562_cycle3_00000305,cycle3,g562_real_graph_000152,g562_real_graph_000152,1f780c771606f80d35386c792fc0c46474b44f729ac7bc2e115e8b5842ed2952,11b8b26a8c2781f11ace55348037ffb19f5beae7929779cb3d013d1e75e8f762,0f2d7e502892e8672e55df666d5dbbb05ca2f34d9791ba3295bff13d88826d54,cf8053b7354611ea94754bb65b23867353a306fbe765263e08cdcf47a52ad3ae,7ef6c3d699f085e83aae4a74af4d3a80e228e2acd4a8d94abfbc6ba844e7a611,validation,g559-synth-warehouse-a-32,warehouse,128,128,8810,2000,2000,2000,2.0,3,g559_b2000_i3,g556_c063174,g556_c063174,g556_c063174,g556_c063174,076d91ef1e3671bd83034444298d85440b44c86ca840b9a5c84b3883521903ed,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g562_cycle3_00000306,cycle3,g562_real_graph_000153,g562_real_graph_000153,678334666776ab6c3ac6d1a2c40f3681b8bffa838d6343abdd0f9e73d4831fc0,11fc52aed14394445740090b6618e8f34dfa8e4b09e55e90d7f284893ec71baf,6fd51b8165551b3af31f65fbf5dbacf13385dae58fdd8bdf76ec7d39a3ca3a66,f0b5273ef2e66d2d333dbc792525c540545c0f78ddcad3c07b447db8d1ad2270,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,train,g559-synth-tunnel-38,irregular_bottleneck,96,96,7879,5000,5000,5000,5.0,2,g559_b5000_i2,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g562_cycle3_00000307,cycle3,g562_real_graph_000153,g562_real_graph_000153,678334666776ab6c3ac6d1a2c40f3681b8bffa838d6343abdd0f9e73d4831fc0,11fc52aed14394445740090b6618e8f34dfa8e4b09e55e90d7f284893ec71baf,9b80e838e9eea5944254ce4b9e8ee5c5108099db8f14fbe69d0900dd4d7718ca,f0b5273ef2e66d2d333dbc792525c540545c0f78ddcad3c07b447db8d1ad2270,457bd56b8871e489dbd82a0563cc4509b2ab2ac2cc3d21ee44f9fc87add3bc4f,train,g559-synth-tunnel-38,irregular_bottleneck,96,96,7879,5000,5000,5000,5.0,2,g559_b5000_i2,g556_c063174,g556_c063174,g556_c063174,g556_c063174,40cebe075b93fa91e8c23f84a14b33a4744b9d28e6d3dbeccc60871c1fb244ae,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g562_cycle3_00000308,cycle3,g562_real_graph_000154,g562_real_graph_000154,2a9520637261ab0292f9063b79623fefd3e939147d458d115bb53171177f0875,1223379e38baef9929d20371c13cbb41ef55b69b66efcbdd9791a3027d3318c5,df02ca81224b6a0bb757b9e4ff7f295e75bb80f6a58b55c5b3aeaf614e7e435e,c6b649d95f7175af9340d6e8ea941734e20abe6fc3232b7d6a414eaaa9a2feba,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,validation,maze-36-32-4,maze,32,32,7391,5000,5000,5000,5.0,3,g559_b5000_i3,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
g562_cycle3_00000309,cycle3,g562_real_graph_000154,g562_real_graph_000154,2a9520637261ab0292f9063b79623fefd3e939147d458d115bb53171177f0875,1223379e38baef9929d20371c13cbb41ef55b69b66efcbdd9791a3027d3318c5,7d5e615d37ebc586a7cbbfb744c40be7c2b35dec197ee546666fb0b79db554ce,c6b649d95f7175af9340d6e8ea941734e20abe6fc3232b7d6a414eaaa9a2feba,1a385655eefa597ff90a1b67c4953fe9452091ff2b8a377cef7c505f6be9b673,validation,maze-36-32-4,maze,32,32,7391,5000,5000,5000,5.0,3,g559_b5000_i3,g556_c063174,g556_c063174,g556_c063174,g556_c063174,15cb3f92c450e056d11bb1fffa1cc2de5e4cc60658e27a2cb34cb1eaa5a4870f,g556_c063174,,,,alpha_commit=1.1580041646957397|alpha_block=1.25|alpha_wait_spillover=0.75|rho_decay=0.9799358248710632|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25|alpha_cong_commit_nonprogress=1.1580041646957397|alpha_cong_block=1.25|alpha_cong_wait_progress=0.75|alpha_cong_wait_nonprogress=0.75|alpha_flow_commit_progress=1.040339708328247|alpha_flow_wait_progress=0.6932658553123474|rho_cong_decay=0.9799358248710632|rho_flow_decay=1.0|lambda_cong=0.6841553449630737|lambda_flow=0.6499999761581421|min_edge_cost=1.0|max_edge_cost=10.79326343536377|goal_projection_mode=flow_shield|flow_shield_beta=0.3355112671852112|max_flow_shield=0.8590060472488403,False,False,False,False,False,1.25,1.1580041646957397,1.25,0.75,0.75,1.040339708328247,0.6932658553123474,0.9799358248710632,1.0,0.6841553449630737,0.6499999761581421,0.3355112671852112,0.8590060472488403,1.0,10.79326343536377,1,0,0
g562_cycle3_00000310,cycle3,g562_real_graph_000155,g562_real_graph_000155,4d413b9e32ae6008e65eadfeaeb217571f6c98fae4973b7dc20690842ec3d707,1243a82a31181c5dc83f2cde658d4c221db40b148fb8a9087d97a0de93209520,b8606a30ce8f5d89816fc6a8943af9af30403b31895525dc9818100c875e2641,a64ee828b27a84052e3178c1e952bb5739aab9f5d66dc968c84e227928c6beb0,1c1b857d15592c2c961bfed474b7064f6987b3b7a20765061cd9d2210a727c6c,validation,empty-16-16,empty,32,32,7457,1000,1000,1000,1.0,3,g559_b1000_i3,additive_ltm,repair5g59_additive_fallback,repair5g59_additive_fallback,repair5g59_additive_fallback,,paper_faithful_additive_ltm,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,
