plan_row_id,replay_phase,context_id,g561_instance_uid,g561_evaluation_uid,g561_identity_digest,g561_scenario_sha256,g561_physical_map_sha256,map,map_family,agents,agent_count,seed,budget_ms,nominal_budget_ms,short_budget_ms,base_time_limit_sec,ltm_max_iterations,horizon_id,role,candidate_id,theta_id,materialized_method,generated_theta_uid,sampling_policy,model_path,expected_updateparams_fingerprint,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready,theta_alpha_cong_commit_progress,theta_alpha_cong_commit_nonprogress,theta_alpha_cong_block,theta_alpha_cong_wait_progress,theta_alpha_cong_wait_nonprogress,theta_alpha_flow_commit_progress,theta_alpha_flow_wait_progress,theta_rho_cong_decay,theta_rho_flow_decay,theta_lambda_cong,theta_lambda_flow,theta_flow_shield_beta,theta_max_flow_shield,theta_min_edge_cost,theta_max_edge_cost,theta_goal_projection_mode_flow_shield,theta_goal_projection_mode_agent_progress,theta_goal_projection_mode_none
g561_replay_0000258,corrected_g560_scalar_replay,6918e0f4eab041e2311be6fbfb86c7f4851c3cc60e8843db517375d1ac1a9046,6918e0f4eab041e2311be6fbfb86c7f4851c3cc60e8843db517375d1ac1a9046,3e4a57672012fd715c7108da89d611558821e910a36d2511605195b1dd67d1b8,87433dfd939c52de6f598518b136c3ef9202867919318940c0638fd868021bd4,a0ae9868c62462f2b4b53872263db7b16367af4efe6b346551a77ecaadffd696,607596453e50c4c6c22aa062bb9ca1c0ce16c913d5e94594b9a199ca29c3569c,maze-32-32-4,maze,64,64,9158,2000,2000,2000,2.0,4,g561_replay_maze_a64_b2000_i4,generated_theta::g561_g0_direct_actor_6e4d70f7cdee,g561_g0_direct_actor_6e4d70f7cdee,g561_g0_direct_actor_6e4d70f7cdee,g561_g0_direct_actor_6e4d70f7cdee,08485fee72c8ffd8af1cfd61e8838b373ffba0af615a1573b247bf3a1b3f0d47,G0_direct_actor,artifacts/models/gcst/g560_direct_actor_g0_560.pt,alpha_commit=1.184963583946228|alpha_block=1.2539867162704468|alpha_wait_spillover=0.7405122518539429|rho_decay=0.9802306890487671|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2425017356872559|alpha_cong_commit_nonprogress=1.184963583946228|alpha_cong_block=1.2539867162704468|alpha_cong_wait_progress=0.7376466989517212|alpha_cong_wait_nonprogress=0.7405122518539429|alpha_flow_commit_progress=1.0515657663345337|alpha_flow_wait_progress=0.6940417289733887|rho_cong_decay=0.9802306890487671|rho_flow_decay=1.0|lambda_cong=0.6536576151847839|lambda_flow=0.6232492923736572|min_edge_cost=0.9992737174034119|max_edge_cost=10.74082088470459|goal_projection_mode=flow_shield|flow_shield_beta=0.3584255576133728|max_flow_shield=0.906446635723114,False,False,False,False,False,1.2425017356872559,1.184963583946228,1.2539867162704468,0.7376466989517212,0.7405122518539429,1.0515657663345337,0.6940417289733887,0.9802306890487671,1.0,0.6536576151847839,0.6232492923736572,0.3584255576133728,0.906446635723114,0.9992737174034119,10.74082088470459,1,0,0
g561_replay_0000259,corrected_g560_scalar_replay,ec929b5063dc22dadf35b8e57651209eea05e01da16c62dadf46f340101e4fd9,ec929b5063dc22dadf35b8e57651209eea05e01da16c62dadf46f340101e4fd9,ab09fcad205d552e25a8a4bdff66e3cf5846ff18f01bcefbd19623f6c0309814,f2eae5846bf2c4750137c8211f0b818ae04734b3573b2e398cb5ab5b5582a3b6,2df4f1f345b7869445874dcda1f12eaf2aa002203e1305e427b599fdc826c611,5fe4a260f140f2fb23f3f325ea0287ff7e2c0b029b21fd35449dff9c0c90beed,warehouse-10-20-10-2-1,warehouse,64,64,9159,2000,2000,2000,2.0,4,g561_replay_warehouse_a64_b2000_i4,generated_theta::g561_g0_direct_actor_df8e8116635e,g561_g0_direct_actor_df8e8116635e,g561_g0_direct_actor_df8e8116635e,g561_g0_direct_actor_df8e8116635e,d444471483bbafeb91acbf264267bdaa8592b0003a8ac8588cd4ab5c563e6a5b,G0_direct_actor,artifacts/models/gcst/g560_direct_actor_g0_560.pt,alpha_commit=1.2024399042129517|alpha_block=1.2680968046188354|alpha_wait_spillover=0.7784856557846069|rho_decay=0.9764412641525269|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2367396354675293|alpha_cong_commit_nonprogress=1.2024399042129517|alpha_cong_block=1.2680968046188354|alpha_cong_wait_progress=0.7903704047203064|alpha_cong_wait_nonprogress=0.7784856557846069|alpha_flow_commit_progress=1.0695854425430298|alpha_flow_wait_progress=0.6919020414352417|rho_cong_decay=0.9764412641525269|rho_flow_decay=1.0|lambda_cong=0.637798547744751|lambda_flow=0.6196945905685425|min_edge_cost=1.0|max_edge_cost=10.646324157714844|goal_projection_mode=flow_shield|flow_shield_beta=0.34254515171051025|max_flow_shield=0.8625078201293945,False,False,False,False,False,1.2367396354675293,1.2024399042129517,1.2680968046188354,0.7903704047203064,0.7784856557846069,1.0695854425430298,0.6919020414352417,0.9764412641525269,1.0,0.637798547744751,0.6196945905685425,0.34254515171051025,0.8625078201293945,1.0,10.646324157714844,1,0,0
g561_replay_0000260,corrected_g560_scalar_replay,d5d02bb3f36ead4a151c6c0a256dde4710fd0d9308494e0151656a4d94181875,d5d02bb3f36ead4a151c6c0a256dde4710fd0d9308494e0151656a4d94181875,7a9e45e4218b7f8b01fc30e814ebfc62ec8830488f8c471e5d158f4b8b2a58ac,b3e474c76f8575d50d0fe27a4f2cddace273bb9928efc076aa86c2abb1d1c363,4fbe9a0a6a1adddfee7dab5d7c756b5a21a91c63c4f87628ee54ea0a03ed4c76,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,96,96,9160,2000,2000,2000,2.0,4,g561_replay_random_a96_b2000_i4,generated_theta::g561_g0_direct_actor_755c5a19f547,g561_g0_direct_actor_755c5a19f547,g561_g0_direct_actor_755c5a19f547,g561_g0_direct_actor_755c5a19f547,db6d838e406089886053383b858ce4de9d250036940048ebcb86939872b8b83c,G0_direct_actor,artifacts/models/gcst/g560_direct_actor_g0_560.pt,alpha_commit=1.157917857170105|alpha_block=1.245780348777771|alpha_wait_spillover=0.7506644129753113|rho_decay=0.9801040887832642|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2506300210952759|alpha_cong_commit_nonprogress=1.157917857170105|alpha_cong_block=1.245780348777771|alpha_cong_wait_progress=0.7498588562011719|alpha_cong_wait_nonprogress=0.7506644129753113|alpha_flow_commit_progress=1.041223406791687|alpha_flow_wait_progress=0.6933833956718445|rho_cong_decay=0.9801040887832642|rho_flow_decay=1.0|lambda_cong=0.6815083622932434|lambda_flow=0.6485274434089661|min_edge_cost=1.0|max_edge_cost=10.804720878601074|goal_projection_mode=flow_shield|flow_shield_beta=0.33898499608039856|max_flow_shield=0.8406655192375183,False,False,False,False,False,1.2506300210952759,1.157917857170105,1.245780348777771,0.7498588562011719,0.7506644129753113,1.041223406791687,0.6933833956718445,0.9801040887832642,1.0,0.6815083622932434,0.6485274434089661,0.33898499608039856,0.8406655192375183,1.0,10.804720878601074,1,0,0
g561_replay_0000261,corrected_g560_scalar_replay,7883a852587be7106a5fa8a3123f0e25f7f344093c8e16191b1461fcb6aa07e4,7883a852587be7106a5fa8a3123f0e25f7f344093c8e16191b1461fcb6aa07e4,107f7f7d39040b867add3adf7575a5661b5c2d73acddce592c41d62ebed8ff4e,02f970ecd4d20af14e5d325cc7472b8f924d96a69bd188b8d1ab2a784ce6dc59,cfcec881d8caa319a5a68433d4e9b098c0b9e5f27918e7d1af6d230e313c43e2,607596453e50c4c6c22aa062bb9ca1c0ce16c913d5e94594b9a199ca29c3569c,maze-32-32-4,maze,96,96,9161,2000,2000,2000,2.0,4,g561_replay_maze_a96_b2000_i4,generated_theta::g561_g0_direct_actor_02333d6750f6,g561_g0_direct_actor_02333d6750f6,g561_g0_direct_actor_02333d6750f6,g561_g0_direct_actor_02333d6750f6,b3192436f55b7ebd487a1b0501fdd02626875cd97469b77040d4f06b611b6218,G0_direct_actor,artifacts/models/gcst/g560_direct_actor_g0_560.pt,alpha_commit=1.1799033880233765|alpha_block=1.2944451570510864|alpha_wait_spillover=0.7568621039390564|rho_decay=0.9789376258850098|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2413678169250488|alpha_cong_commit_nonprogress=1.1799033880233765|alpha_cong_block=1.2944451570510864|alpha_cong_wait_progress=0.744440495967865|alpha_cong_wait_nonprogress=0.7568621039390564|alpha_flow_commit_progress=1.0411194562911987|alpha_flow_wait_progress=0.6855062246322632|rho_cong_decay=0.9789376258850098|rho_flow_decay=1.0|lambda_cong=0.6614393591880798|lambda_flow=0.6327848434448242|min_edge_cost=0.9978793263435364|max_edge_cost=10.759942054748535|goal_projection_mode=flow_shield|flow_shield_beta=0.35801103711128235|max_flow_shield=0.9079684019088745,False,False,False,False,False,1.2413678169250488,1.1799033880233765,1.2944451570510864,0.744440495967865,0.7568621039390564,1.0411194562911987,0.6855062246322632,0.9789376258850098,1.0,0.6614393591880798,0.6327848434448242,0.35801103711128235,0.9079684019088745,0.9978793263435364,10.759942054748535,1,0,0
g561_replay_0000262,corrected_g560_scalar_replay,ca42e08e8e6fc1317b7723b1209c0f1c6ba7ec88d6bb202803e98776a91de703,ca42e08e8e6fc1317b7723b1209c0f1c6ba7ec88d6bb202803e98776a91de703,644d16c8aeddea205e77cae40fb19e0400f9e914b46c8cec1db05ed5d5416f75,99e9511f98ace53272ebd954102bc03ceae0dca9a6f3d0cfd586c221c5407076,54c1b95a36f36f3c67a62f6dbb245f59fcdce7dba7f52a6f8bdf01a5fa0810e3,5fe4a260f140f2fb23f3f325ea0287ff7e2c0b029b21fd35449dff9c0c90beed,warehouse-10-20-10-2-1,warehouse,96,96,9162,2000,2000,2000,2.0,4,g561_replay_warehouse_a96_b2000_i4,generated_theta::g561_g0_direct_actor_6d0e30289ad1,g561_g0_direct_actor_6d0e30289ad1,g561_g0_direct_actor_6d0e30289ad1,g561_g0_direct_actor_6d0e30289ad1,d07a47528bc17ed9b760bc9a68548eed7da80c58fbc5a8d50c729a096da47dce,G0_direct_actor,artifacts/models/gcst/g560_direct_actor_g0_560.pt,alpha_commit=1.2172763347625732|alpha_block=1.2526156902313232|alpha_wait_spillover=0.7831408381462097|rho_decay=0.975888192653656|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2303905487060547|alpha_cong_commit_nonprogress=1.2172763347625732|alpha_cong_block=1.2526156902313232|alpha_cong_wait_progress=0.8023198843002319|alpha_cong_wait_nonprogress=0.7831408381462097|alpha_flow_commit_progress=1.0795540809631348|alpha_flow_wait_progress=0.6952115297317505|rho_cong_decay=0.975888192653656|rho_flow_decay=1.0|lambda_cong=0.6290252208709717|lambda_flow=0.5998913645744324|min_edge_cost=1.0|max_edge_cost=10.677614212036133|goal_projection_mode=flow_shield|flow_shield_beta=0.34429019689559937|max_flow_shield=0.8515563011169434,False,False,False,False,False,1.2303905487060547,1.2172763347625732,1.2526156902313232,0.8023198843002319,0.7831408381462097,1.0795540809631348,0.6952115297317505,0.975888192653656,1.0,0.6290252208709717,0.5998913645744324,0.34429019689559937,0.8515563011169434,1.0,10.677614212036133,1,0,0
g561_replay_0000263,corrected_g560_scalar_replay,f6d3388e98b34e5d521762320b4123091afa4e2bc041747b826d489f7b9be500,f6d3388e98b34e5d521762320b4123091afa4e2bc041747b826d489f7b9be500,398c5e01c8deee369c4d2f31a50af5975fb1e9acd36d6530940ef7e1329555a5,bfc5a38e30be04b975eeeb97e98be1533ee4cf9117f62c9900596b715ab3d3f6,a06a1e22ad34e6b8a69ade5a945693ac679084614f6af58af5accb2319cdfdcc,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,32,32,9163,3000,3000,3000,3.0,4,g561_replay_random_a32_b3000_i4,generated_theta::g561_g0_direct_actor_8cb218023363,g561_g0_direct_actor_8cb218023363,g561_g0_direct_actor_8cb218023363,g561_g0_direct_actor_8cb218023363,b79d9802943d6131a1e76deb783e7787498f307ea905e9ea8e0c79fd54dc93d6,G0_direct_actor,artifacts/models/gcst/g560_direct_actor_g0_560.pt,alpha_commit=1.1573970317840576|alpha_block=1.2456563711166382|alpha_wait_spillover=0.7494050860404968|rho_decay=0.9800285696983337|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.25188148021698|alpha_cong_commit_nonprogress=1.1573970317840576|alpha_cong_block=1.2456563711166382|alpha_cong_wait_progress=0.7495945692062378|alpha_cong_wait_nonprogress=0.7494050860404968|alpha_flow_commit_progress=1.0434889793395996|alpha_flow_wait_progress=0.6931901574134827|rho_cong_decay=0.9800285696983337|rho_flow_decay=1.0|lambda_cong=0.6796562075614929|lambda_flow=0.647709846496582|min_edge_cost=0.9999438524246216|max_edge_cost=10.82279109954834|goal_projection_mode=flow_shield|flow_shield_beta=0.34085607528686523|max_flow_shield=0.8921858668327332,False,False,False,False,False,1.25188148021698,1.1573970317840576,1.2456563711166382,0.7495945692062378,0.7494050860404968,1.0434889793395996,0.6931901574134827,0.9800285696983337,1.0,0.6796562075614929,0.647709846496582,0.34085607528686523,0.8921858668327332,0.9999438524246216,10.82279109954834,1,0,0
g561_replay_0000264,corrected_g560_scalar_replay,5e693502b598a1fdaaf041ac5730b0e8f90994af507cbbfd4a1688c7223c1b4d,5e693502b598a1fdaaf041ac5730b0e8f90994af507cbbfd4a1688c7223c1b4d,94bd2acbf49683c5d2431d356015cdd16c0463d94b7b349053936e044bbc5f05,1c18d008c9d04cc622297acf56cc52ecd73d9972630d0ad3b2f26f5db63ef1a9,274b8530b3243c9717eef76c5858a197c33d6a17be977764203cb2d8e0f50e2b,607596453e50c4c6c22aa062bb9ca1c0ce16c913d5e94594b9a199ca29c3569c,maze-32-32-4,maze,32,32,9164,3000,3000,3000,3.0,4,g561_replay_maze_a32_b3000_i4,generated_theta::g561_g0_direct_actor_6a3bc241789c,g561_g0_direct_actor_6a3bc241789c,g561_g0_direct_actor_6a3bc241789c,g561_g0_direct_actor_6a3bc241789c,5341c89108834ec91230d8991011dc3dfdbffae3d3bad95e833be58d947aa33f,G0_direct_actor,artifacts/models/gcst/g560_direct_actor_g0_560.pt,alpha_commit=1.1595526933670044|alpha_block=1.244260311126709|alpha_wait_spillover=0.7443124055862427|rho_decay=0.9808217287063599|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2519999742507935|alpha_cong_commit_nonprogress=1.1595526933670044|alpha_cong_block=1.244260311126709|alpha_cong_wait_progress=0.7468937039375305|alpha_cong_wait_nonprogress=0.7443124055862427|alpha_flow_commit_progress=1.0451600551605225|alpha_flow_wait_progress=0.694350004196167|rho_cong_decay=0.9808217287063599|rho_flow_decay=1.0|lambda_cong=0.6774095892906189|lambda_flow=0.6409479379653931|min_edge_cost=1.0|max_edge_cost=10.79961109161377|goal_projection_mode=flow_shield|flow_shield_beta=0.3456662595272064|max_flow_shield=0.9088364243507385,False,False,False,False,False,1.2519999742507935,1.1595526933670044,1.244260311126709,0.7468937039375305,0.7443124055862427,1.0451600551605225,0.694350004196167,0.9808217287063599,1.0,0.6774095892906189,0.6409479379653931,0.3456662595272064,0.9088364243507385,1.0,10.79961109161377,1,0,0
g561_replay_0000265,corrected_g560_scalar_replay,6619ae7c61a9c4b7ac9a5e2e9fe2c7fc6afe77c16070786943d338e4f1f6c8fa,6619ae7c61a9c4b7ac9a5e2e9fe2c7fc6afe77c16070786943d338e4f1f6c8fa,2eaf8d6931af8755aef096ae2449ee46761dc77835c853a4d2a5ac06efa940ef,117945d5e6de2d33025a3b58595c3b1b70ac51ad0b199d8db84345c12c024a18,a9f54ff03b9e5f058cbc1ebd8033910480820d3340cb69ccfde6972f23137f31,5fe4a260f140f2fb23f3f325ea0287ff7e2c0b029b21fd35449dff9c0c90beed,warehouse-10-20-10-2-1,warehouse,32,32,9165,3000,3000,3000,3.0,4,g561_replay_warehouse_a32_b3000_i4,generated_theta::g561_g0_direct_actor_4ed24dabccd8,g561_g0_direct_actor_4ed24dabccd8,g561_g0_direct_actor_4ed24dabccd8,g561_g0_direct_actor_4ed24dabccd8,a9f4d61e9ac122d4a8bfe629b7626e76cefe8ae980b30dd2479aaa1af624dba5,G0_direct_actor,artifacts/models/gcst/g560_direct_actor_g0_560.pt,alpha_commit=1.1913137435913086|alpha_block=1.2984709739685059|alpha_wait_spillover=0.7661720514297485|rho_decay=0.9773337841033936|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2443325519561768|alpha_cong_commit_nonprogress=1.1913137435913086|alpha_cong_block=1.2984709739685059|alpha_cong_wait_progress=0.7766634821891785|alpha_cong_wait_nonprogress=0.7661720514297485|alpha_flow_commit_progress=1.0518070459365845|alpha_flow_wait_progress=0.6900659203529358|rho_cong_decay=0.9773337841033936|rho_flow_decay=1.0|lambda_cong=0.6367924213409424|lambda_flow=0.639703631401062|min_edge_cost=0.9991886019706726|max_edge_cost=10.569538116455078|goal_projection_mode=flow_shield|flow_shield_beta=0.34882810711860657|max_flow_shield=0.8903055787086487,False,False,False,False,False,1.2443325519561768,1.1913137435913086,1.2984709739685059,0.7766634821891785,0.7661720514297485,1.0518070459365845,0.6900659203529358,0.9773337841033936,1.0,0.6367924213409424,0.639703631401062,0.34882810711860657,0.8903055787086487,0.9991886019706726,10.569538116455078,1,0,0
g561_replay_0000266,corrected_g560_scalar_replay,622f2ea8c3314c8ae1fbb77912e628088960099a8840ff45379832e91ee2f06f,622f2ea8c3314c8ae1fbb77912e628088960099a8840ff45379832e91ee2f06f,f6407ffb4e94eefa2b600b1e358b128a687038c9e8bd61971cfcb7c89bfe56ce,614527728f761793b0bce0fc3b4a9873333a327b96e4d10c80ef7d71e2695a66,a8a8e76b04edfd56d98bc4e16842f90491501645dc5b0d3e319eaae41edd65c0,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,64,64,9166,3000,3000,3000,3.0,4,g561_replay_random_a64_b3000_i4,generated_theta::g561_g0_direct_actor_7f67b7dfe282,g561_g0_direct_actor_7f67b7dfe282,g561_g0_direct_actor_7f67b7dfe282,g561_g0_direct_actor_7f67b7dfe282,7c54b13d983dca542ce651555a419d293c6a52f92204bf80bda2595d45e81ac5,G0_direct_actor,artifacts/models/gcst/g560_direct_actor_g0_560.pt,alpha_commit=1.1582046747207642|alpha_block=1.2483519315719604|alpha_wait_spillover=0.7452681064605713|rho_decay=0.9796826243400574|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2494980096817017|alpha_cong_commit_nonprogress=1.1582046747207642|alpha_cong_block=1.2483519315719604|alpha_cong_wait_progress=0.7490489482879639|alpha_cong_wait_nonprogress=0.7452681064605713|alpha_flow_commit_progress=1.0428861379623413|alpha_flow_wait_progress=0.693446695804596|rho_cong_decay=0.9796826243400574|rho_flow_decay=1.0|lambda_cong=0.6823424696922302|lambda_flow=0.6477420926094055|min_edge_cost=0.9999831318855286|max_edge_cost=10.818845748901367|goal_projection_mode=flow_shield|flow_shield_beta=0.3381195664405823|max_flow_shield=0.8619055151939392,False,False,False,False,False,1.2494980096817017,1.1582046747207642,1.2483519315719604,0.7490489482879639,0.7452681064605713,1.0428861379623413,0.693446695804596,0.9796826243400574,1.0,0.6823424696922302,0.6477420926094055,0.3381195664405823,0.8619055151939392,0.9999831318855286,10.818845748901367,1,0,0
g561_replay_0000267,corrected_g560_scalar_replay,78762734e4096ab4c15e4ff7fc131fe307c6e0ed1b4b9945e25f1a8bfe0e9064,78762734e4096ab4c15e4ff7fc131fe307c6e0ed1b4b9945e25f1a8bfe0e9064,bd78e5fd3e31faacafb9afdd03f4ff194428b663d2ae4ec1b8cc6663b049560c,3238593e19885cf6b6b8db957168fef48aae9b77a29953ff6d6970ee0c31ee07,e9d1a443c4084eda2987b74ea2f76a40cea16d1c8b70e14d836ffc4200d5a938,607596453e50c4c6c22aa062bb9ca1c0ce16c913d5e94594b9a199ca29c3569c,maze-32-32-4,maze,64,64,9167,3000,3000,3000,3.0,4,g561_replay_maze_a64_b3000_i4,generated_theta::g561_g0_direct_actor_0b215902f268,g561_g0_direct_actor_0b215902f268,g561_g0_direct_actor_0b215902f268,g561_g0_direct_actor_0b215902f268,70983520d5c11d05ab67ff1f8d838db3dcaa580736c6a9259e37d4ed41f519cb,G0_direct_actor,artifacts/models/gcst/g560_direct_actor_g0_560.pt,alpha_commit=1.162265658378601|alpha_block=1.2541542053222656|alpha_wait_spillover=0.7422578930854797|rho_decay=0.9804155230522156|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2484591007232666|alpha_cong_commit_nonprogress=1.162265658378601|alpha_cong_block=1.2541542053222656|alpha_cong_wait_progress=0.7386454343795776|alpha_cong_wait_nonprogress=0.7422578930854797|alpha_flow_commit_progress=1.0436346530914307|alpha_flow_wait_progress=0.6936591863632202|rho_cong_decay=0.9804155230522156|rho_flow_decay=1.0|lambda_cong=0.6761515140533447|lambda_flow=0.6354562640190125|min_edge_cost=0.9996646642684937|max_edge_cost=10.775307655334473|goal_projection_mode=flow_shield|flow_shield_beta=0.3522060513496399|max_flow_shield=0.9179421663284302,False,False,False,False,False,1.2484591007232666,1.162265658378601,1.2541542053222656,0.7386454343795776,0.7422578930854797,1.0436346530914307,0.6936591863632202,0.9804155230522156,1.0,0.6761515140533447,0.6354562640190125,0.3522060513496399,0.9179421663284302,0.9996646642684937,10.775307655334473,1,0,0
g561_replay_0000268,corrected_g560_scalar_replay,7134a7c67883c3dd2c3c89a7196475266b5a878c83a62b73a909a6b462b47137,7134a7c67883c3dd2c3c89a7196475266b5a878c83a62b73a909a6b462b47137,70489b12ef201c37c8e5b82c19a70144356974abd68029813a200740f1adebab,7e507a88400ed57e6886d9f7234596ea1e8f958c41d1f9e1389805b5d8342083,9258ccdf1e9d0b23379fd244969e7c32b8cee8c873477026cb199da10020033d,5fe4a260f140f2fb23f3f325ea0287ff7e2c0b029b21fd35449dff9c0c90beed,warehouse-10-20-10-2-1,warehouse,64,64,9168,3000,3000,3000,3.0,4,g561_replay_warehouse_a64_b3000_i4,generated_theta::g561_g0_direct_actor_d82363bb1bec,g561_g0_direct_actor_d82363bb1bec,g561_g0_direct_actor_d82363bb1bec,g561_g0_direct_actor_d82363bb1bec,b3ad3582db13ed5a137989a6c157c9ecab5c10e675f8458c883d083a515da43d,G0_direct_actor,artifacts/models/gcst/g560_direct_actor_g0_560.pt,alpha_commit=1.1996837854385376|alpha_block=1.2788751125335693|alpha_wait_spillover=0.7729944586753845|rho_decay=0.9765154123306274|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2386375665664673|alpha_cong_commit_nonprogress=1.1996837854385376|alpha_cong_block=1.2788751125335693|alpha_cong_wait_progress=0.7886087894439697|alpha_cong_wait_nonprogress=0.7729944586753845|alpha_flow_commit_progress=1.0649653673171997|alpha_flow_wait_progress=0.689487099647522|rho_cong_decay=0.9765154123306274|rho_flow_decay=1.0|lambda_cong=0.6367455720901489|lambda_flow=0.6271783709526062|min_edge_cost=1.0|max_edge_cost=10.632362365722656|goal_projection_mode=flow_shield|flow_shield_beta=0.34594810009002686|max_flow_shield=0.8714709281921387,False,False,False,False,False,1.2386375665664673,1.1996837854385376,1.2788751125335693,0.7886087894439697,0.7729944586753845,1.0649653673171997,0.689487099647522,0.9765154123306274,1.0,0.6367455720901489,0.6271783709526062,0.34594810009002686,0.8714709281921387,1.0,10.632362365722656,1,0,0
g561_replay_0000269,corrected_g560_scalar_replay,c912db1c6ec3eb2abd05bb44b5b8c3f1ad3ae13cf986535d2da06486273de1af,c912db1c6ec3eb2abd05bb44b5b8c3f1ad3ae13cf986535d2da06486273de1af,e88d1445dc0c44304ee817fa3bb408a13b8a96a834492b845aa0425bd38fbc9f,1e41c067e4a238045b128ce98a3960eb56ce277b5e31ac287e398aefc717b7c0,5d90834f1301e67a9832cbaab8b11c169c3def9c297a6a3b34dec21b666a4ef1,726bdb48f5e308daa9df7017c3497369e61e39c16da3ed88a77a4665c29a4557,random-32-32-20,random,96,96,9169,3000,3000,3000,3.0,4,g561_replay_random_a96_b3000_i4,generated_theta::g561_g0_direct_actor_94dd563d6dc2,g561_g0_direct_actor_94dd563d6dc2,g561_g0_direct_actor_94dd563d6dc2,g561_g0_direct_actor_94dd563d6dc2,354e57ea3a865df383582131dd963a25594fc40e50dbd57a50ff98730e5ca243,G0_direct_actor,artifacts/models/gcst/g560_direct_actor_g0_560.pt,alpha_commit=1.158828854560852|alpha_block=1.242364525794983|alpha_wait_spillover=0.742700457572937|rho_decay=0.9801647067070007|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2496905326843262|alpha_cong_commit_nonprogress=1.158828854560852|alpha_cong_block=1.242364525794983|alpha_cong_wait_progress=0.7504432797431946|alpha_cong_wait_nonprogress=0.742700457572937|alpha_flow_commit_progress=1.0441867113113403|alpha_flow_wait_progress=0.6942210793495178|rho_cong_decay=0.9801647067070007|rho_flow_decay=1.0|lambda_cong=0.6825594902038574|lambda_flow=0.646659255027771|min_edge_cost=0.9997712969779968|max_edge_cost=10.80389404296875|goal_projection_mode=flow_shield|flow_shield_beta=0.3367353081703186|max_flow_shield=0.8306084871292114,False,False,False,False,False,1.2496905326843262,1.158828854560852,1.242364525794983,0.7504432797431946,0.742700457572937,1.0441867113113403,0.6942210793495178,0.9801647067070007,1.0,0.6825594902038574,0.646659255027771,0.3367353081703186,0.8306084871292114,0.9997712969779968,10.80389404296875,1,0,0
g561_replay_0000270,corrected_g560_scalar_replay,c2cf352d1684dfa91634973ee947fffad2d3d7b2b7f1283b716fd39a1accdd60,c2cf352d1684dfa91634973ee947fffad2d3d7b2b7f1283b716fd39a1accdd60,c6c41f44b0e0483035db727d1ba662c6cba00aa3bc77702061d033a331d93e1c,9066df07df87e23f215029811dba2c012c0286ea53b875a9e2f0319281621c38,c825957f67ab2a7d2346c4a089e2f839e6ffdc72526701ac63beecc5f8080ebb,607596453e50c4c6c22aa062bb9ca1c0ce16c913d5e94594b9a199ca29c3569c,maze-32-32-4,maze,96,96,9170,3000,3000,3000,3.0,4,g561_replay_maze_a96_b3000_i4,generated_theta::g561_g0_direct_actor_4999dca16dc6,g561_g0_direct_actor_4999dca16dc6,g561_g0_direct_actor_4999dca16dc6,g561_g0_direct_actor_4999dca16dc6,cca3d2959214ff7a31e16f92ca3bf4a8ce48707aa9b67f42906aff52ac0bd211,G0_direct_actor,artifacts/models/gcst/g560_direct_actor_g0_560.pt,alpha_commit=1.174385666847229|alpha_block=1.2989109754562378|alpha_wait_spillover=0.7507333755493164|rho_decay=0.9783877730369568|force_additive=0|enable_dual_channel=1|alpha_cong_commit_progress=1.2423958778381348|alpha_cong_commit_nonprogress=1.174385666847229|alpha_cong_block=1.2989109754562378|alpha_cong_wait_progress=0.7349376678466797|alpha_cong_wait_nonprogress=0.7507333755493164|alpha_flow_commit_progress=1.0361874103546143|alpha_flow_wait_progress=0.6805374622344971|rho_cong_decay=0.9783877730369568|rho_flow_decay=1.0|lambda_cong=0.6655636429786682|lambda_flow=0.639182448387146|min_edge_cost=0.9969141483306885|max_edge_cost=10.754469871520996|goal_projection_mode=flow_shield|flow_shield_beta=0.36225059628486633|max_flow_shield=0.9185426235198975,False,False,False,False,False,1.2423958778381348,1.174385666847229,1.2989109754562378,0.7349376678466797,0.7507333755493164,1.0361874103546143,0.6805374622344971,0.9783877730369568,1.0,0.6655636429786682,0.639182448387146,0.36225059628486633,0.9185426235198975,0.9969141483306885,10.754469871520996,1,0,0
