source_split,g567_evaluation_uid,g567_dataset_row_id,map,map_family,agents,candidate_count,safe_AB_candidate_count,joint_positive_AB_candidate_count,trained_A5_actor_result_available,trained_A5_delta_vs_additive,trained_A5_delta_vs_static_flow,g556_result,static_flow_result,additive_result,best_safe_AB_vs_additive_theta_id,best_safe_AB_vs_additive_variant_id,best_safe_AB_vs_additive_family,best_safe_AB_vs_additive_delta_vs_additive,best_safe_AB_vs_additive_relative_improvement_vs_additive,best_safe_AB_vs_static_flow_theta_id,best_safe_AB_vs_static_flow_variant_id,best_safe_AB_vs_static_flow_family,best_safe_AB_vs_static_flow_delta_vs_static_flow,best_safe_AB_vs_static_flow_relative_improvement_vs_static_flow,best_joint_positive_AB_theta_id,best_joint_positive_AB_variant_id,best_joint_positive_AB_family,best_joint_positive_AB_delta_vs_additive,best_joint_positive_AB_relative_improvement_vs_additive,best_candidate_ignoring_safety_theta_id,best_candidate_ignoring_safety_variant_id,best_candidate_ignoring_safety_family,best_candidate_ignoring_safety_delta_vs_additive,best_candidate_ignoring_safety_relative_improvement_vs_additive,map_source_type,official_scenario,primary_actor_seed,trained_A5_relative_improvement_vs_additive,trained_A5_relative_improvement_vs_static_flow,oracle_best_trained_seed_delta_vs_additive,oracle_best_trained_seed_relative_improvement_vs_additive,oracle_best_trained_seed_delta_vs_static_flow,oracle_best_trained_seed_relative_improvement_vs_static_flow
LABEL_TRAIN_candidate_pool,b1445e83ef9c8c1b3cae6ebdf262a57e179bf96eceaf58045cffbb4d57f80741,g567_gate3b_label_train_01953,g567-large-maze-128x128-a-v0,large_maze,2500,21.0,21.0,9.0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_0p75_s566_00f6a5325180,G556_GLOBAL_ALPHA_0p75,global_g556_anchor,-0.16139070110999998,,g567_gate3b_label_train_g556_global_alpha_0p75_s566_00f6a5325180,G556_GLOBAL_ALPHA_0p75,global_g556_anchor,-0.12453824865999974,,g567_gate3b_label_train_g556_global_alpha_0p75_s566_00f6a5325180,G556_GLOBAL_ALPHA_0p75,global_g556_anchor,-0.16139070110999998,,g567_gate3b_label_train_g556_global_alpha_0p75_s566_00f6a5325180,G556_GLOBAL_ALPHA_0p75,global_g556_anchor,-0.16139070110999998,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b17c77bec84aa0499e6ead20170f84ecfe56d5804c2da87321f14f2d2bc4a2ac,g567_gate3b_label_train_01264,room_64_64_16,room,64,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p0_s566_3e801486c660,G5_channel_weights_ONLY_ALPHA_1p0,group,-0.026996259549999957,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p0_s566_3e801486c660,G5_channel_weights_ONLY_ALPHA_1p0,group,-0.015124410469999905,,,,,,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p0_s566_3e801486c660,G5_channel_weights_ONLY_ALPHA_1p0,group,-0.026996259549999957,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b17d878227526165b559b4932b88eede82ff5d1951dedb2a16cc7574f0ba27b6,g567_gate3b_label_train_01950,g567-large-maze-128x128-a-v3,large_maze,2500,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_c177239e1afa,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,-0.10706310773000016,,g567_gate3b_label_train_static_global_alpha_0p25_s566_c177239e1afa,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,-0.008527923219999956,,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_c177239e1afa,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,-0.10706310773000016,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b1a5eec452f480d1552bd32c4f539dec1c7b54a1eb0af5a942423127fb8504e0,g567_gate3b_label_train_01144,g567-room-48x48-a-v1,room,512,21.0,21.0,1.0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_95392a7234f6,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.06836569579999985,,g567_gate3b_label_train_static_global_alpha_0p5_s566_95392a7234f6,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.04744567729999982,,g567_gate3b_label_train_static_global_alpha_0p5_s566_95392a7234f6,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.06836569579999985,,g567_gate3b_label_train_static_global_alpha_0p5_s566_95392a7234f6,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.06836569579999985,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b1b0039651e4a7702a085b96691f7edb2ab7cf677359115114c9c075470399af,g567_gate3b_label_train_01083,g567-room-48x48-a-v1,room,24,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_1p5_s566_3c02452fe690,G556_GLOBAL_ALPHA_1p5,global_g556_anchor,-0.01048951049000002,,g567_gate3b_label_train_g556_global_alpha_1p5_s566_3c02452fe690,G556_GLOBAL_ALPHA_1p5,global_g556_anchor,-0.003496503500000081,,,,,,,g567_gate3b_label_train_g556_global_alpha_1p5_s566_3c02452fe690,G556_GLOBAL_ALPHA_1p5,global_g556_anchor,-0.01048951049000002,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b1f211e9d63fa0534fa318b392ad6584e14bfcbc9dba7917bc4dd4d2894e8b77,g567_gate3b_label_train_01155,g567-room-48x48-a-v2,room,512,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_2e9bde76f687,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.03338458160000002,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_2e9bde76f687,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.12409400395999981,,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_2e9bde76f687,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.03338458160000002,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b209b00f0533b15b7e085dd5ba5d2431ca16613a38c4560ad0fa5b940e74c019,g567_gate3b_label_train_00857,g567-large-empty-128x128-a-v1,large_empty,1000,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p75_s566_7febb45b8c16,STATIC_GLOBAL_ALPHA_0p75,global_static_anchor,-0.027890558840000024,,g567_gate3b_label_train_static_global_alpha_0p75_s566_7febb45b8c16,STATIC_GLOBAL_ALPHA_0p75,global_static_anchor,-0.008420985989999963,,,,,,,g567_gate3b_label_train_static_global_alpha_0p75_s566_7febb45b8c16,STATIC_GLOBAL_ALPHA_0p75,global_static_anchor,-0.027890558840000024,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b21feefc418a771cb740e38bd9af6d3536feb579473d0675ed6f0951dd54152d,g567_gate3b_label_train_01319,room_64_64_16,room,256,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_1p25_s566_55db6a813695,G556_GLOBAL_ALPHA_1p25,global_g556_anchor,-0.014070063170000147,,g567_gate3b_label_train_g556_global_alpha_1p25_s566_55db6a813695,G556_GLOBAL_ALPHA_1p25,global_g556_anchor,-0.044958569200000076,,,,,,,g567_gate3b_label_train_g556_global_alpha_1p25_s566_55db6a813695,G556_GLOBAL_ALPHA_1p25,global_g556_anchor,-0.014070063170000147,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b2341c9ef28011cb42e3a1250f9d6cc8457c63ac0a5bf06cc5f2f489d6495d73,g567_gate3b_label_train_00219,random_32_32_10,random,16,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g4_decay_only_alpha_1p5_s566_d76fdb2699cc,G4_decay_ONLY_ALPHA_1p5,group,-0.04422604422999998,,g567_gate3b_label_train_g4_decay_only_alpha_1p5_s566_d76fdb2699cc,G4_decay_ONLY_ALPHA_1p5,group,-0.024570024570000015,,,,,,,g567_gate3b_label_train_g4_decay_only_alpha_1p5_s566_d76fdb2699cc,G4_decay_ONLY_ALPHA_1p5,group,-0.04422604422999998,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b23adb39aa10f2f585220cc64e1580d5d7cab26112b6200ff16f47bdfb76cc6b,g567_gate3b_label_train_00290,g567-tunnel-64x32-a-v2,tunnel,256,21.0,21.0,17.0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p75_s566_5cce266ae8d7,STATIC_GLOBAL_ALPHA_0p75,global_static_anchor,-1.01001208355,,g567_gate3b_label_train_static_global_alpha_0p75_s566_5cce266ae8d7,STATIC_GLOBAL_ALPHA_0p75,global_static_anchor,-1.6713274641799996,,g567_gate3b_label_train_static_global_alpha_0p75_s566_5cce266ae8d7,STATIC_GLOBAL_ALPHA_0p75,global_static_anchor,-1.01001208355,,g567_gate3b_label_train_static_global_alpha_0p75_s566_5cce266ae8d7,STATIC_GLOBAL_ALPHA_0p75,global_static_anchor,-1.01001208355,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b244a5c4e4676570dc8888500cf09e94e6804a6abe5ecf781bbf01eef83d46fb,g567_gate3b_label_train_00794,g567-large-empty-128x128-a-v0,large_empty,24,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_92b7e4fb80ea,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,0.0,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_92b7e4fb80ea,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,0.0,,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_92b7e4fb80ea,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,0.0,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b24c93c9b053224f84d573aa0e9cdb3d0f542f8869f67cf25607db6401963979,g567_gate3b_label_train_01146,g567-room-48x48-a-v2,room,512,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_0p5_s566_83512f3454f4,G556_GLOBAL_ALPHA_0p5,global_g556_anchor,-0.03478213089000004,,g567_gate3b_label_train_g556_global_alpha_0p5_s566_83512f3454f4,G556_GLOBAL_ALPHA_0p5,global_g556_anchor,-0.02346282762999996,,,,,,,g567_gate3b_label_train_g556_global_alpha_0p5_s566_83512f3454f4,G556_GLOBAL_ALPHA_0p5,global_g556_anchor,-0.03478213089000004,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b2911e6ff2aa30eeefdd19cbd5103f7f0a7627b022e6460b13685563f9110193,g567_gate3b_label_train_01061,g567-large-empty-128x128-a-v3,large_empty,3000,21.0,21.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b29173265d3adf0ac20097c5dfce5f8d13c257df28badf37c67a4c42e6c91f46,g567_gate3b_label_train_01946,g567-large-maze-128x128-a-v2,large_maze,2500,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_ea859312ea09,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,0.0,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_ea859312ea09,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,0.0,,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_ea859312ea09,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,0.0,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b2a58f6da482f28038d58f1e8e5d1452571f5526025b904e38b1d2feb89cbbcb,g567_gate3b_label_train_00040,random_64_64_20,random,24,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_static_global_alpha_1p25_s566_3eb45a128628,STATIC_GLOBAL_ALPHA_1p25,global_static_anchor,-0.015223596570000053,,g567_gate3b_label_train_static_global_alpha_1p25_s566_3eb45a128628,STATIC_GLOBAL_ALPHA_1p25,global_static_anchor,-0.015223596570000053,,,,,,,g567_gate3b_label_train_static_global_alpha_1p25_s566_3eb45a128628,STATIC_GLOBAL_ALPHA_1p25,global_static_anchor,-0.015223596570000053,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b32a5bbeba1e0e32dbaa7a34782abde3acddf1b185999226ee71a80459f10bd1,g567_gate3b_label_train_00437,warehouse_10_20_10_2_2,warehouse,512,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p5_s566_200567a467bc,G5_channel_weights_ONLY_ALPHA_1p5,group,-0.03237258347999994,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p5_s566_200567a467bc,G5_channel_weights_ONLY_ALPHA_1p5,group,-0.007275922669999879,,,,,,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p5_s566_200567a467bc,G5_channel_weights_ONLY_ALPHA_1p5,group,-0.03237258347999994,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b3c26a52f33e62a906f7487da0e1029a823a200181a65c6fe42c2cf7dac2ca5a,g567_gate3b_label_train_01668,g567-room-64x48-b-v0,room,32,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_0p75_s566_853aa50b9d11,G556_GLOBAL_ALPHA_0p75,global_g556_anchor,-0.007865168539999967,,g567_gate3b_label_train_g556_global_alpha_0p75_s566_853aa50b9d11,G556_GLOBAL_ALPHA_0p75,global_g556_anchor,-0.0028089887700000205,,,,,,,g567_gate3b_label_train_g556_global_alpha_0p75_s566_853aa50b9d11,G556_GLOBAL_ALPHA_0p75,global_g556_anchor,-0.007865168539999967,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b3cb7faf49ab68b7bc6dd4fab25177e22d8c63e430ce591dbd7aefea910c565d,g567_gate3b_calibration_00485,g567-connector-48x48-a-v3,connector,256,21.0,21.0,3.0,False,,,,,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p0_s566_b8af95069087,G6_shield_bounds_ONLY_ALPHA_1p0,group,-1.7106292214699996,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p0_s566_b8af95069087,G6_shield_bounds_ONLY_ALPHA_1p0,group,-0.11322431567999969,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p0_s566_b8af95069087,G6_shield_bounds_ONLY_ALPHA_1p0,group,-1.7106292214699996,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p0_s566_b8af95069087,G6_shield_bounds_ONLY_ALPHA_1p0,group,-1.7106292214699996,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b421729deb7251018fd3fec742d29dfef26d62277a700c4676e4ddbc6cd7c025,g567_gate3b_label_train_00209,random_32_32_10,random,12,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g4_decay_only_alpha_1p0_s566_dfe246be3776,G4_decay_ONLY_ALPHA_1p0,group,-0.0280701754399999,,g567_gate3b_label_train_g4_decay_only_alpha_1p0_s566_dfe246be3776,G4_decay_ONLY_ALPHA_1p0,group,-0.01403508771999995,,,,,,,g567_gate3b_label_train_g4_decay_only_alpha_1p0_s566_dfe246be3776,G4_decay_ONLY_ALPHA_1p0,group,-0.0280701754399999,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b42f0e55452cf07dc546b1cdaf0567519c59f45e0215cfaed68ab049ad9b10f4,g567_gate3b_label_train_01153,g567-room-48x48-a-v2,room,512,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p75_s566_a37b5fee3765,STATIC_GLOBAL_ALPHA_0p75,global_static_anchor,0.10205311734000011,,g567_gate3b_label_train_static_global_alpha_0p75_s566_a37b5fee3765,STATIC_GLOBAL_ALPHA_0p75,global_static_anchor,0.008061781879999952,,,,,,,g567_gate3b_label_train_static_global_alpha_0p75_s566_a37b5fee3765,STATIC_GLOBAL_ALPHA_0p75,global_static_anchor,0.10205311734000011,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b435174dd2696edf49e97c415070441c5964e9a1afc9a482e326f90059556f9a,g567_gate3b_label_train_00025,random_64_64_20,random,16,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p5_s566_f19c1dd8378b,G6_shield_bounds_ONLY_ALPHA_1p5,group,-0.014025245440000056,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p5_s566_f19c1dd8378b,G6_shield_bounds_ONLY_ALPHA_1p5,group,-0.014025245440000056,,,,,,,g567_gate3b_label_train_g6_shield_bounds_only_alpha_1p5_s566_f19c1dd8378b,G6_shield_bounds_ONLY_ALPHA_1p5,group,-0.014025245440000056,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b44c892c6e669c4fa5fb92b817381384f6fece2eb095a036045a3a5335bc113b,g567_gate3b_label_train_01947,g567-large-maze-128x128-a-v2,large_maze,2500,21.0,21.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b490e74de9dec12cb5b0ef38af48f071b996169e0a562411c6e3fd6bd92e7c75,g567_gate3b_label_train_00838,g567-large-empty-128x128-a-v3,large_empty,1000,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_312612be6256,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,-0.021095955110000064,,g567_gate3b_label_train_static_global_alpha_0p25_s566_312612be6256,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,-0.0011470082200000231,,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_312612be6256,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,-0.021095955110000064,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b4a20e4fdfbf25f56ada9ac70d78d939769090880d5a1990b73e643ca5ab180a,g567_gate3b_calibration_00268,warehouse_small,warehouse,12,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_54d36db319df,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.026578073090000043,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_54d36db319df,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.026578073090000043,,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_54d36db319df,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.026578073090000043,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b4a2833ebad1c6c6ebb58b27eeedf793258128700243cc4d76e0bff309b1293f,g567_gate3b_label_train_01771,g567-room-64x48-b-v0,room,1500,21.0,21.0,19.0,False,,,,,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p5_s566_66c5c60ad024,G5_channel_weights_ONLY_ALPHA_1p5,group,-3.4776312239899987,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p5_s566_66c5c60ad024,G5_channel_weights_ONLY_ALPHA_1p5,group,-1.0859682251200002,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p5_s566_66c5c60ad024,G5_channel_weights_ONLY_ALPHA_1p5,group,-3.4776312239899987,,g567_gate3b_label_train_g5_channel_weights_only_alpha_1p5_s566_66c5c60ad024,G5_channel_weights_ONLY_ALPHA_1p5,group,-3.4776312239899987,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b4c397dc04e67f1313aebd73e39798c2f40dd877fcbcb97e5a073a63980e5ca3,g567_gate3b_label_train_01753,g567-room-64x48-b-v3,room,1500,21.0,21.0,5.0,False,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_12dd005e7a23,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.2076139235300003,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_12dd005e7a23,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.16695198499999986,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_12dd005e7a23,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.2076139235300003,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_12dd005e7a23,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.2076139235300003,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b4d1725af2363d4361e4306180d16415a2151971b4af148f40b0d27a3eaf33d6,g567_gate3b_label_train_01024,g567-large-empty-128x128-a-v0,large_empty,3000,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_c131c3ff6a90,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.10725461262000002,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_c131c3ff6a90,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.02907810324999982,,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_c131c3ff6a90,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,-0.10725461262000002,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b4e1773a43562b6517c3d1076ebe177dba924d95158fe40074baa5a9bd64a2dc,g567_gate3b_label_train_00796,g567-large-empty-128x128-a-v3,large_empty,24,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_e85c7deda136,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,0.0,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_e85c7deda136,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,0.0,,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p0_s566_e85c7deda136,G1_congestion_commit_block_ONLY_ALPHA_1p0,group,0.0,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b4e513c257a25f67db704b9fc0e0f7be2ecc043b9e9d603c8e4c2b7ec24490ff,g567_gate3b_label_train_01391,maze_128_128_2,maze,192,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_d75679ba760e,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,0.0023653158699998844,,g567_gate3b_label_train_static_global_alpha_0p25_s566_d75679ba760e,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,-0.0010930626400000865,,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_d75679ba760e,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,0.0023653158699998844,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b53aba773fb8c5cc05ea8fcf2dcc73555e434f1fc91204a98bd2632a5f630035,g567_gate3b_calibration_00165,empty_16_16,empty,128,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g4_decay_only_alpha_1p0_s566_f86bcfb85a77,G4_decay_ONLY_ALPHA_1p0,group,-0.037833827890000116,,g567_gate3b_label_train_g4_decay_only_alpha_1p0_s566_f86bcfb85a77,G4_decay_ONLY_ALPHA_1p0,group,-0.02077151335000016,,,,,,,g567_gate3b_label_train_g4_decay_only_alpha_1p0_s566_f86bcfb85a77,G4_decay_ONLY_ALPHA_1p0,group,-0.037833827890000116,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b58e65578c53246a21677d6b64548e160ee83d98e1b222782fad0920d9908b26,g567_gate3b_label_train_01124,g567-room-48x48-a-v1,room,64,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_3038baa7a95e,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.01814797580000005,,g567_gate3b_label_train_static_global_alpha_0p5_s566_3038baa7a95e,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.0004653327099999327,,,,,,,g567_gate3b_label_train_static_global_alpha_0p5_s566_3038baa7a95e,STATIC_GLOBAL_ALPHA_0p5,global_static_anchor,-0.01814797580000005,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b5985618a385df7c3e98d5c16e9675206bdd5a8317ce3e555db4395aca211236,g567_gate3b_calibration_00261,g567-islands-48x48-a-v2,islands,256,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_5581c7b104b7,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.05120061967999989,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_5581c7b104b7,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.022153369480000018,,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_5581c7b104b7,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.05120061967999989,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b59f796dc299008be37777f7a5c205fada17fbfe252c8a8bc4bb4a8145d95462,g567_gate3b_label_train_00579,maze_32_32_2,maze,12,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g556_global_alpha_0p25_s566_d64e4abe4894,G556_GLOBAL_ALPHA_0p25,global_g556_anchor,-0.006024096390000011,,g567_gate3b_label_train_g556_global_alpha_0p25_s566_d64e4abe4894,G556_GLOBAL_ALPHA_0p25,global_g556_anchor,-0.006024096390000011,,,,,,,g567_gate3b_label_train_g556_global_alpha_0p25_s566_d64e4abe4894,G556_GLOBAL_ALPHA_0p25,global_g556_anchor,-0.006024096390000011,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b5aee7993cbff62c3b9598d42eb49dc009b1ac7f97d57e90a0aaa9aa3e3fe6ec,g567_gate3b_label_train_00322,g567-string-64x32-a-v2,irregular_bottleneck,384,21.0,21.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b5d9f4741926185a39d6282ae0be6622dd01d3d131ae997a1e2189aea038a27a,g567_gate3b_calibration_00052,ht_chantry,game,128,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g4_decay_only_alpha_1p5_s566_ad63b5de467b,G4_decay_ONLY_ALPHA_1p5,group,-0.03743171845999993,,g567_gate3b_label_train_g4_decay_only_alpha_1p5_s566_ad63b5de467b,G4_decay_ONLY_ALPHA_1p5,group,-0.010477299189999956,,,,,,,g567_gate3b_label_train_g4_decay_only_alpha_1p5_s566_ad63b5de467b,G4_decay_ONLY_ALPHA_1p5,group,-0.03743171845999993,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b626ae5b7aa2bfe83cc047b258a9ce12a2193350460fa47d05198252d635a5c3,g567_gate3b_calibration_00270,warehouse_small,warehouse,12,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_264c3fa26af2,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.02666666666999995,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_264c3fa26af2,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,0.0,,,,,,,g567_gate3b_label_train_g1_congestion_commit_block_only_alpha_1p5_s566_264c3fa26af2,G1_congestion_commit_block_ONLY_ALPHA_1p5,group,-0.02666666666999995,,,,,,,,,,
LABEL_TRAIN_candidate_pool,b63816f5c1e30e1a43c54bb9f6723f87f68d86874e44c1124294f4765dd3d182,g567_gate3b_label_train_00254,random_32_32_10,random,384,21.0,21.0,0.0,False,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_5ed9d399bceb,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,0.021725788629999965,,g567_gate3b_label_train_static_global_alpha_0p25_s566_5ed9d399bceb,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,0.015711304769999934,,,,,,,g567_gate3b_label_train_static_global_alpha_0p25_s566_5ed9d399bceb,STATIC_GLOBAL_ALPHA_0p25,global_static_anchor,0.021725788629999965,,,,,,,,,,
