context_source_id,normalized_context_key,short_budget_ms,budget_ms,map,map_family,map_agent_group,agents,seed,context_bucket,teacher_action_class,source,namespace,contains_original_gold_anchor,generated_or_additional_context,ids_166_205_untouched,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
warehouse-10-20-10-2-1|a100|s150|it0|14650fb0739d0383|b2000,warehouse-10-20-10-2-1|a100|s150|it0|14650fb0739d0383,2000,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,150,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s151|it0|14650fb0739d0383|b1000,warehouse-10-20-10-2-1|a100|s151|it0|14650fb0739d0383,1000,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,151,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s151|it0|14650fb0739d0383|b2000,warehouse-10-20-10-2-1|a100|s151|it0|14650fb0739d0383,2000,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,151,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s152|it0|14650fb0739d0383|b1000,warehouse-10-20-10-2-1|a100|s152|it0|14650fb0739d0383,1000,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,152,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s152|it0|14650fb0739d0383|b2000,warehouse-10-20-10-2-1|a100|s152|it0|14650fb0739d0383,2000,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,152,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s153|it0|14650fb0739d0383|b1000,warehouse-10-20-10-2-1|a100|s153|it0|14650fb0739d0383,1000,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,153,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s153|it0|14650fb0739d0383|b2000,warehouse-10-20-10-2-1|a100|s153|it0|14650fb0739d0383,2000,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,153,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s154|it0|14650fb0739d0383|b1000,warehouse-10-20-10-2-1|a100|s154|it0|14650fb0739d0383,1000,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,154,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s154|it0|14650fb0739d0383|b2000,warehouse-10-20-10-2-1|a100|s154|it0|14650fb0739d0383,2000,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,154,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s155|it0|14650fb0739d0383|b1000,warehouse-10-20-10-2-1|a100|s155|it0|14650fb0739d0383,1000,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,155,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a100|s155|it0|14650fb0739d0383|b2000,warehouse-10-20-10-2-1|a100|s155|it0|14650fb0739d0383,2000,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a100,100,155,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s146|it0|14650fb0739d0383|b1000,warehouse-10-20-10-2-1|a50|s146|it0|14650fb0739d0383,1000,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,146,abstain_due_risk,abstain_due_risk,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s146|it0|14650fb0739d0383|b2000,warehouse-10-20-10-2-1|a50|s146|it0|14650fb0739d0383,2000,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,146,abstain_due_risk,abstain_due_risk,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s147|it0|14650fb0739d0383|b1000,warehouse-10-20-10-2-1|a50|s147|it0|14650fb0739d0383,1000,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,147,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s147|it0|14650fb0739d0383|b2000,warehouse-10-20-10-2-1|a50|s147|it0|14650fb0739d0383,2000,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,147,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s148|it0|14650fb0739d0383|b1000,warehouse-10-20-10-2-1|a50|s148|it0|14650fb0739d0383,1000,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,148,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s148|it0|14650fb0739d0383|b2000,warehouse-10-20-10-2-1|a50|s148|it0|14650fb0739d0383,2000,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,148,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s149|it0|14650fb0739d0383|b1000,warehouse-10-20-10-2-1|a50|s149|it0|14650fb0739d0383,1000,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,149,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s149|it0|14650fb0739d0383|b2000,warehouse-10-20-10-2-1|a50|s149|it0|14650fb0739d0383,2000,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,149,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s150|it0|14650fb0739d0383|b1000,warehouse-10-20-10-2-1|a50|s150|it0|14650fb0739d0383,1000,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,150,abstain_due_risk,abstain_due_risk,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s150|it0|14650fb0739d0383|b2000,warehouse-10-20-10-2-1|a50|s150|it0|14650fb0739d0383,2000,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,150,abstain_due_risk,abstain_due_risk,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s151|it0|14650fb0739d0383|b1000,warehouse-10-20-10-2-1|a50|s151|it0|14650fb0739d0383,1000,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,151,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s151|it0|14650fb0739d0383|b2000,warehouse-10-20-10-2-1|a50|s151|it0|14650fb0739d0383,2000,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,151,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s152|it0|14650fb0739d0383|b1000,warehouse-10-20-10-2-1|a50|s152|it0|14650fb0739d0383,1000,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,152,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s152|it0|14650fb0739d0383|b2000,warehouse-10-20-10-2-1|a50|s152|it0|14650fb0739d0383,2000,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,152,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s153|it0|14650fb0739d0383|b1000,warehouse-10-20-10-2-1|a50|s153|it0|14650fb0739d0383,1000,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,153,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s153|it0|14650fb0739d0383|b2000,warehouse-10-20-10-2-1|a50|s153|it0|14650fb0739d0383,2000,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,153,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s154|it0|14650fb0739d0383|b1000,warehouse-10-20-10-2-1|a50|s154|it0|14650fb0739d0383,1000,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,154,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s154|it0|14650fb0739d0383|b2000,warehouse-10-20-10-2-1|a50|s154|it0|14650fb0739d0383,2000,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,154,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s155|it0|14650fb0739d0383|b1000,warehouse-10-20-10-2-1|a50|s155|it0|14650fb0739d0383,1000,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,155,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
warehouse-10-20-10-2-1|a50|s155|it0|14650fb0739d0383|b2000,warehouse-10-20-10-2-1|a50|s155|it0|14650fb0739d0383,2000,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,155,other_teacher_select,old14_select,g529_original_gold_anchor,observed_gold_anchor,True,False,True,False,False,False,False,False
generated_g531_maze_000|a50|s3000|it0|2220a1988cae2690|b1000,generated_g531_maze_000|a50|s3000|it0|2220a1988cae2690,1000,1000,maze-32-32-4,maze,maze-32-32-4|a50,50,3000,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_000|a50|s3000|it0|2220a1988cae2690|b2000,generated_g531_maze_000|a50|s3000|it0|2220a1988cae2690,2000,2000,maze-32-32-4,maze,maze-32-32-4|a50,50,3000,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_001|a100|s3001|it0|9985151a425d0943|b1000,generated_g531_random_001|a100|s3001|it0|9985151a425d0943,1000,1000,random-32-32-20,random,random-32-32-20|a100,100,3001,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_001|a100|s3001|it0|9985151a425d0943|b2000,generated_g531_random_001|a100|s3001|it0|9985151a425d0943,2000,2000,random-32-32-20,random,random-32-32-20|a100,100,3001,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_002|a50|s3002|it0|479aa7a2125cf4db|b1000,generated_g531_warehouse_002|a50|s3002|it0|479aa7a2125cf4db,1000,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,3002,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_002|a50|s3002|it0|479aa7a2125cf4db|b2000,generated_g531_warehouse_002|a50|s3002|it0|479aa7a2125cf4db,2000,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,3002,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_003|a100|s3003|it0|b8de342388183a75|b1000,generated_g531_warehouse_003|a100|s3003|it0|b8de342388183a75,1000,1000,warehouse-10-20-10-2-2,warehouse,warehouse-10-20-10-2-2|a100,100,3003,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_003|a100|s3003|it0|b8de342388183a75|b2000,generated_g531_warehouse_003|a100|s3003|it0|b8de342388183a75,2000,2000,warehouse-10-20-10-2-2,warehouse,warehouse-10-20-10-2-2|a100,100,3003,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_004|a50|s3004|it0|2647e558ebd5682c|b1000,generated_g531_maze_004|a50|s3004|it0|2647e558ebd5682c,1000,1000,maze-64-64-2,maze,maze-64-64-2|a50,50,3004,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_004|a50|s3004|it0|2647e558ebd5682c|b2000,generated_g531_maze_004|a50|s3004|it0|2647e558ebd5682c,2000,2000,maze-64-64-2,maze,maze-64-64-2|a50,50,3004,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_005|a100|s3005|it0|b21fe9a29af9d547|b1000,generated_g531_random_005|a100|s3005|it0|b21fe9a29af9d547,1000,1000,random-64-64-20,random,random-64-64-20|a100,100,3005,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_005|a100|s3005|it0|b21fe9a29af9d547|b2000,generated_g531_random_005|a100|s3005|it0|b21fe9a29af9d547,2000,2000,random-64-64-20,random,random-64-64-20|a100,100,3005,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_006|a50|s3006|it0|9497055546470c28|b1000,generated_g531_maze_006|a50|s3006|it0|9497055546470c28,1000,1000,maze-32-32-4,maze,maze-32-32-4|a50,50,3006,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_006|a50|s3006|it0|9497055546470c28|b2000,generated_g531_maze_006|a50|s3006|it0|9497055546470c28,2000,2000,maze-32-32-4,maze,maze-32-32-4|a50,50,3006,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_007|a100|s3007|it0|125d3709c75e57f5|b1000,generated_g531_random_007|a100|s3007|it0|125d3709c75e57f5,1000,1000,random-32-32-20,random,random-32-32-20|a100,100,3007,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_007|a100|s3007|it0|125d3709c75e57f5|b2000,generated_g531_random_007|a100|s3007|it0|125d3709c75e57f5,2000,2000,random-32-32-20,random,random-32-32-20|a100,100,3007,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_008|a50|s3008|it0|ed161c496fc2247a|b1000,generated_g531_warehouse_008|a50|s3008|it0|ed161c496fc2247a,1000,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,3008,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_008|a50|s3008|it0|ed161c496fc2247a|b2000,generated_g531_warehouse_008|a50|s3008|it0|ed161c496fc2247a,2000,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,3008,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_009|a100|s3009|it0|8373a292e23290e1|b1000,generated_g531_warehouse_009|a100|s3009|it0|8373a292e23290e1,1000,1000,warehouse-10-20-10-2-2,warehouse,warehouse-10-20-10-2-2|a100,100,3009,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_009|a100|s3009|it0|8373a292e23290e1|b2000,generated_g531_warehouse_009|a100|s3009|it0|8373a292e23290e1,2000,2000,warehouse-10-20-10-2-2,warehouse,warehouse-10-20-10-2-2|a100,100,3009,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_010|a50|s3010|it0|09a0d90451eafc20|b1000,generated_g531_maze_010|a50|s3010|it0|09a0d90451eafc20,1000,1000,maze-64-64-2,maze,maze-64-64-2|a50,50,3010,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_010|a50|s3010|it0|09a0d90451eafc20|b2000,generated_g531_maze_010|a50|s3010|it0|09a0d90451eafc20,2000,2000,maze-64-64-2,maze,maze-64-64-2|a50,50,3010,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_011|a100|s3011|it0|cf4990964c430dd6|b1000,generated_g531_random_011|a100|s3011|it0|cf4990964c430dd6,1000,1000,random-64-64-20,random,random-64-64-20|a100,100,3011,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_011|a100|s3011|it0|cf4990964c430dd6|b2000,generated_g531_random_011|a100|s3011|it0|cf4990964c430dd6,2000,2000,random-64-64-20,random,random-64-64-20|a100,100,3011,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_012|a50|s3012|it0|128e6697d9a811c4|b1000,generated_g531_maze_012|a50|s3012|it0|128e6697d9a811c4,1000,1000,maze-32-32-4,maze,maze-32-32-4|a50,50,3012,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_012|a50|s3012|it0|128e6697d9a811c4|b2000,generated_g531_maze_012|a50|s3012|it0|128e6697d9a811c4,2000,2000,maze-32-32-4,maze,maze-32-32-4|a50,50,3012,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_013|a100|s3013|it0|673e30f0f37736ef|b1000,generated_g531_random_013|a100|s3013|it0|673e30f0f37736ef,1000,1000,random-32-32-20,random,random-32-32-20|a100,100,3013,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_013|a100|s3013|it0|673e30f0f37736ef|b2000,generated_g531_random_013|a100|s3013|it0|673e30f0f37736ef,2000,2000,random-32-32-20,random,random-32-32-20|a100,100,3013,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_014|a50|s3014|it0|e4431e9f89036bd5|b1000,generated_g531_warehouse_014|a50|s3014|it0|e4431e9f89036bd5,1000,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,3014,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_014|a50|s3014|it0|e4431e9f89036bd5|b2000,generated_g531_warehouse_014|a50|s3014|it0|e4431e9f89036bd5,2000,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,3014,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_015|a100|s3015|it0|70a64fa6284af500|b1000,generated_g531_warehouse_015|a100|s3015|it0|70a64fa6284af500,1000,1000,warehouse-10-20-10-2-2,warehouse,warehouse-10-20-10-2-2|a100,100,3015,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_015|a100|s3015|it0|70a64fa6284af500|b2000,generated_g531_warehouse_015|a100|s3015|it0|70a64fa6284af500,2000,2000,warehouse-10-20-10-2-2,warehouse,warehouse-10-20-10-2-2|a100,100,3015,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_016|a50|s3016|it0|ad0a6168d117b084|b1000,generated_g531_maze_016|a50|s3016|it0|ad0a6168d117b084,1000,1000,maze-64-64-2,maze,maze-64-64-2|a50,50,3016,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_016|a50|s3016|it0|ad0a6168d117b084|b2000,generated_g531_maze_016|a50|s3016|it0|ad0a6168d117b084,2000,2000,maze-64-64-2,maze,maze-64-64-2|a50,50,3016,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_017|a100|s3017|it0|f4bb993d4fe97e0d|b1000,generated_g531_random_017|a100|s3017|it0|f4bb993d4fe97e0d,1000,1000,random-64-64-20,random,random-64-64-20|a100,100,3017,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_017|a100|s3017|it0|f4bb993d4fe97e0d|b2000,generated_g531_random_017|a100|s3017|it0|f4bb993d4fe97e0d,2000,2000,random-64-64-20,random,random-64-64-20|a100,100,3017,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_018|a50|s3018|it0|c6709aea0de6704b|b1000,generated_g531_maze_018|a50|s3018|it0|c6709aea0de6704b,1000,1000,maze-32-32-4,maze,maze-32-32-4|a50,50,3018,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_018|a50|s3018|it0|c6709aea0de6704b|b2000,generated_g531_maze_018|a50|s3018|it0|c6709aea0de6704b,2000,2000,maze-32-32-4,maze,maze-32-32-4|a50,50,3018,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_019|a100|s3019|it0|b7b16bdfd118dd5a|b1000,generated_g531_random_019|a100|s3019|it0|b7b16bdfd118dd5a,1000,1000,random-32-32-20,random,random-32-32-20|a100,100,3019,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_019|a100|s3019|it0|b7b16bdfd118dd5a|b2000,generated_g531_random_019|a100|s3019|it0|b7b16bdfd118dd5a,2000,2000,random-32-32-20,random,random-32-32-20|a100,100,3019,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_020|a50|s3020|it0|675b303829a38ae0|b1000,generated_g531_warehouse_020|a50|s3020|it0|675b303829a38ae0,1000,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,3020,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_020|a50|s3020|it0|675b303829a38ae0|b2000,generated_g531_warehouse_020|a50|s3020|it0|675b303829a38ae0,2000,2000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,3020,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_021|a100|s3021|it0|6c257cc7762b8fd0|b1000,generated_g531_warehouse_021|a100|s3021|it0|6c257cc7762b8fd0,1000,1000,warehouse-10-20-10-2-2,warehouse,warehouse-10-20-10-2-2|a100,100,3021,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_021|a100|s3021|it0|6c257cc7762b8fd0|b2000,generated_g531_warehouse_021|a100|s3021|it0|6c257cc7762b8fd0,2000,2000,warehouse-10-20-10-2-2,warehouse,warehouse-10-20-10-2-2|a100,100,3021,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_022|a50|s3022|it0|2f4cf7bba284606f|b1000,generated_g531_maze_022|a50|s3022|it0|2f4cf7bba284606f,1000,1000,maze-64-64-2,maze,maze-64-64-2|a50,50,3022,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_022|a50|s3022|it0|2f4cf7bba284606f|b2000,generated_g531_maze_022|a50|s3022|it0|2f4cf7bba284606f,2000,2000,maze-64-64-2,maze,maze-64-64-2|a50,50,3022,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_023|a100|s3023|it0|d0cfb38a55a89cf8|b1000,generated_g531_random_023|a100|s3023|it0|d0cfb38a55a89cf8,1000,1000,random-64-64-20,random,random-64-64-20|a100,100,3023,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_023|a100|s3023|it0|d0cfb38a55a89cf8|b2000,generated_g531_random_023|a100|s3023|it0|d0cfb38a55a89cf8,2000,2000,random-64-64-20,random,random-64-64-20|a100,100,3023,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_024|a50|s3024|it0|110fb64376dd617d|b1000,generated_g531_maze_024|a50|s3024|it0|110fb64376dd617d,1000,1000,maze-32-32-4,maze,maze-32-32-4|a50,50,3024,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_maze_024|a50|s3024|it0|110fb64376dd617d|b2000,generated_g531_maze_024|a50|s3024|it0|110fb64376dd617d,2000,2000,maze-32-32-4,maze,maze-32-32-4|a50,50,3024,generated_low_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_025|a100|s3025|it0|1755a8515d4a066a|b1000,generated_g531_random_025|a100|s3025|it0|1755a8515d4a066a,1000,1000,random-32-32-20,random,random-32-32-20|a100,100,3025,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_random_025|a100|s3025|it0|1755a8515d4a066a|b2000,generated_g531_random_025|a100|s3025|it0|1755a8515d4a066a,2000,2000,random-32-32-20,random,random-32-32-20|a100,100,3025,generated_medium_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
generated_g531_warehouse_026|a50|s3026|it0|e173ce8c6135664e|b1000,generated_g531_warehouse_026|a50|s3026|it0|e173ce8c6135664e,1000,1000,warehouse-10-20-10-2-1,warehouse,warehouse-10-20-10-2-1|a50,50,3026,generated_high_density,generated_no_gold_validation_only,generated_g531_python_panel,generated_g531,False,True,True,False,False,False,False,False
