context_id,topology_id,map_family,agent_count,density,bottleneck_score_proxy,feature_source,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g557_ctx_00000220,g557_topology_040_qd_random,qd_random,100,0.0271296798698,0.345060769878,pre_run_only,False,False,False,False,False
g557_ctx_00000221,g557_topology_041_qd_maze,qd_maze,100,0.135685210312,0.362527184946,pre_run_only,False,False,False,False,False
g557_ctx_00000222,g557_topology_042_qd_maze,qd_maze,100,0.1221001221,0.33821518357,pre_run_only,False,False,False,False,False
g557_ctx_00000223,g557_topology_043_qd_maze,qd_maze,100,0.00762951094835,0.499996410007,pre_run_only,False,False,False,False,False
g557_ctx_00000224,g557_topology_044_qd_maze,qd_maze,100,0.0101729399797,0.626978606043,pre_run_only,False,False,False,False,False
g557_ctx_00000225,g557_topology_045_qd_room,qd_room,100,0.119189511323,0.319642420715,pre_run_only,False,False,False,False,False
g557_ctx_00000226,g557_topology_046_qd_room,qd_room,100,0.0297796307326,0.297511614977,pre_run_only,False,False,False,False,False
g557_ctx_00000227,g557_topology_047_qd_room,qd_room,100,0.030525030525,0.364801430397,pre_run_only,False,False,False,False,False
g557_ctx_00000228,g557_topology_048_qd_warehouse,qd_warehouse,100,0.0100040016006,0.435291689417,pre_run_only,False,False,False,False,False
g557_ctx_00000229,g557_topology_049_qd_warehouse,qd_warehouse,100,0.0100040016006,0.391617026766,pre_run_only,False,False,False,False,False
g557_ctx_00000230,g557_topology_050_qd_warehouse,qd_warehouse,100,0.00263740900939,0.357405295189,pre_run_only,False,False,False,False,False
g557_ctx_00000231,g557_topology_051_qd_warehouse,qd_warehouse,100,0.00263740900939,0.336246437507,pre_run_only,False,False,False,False,False
g557_ctx_00000232,g557_topology_052_qd_bottleneck,qd_bottleneck,100,0.0375657400451,0.356606596787,pre_run_only,False,False,False,False,False
g557_ctx_00000233,g557_topology_053_qd_bottleneck,qd_bottleneck,100,0.0375657400451,0.429194001612,pre_run_only,False,False,False,False,False
g557_ctx_00000234,g557_topology_054_qd_bottleneck,qd_bottleneck,100,0.0393855848759,0.357251995496,pre_run_only,False,False,False,False,False
g557_ctx_00000235,g557_topology_055_qd_bottleneck,qd_bottleneck,100,0.0325520833333,0.373827962344,pre_run_only,False,False,False,False,False
g557_ctx_00000236,g557_topology_056_qd_bottleneck,qd_bottleneck,100,0.0325520833333,0.397936964126,pre_run_only,False,False,False,False,False
g557_ctx_00000237,g557_topology_057_qd_bottleneck,qd_bottleneck,100,0.0325520833333,0.453982002036,pre_run_only,False,False,False,False,False
g557_ctx_00000238,g557_topology_058_qd_irregular,qd_irregular,100,0.00190737773709,0.214222981554,pre_run_only,False,False,False,False,False
g557_ctx_00000239,g557_topology_059_qd_irregular,qd_irregular,100,0.00190737773709,0.386043937912,pre_run_only,False,False,False,False,False
g557_ctx_00000240,g557_topology_000_empty,empty,150,0.146484375,0.217914074172,pre_run_only,False,False,False,False,False
g557_ctx_00000241,g557_topology_001_empty,empty,150,0.0651041666667,0.286335437329,pre_run_only,False,False,False,False,False
g557_ctx_00000242,g557_topology_002_empty,empty,25,0.09765625,0.314598930802,pre_run_only,False,False,False,False,False
g557_ctx_00000243,g557_topology_003_random,random,150,0.18315018315,0.129762900474,pre_run_only,False,False,False,False,False
g557_ctx_00000244,g557_topology_004_random,random,150,0.0457875457875,0.133726642547,pre_run_only,False,False,False,False,False
g557_ctx_00000245,g557_topology_005_random,random,150,0.162866449511,0.120139319721,pre_run_only,False,False,False,False,False
g557_ctx_00000246,g557_topology_006_random,random,150,0.0406945198047,0.114237631525,pre_run_only,False,False,False,False,False
g557_ctx_00000247,g557_topology_007_maze,maze,150,0.203527815468,0.66486008028,pre_run_only,False,False,False,False,False
g557_ctx_00000248,g557_topology_008_maze,maze,150,0.18315018315,0.527938954122,pre_run_only,False,False,False,False,False
g557_ctx_00000249,g557_topology_009_maze,maze,150,0.0114442664225,0.42497476005,pre_run_only,False,False,False,False,False
g557_ctx_00000250,g557_topology_010_maze,maze,150,0.0152594099695,0.570938468123,pre_run_only,False,False,False,False,False
g557_ctx_00000251,g557_topology_011_room,room,150,0.178784266985,0.407617894764,pre_run_only,False,False,False,False,False
g557_ctx_00000252,g557_topology_012_room,room,150,0.0446694460989,0.131524096952,pre_run_only,False,False,False,False,False
g557_ctx_00000253,g557_topology_013_room,room,150,0.0457875457875,0.166199577601,pre_run_only,False,False,False,False,False
g557_ctx_00000254,g557_topology_014_warehouse,warehouse,150,0.015006002401,0.340037979924,pre_run_only,False,False,False,False,False
g557_ctx_00000255,g557_topology_015_warehouse,warehouse,150,0.015006002401,0.651988856022,pre_run_only,False,False,False,False,False
g557_ctx_00000256,g557_topology_016_warehouse,warehouse,150,0.00395611351408,0.413234733531,pre_run_only,False,False,False,False,False
g557_ctx_00000257,g557_topology_017_warehouse,warehouse,150,0.00395611351408,0.353951502097,pre_run_only,False,False,False,False,False
g557_ctx_00000258,g557_topology_018_bottleneck,bottleneck,150,0.0563486100676,0.57053001894,pre_run_only,False,False,False,False,False
g557_ctx_00000259,g557_topology_019_bottleneck,bottleneck,150,0.0563486100676,0.516675276649,pre_run_only,False,False,False,False,False
g557_ctx_00000260,g557_topology_020_bottleneck,bottleneck,150,0.0590783773139,0.501857006286,pre_run_only,False,False,False,False,False
g557_ctx_00000261,g557_topology_021_bottleneck,bottleneck,150,0.048828125,0.576757906484,pre_run_only,False,False,False,False,False
g557_ctx_00000262,g557_topology_022_bottleneck,bottleneck,150,0.048828125,0.496788666423,pre_run_only,False,False,False,False,False
g557_ctx_00000263,g557_topology_023_bottleneck,bottleneck,150,0.048828125,0.669991770016,pre_run_only,False,False,False,False,False
g557_ctx_00000264,g557_topology_024_irregular,irregular,150,0.00286106660563,0.24801506397,pre_run_only,False,False,False,False,False
g557_ctx_00000265,g557_topology_025_irregular,irregular,150,0.00286106660563,0.397586214828,pre_run_only,False,False,False,False,False
g557_ctx_00000266,g557_topology_026_irregular,irregular,150,0.00286106660563,0.152026005948,pre_run_only,False,False,False,False,False
g557_ctx_00000267,g557_topology_027_irregular,irregular,150,0.0030517578125,0.161845936308,pre_run_only,False,False,False,False,False
g557_ctx_00000268,g557_topology_028_irregular,irregular,150,0.0030517578125,0.401883156234,pre_run_only,False,False,False,False,False
g557_ctx_00000269,g557_topology_029_irregular,irregular,150,0.0030517578125,0.251798206404,pre_run_only,False,False,False,False,False
g557_ctx_00000270,g557_topology_030_irregular,irregular,150,0.0030517578125,0.134302741395,pre_run_only,False,False,False,False,False
g557_ctx_00000271,g557_topology_031_irregular,irregular,150,0.0030517578125,0.101685256629,pre_run_only,False,False,False,False,False
g557_ctx_00000272,g557_topology_032_irregular,irregular,150,0.0030517578125,0.360603188794,pre_run_only,False,False,False,False,False
g557_ctx_00000273,g557_topology_033_irregular,irregular,150,0.0030517578125,0.358626392747,pre_run_only,False,False,False,False,False
g557_ctx_00000274,g557_topology_034_qd_empty,qd_empty,150,0.146484375,0.170751318497,pre_run_only,False,False,False,False,False
g557_ctx_00000275,g557_topology_035_qd_empty,qd_empty,150,0.0651041666667,0.343122823754,pre_run_only,False,False,False,False,False
g557_ctx_00000276,g557_topology_036_qd_empty,qd_empty,25,0.09765625,0.14788481423,pre_run_only,False,False,False,False,False
g557_ctx_00000277,g557_topology_037_qd_random,qd_random,150,0.18315018315,0.375808208384,pre_run_only,False,False,False,False,False
g557_ctx_00000278,g557_topology_038_qd_random,qd_random,150,0.0457875457875,0.362563884872,pre_run_only,False,False,False,False,False
g557_ctx_00000279,g557_topology_039_qd_random,qd_random,150,0.162866449511,0.119764120472,pre_run_only,False,False,False,False,False
g557_ctx_00000280,g557_topology_040_qd_random,qd_random,150,0.0406945198047,0.345060769878,pre_run_only,False,False,False,False,False
g557_ctx_00000281,g557_topology_041_qd_maze,qd_maze,150,0.203527815468,0.362527184946,pre_run_only,False,False,False,False,False
g557_ctx_00000282,g557_topology_042_qd_maze,qd_maze,150,0.18315018315,0.33821518357,pre_run_only,False,False,False,False,False
g557_ctx_00000283,g557_topology_043_qd_maze,qd_maze,150,0.0114442664225,0.499996410007,pre_run_only,False,False,False,False,False
g557_ctx_00000284,g557_topology_044_qd_maze,qd_maze,150,0.0152594099695,0.626978606043,pre_run_only,False,False,False,False,False
g557_ctx_00000285,g557_topology_045_qd_room,qd_room,150,0.178784266985,0.319642420715,pre_run_only,False,False,False,False,False
g557_ctx_00000286,g557_topology_046_qd_room,qd_room,150,0.0446694460989,0.297511614977,pre_run_only,False,False,False,False,False
g557_ctx_00000287,g557_topology_047_qd_room,qd_room,150,0.0457875457875,0.364801430397,pre_run_only,False,False,False,False,False
g557_ctx_00000288,g557_topology_048_qd_warehouse,qd_warehouse,150,0.015006002401,0.435291689417,pre_run_only,False,False,False,False,False
g557_ctx_00000289,g557_topology_049_qd_warehouse,qd_warehouse,150,0.015006002401,0.391617026766,pre_run_only,False,False,False,False,False
g557_ctx_00000290,g557_topology_050_qd_warehouse,qd_warehouse,150,0.00395611351408,0.357405295189,pre_run_only,False,False,False,False,False
g557_ctx_00000291,g557_topology_051_qd_warehouse,qd_warehouse,150,0.00395611351408,0.336246437507,pre_run_only,False,False,False,False,False
g557_ctx_00000292,g557_topology_052_qd_bottleneck,qd_bottleneck,150,0.0563486100676,0.356606596787,pre_run_only,False,False,False,False,False
g557_ctx_00000293,g557_topology_053_qd_bottleneck,qd_bottleneck,150,0.0563486100676,0.429194001612,pre_run_only,False,False,False,False,False
g557_ctx_00000294,g557_topology_054_qd_bottleneck,qd_bottleneck,150,0.0590783773139,0.357251995496,pre_run_only,False,False,False,False,False
g557_ctx_00000295,g557_topology_055_qd_bottleneck,qd_bottleneck,150,0.048828125,0.373827962344,pre_run_only,False,False,False,False,False
g557_ctx_00000296,g557_topology_056_qd_bottleneck,qd_bottleneck,150,0.048828125,0.397936964126,pre_run_only,False,False,False,False,False
g557_ctx_00000297,g557_topology_057_qd_bottleneck,qd_bottleneck,150,0.048828125,0.453982002036,pre_run_only,False,False,False,False,False
g557_ctx_00000298,g557_topology_058_qd_irregular,qd_irregular,150,0.00286106660563,0.214222981554,pre_run_only,False,False,False,False,False
g557_ctx_00000299,g557_topology_059_qd_irregular,qd_irregular,150,0.00286106660563,0.386043937912,pre_run_only,False,False,False,False,False
g557_ctx_00000300,g557_topology_000_empty,empty,200,0.1953125,0.217914074172,pre_run_only,False,False,False,False,False
g557_ctx_00000301,g557_topology_001_empty,empty,200,0.0868055555556,0.286335437329,pre_run_only,False,False,False,False,False
g557_ctx_00000302,g557_topology_002_empty,empty,50,0.1953125,0.314598930802,pre_run_only,False,False,False,False,False
g557_ctx_00000303,g557_topology_003_random,random,200,0.2442002442,0.129762900474,pre_run_only,False,False,False,False,False
g557_ctx_00000304,g557_topology_004_random,random,200,0.0610500610501,0.133726642547,pre_run_only,False,False,False,False,False
g557_ctx_00000305,g557_topology_005_random,random,200,0.217155266015,0.120139319721,pre_run_only,False,False,False,False,False
g557_ctx_00000306,g557_topology_006_random,random,200,0.0542593597396,0.114237631525,pre_run_only,False,False,False,False,False
g557_ctx_00000307,g557_topology_007_maze,maze,200,0.271370420624,0.66486008028,pre_run_only,False,False,False,False,False
g557_ctx_00000308,g557_topology_008_maze,maze,200,0.2442002442,0.527938954122,pre_run_only,False,False,False,False,False
g557_ctx_00000309,g557_topology_009_maze,maze,200,0.0152590218967,0.42497476005,pre_run_only,False,False,False,False,False
g557_ctx_00000310,g557_topology_010_maze,maze,200,0.0203458799593,0.570938468123,pre_run_only,False,False,False,False,False
g557_ctx_00000311,g557_topology_011_room,room,200,0.238379022646,0.407617894764,pre_run_only,False,False,False,False,False
g557_ctx_00000312,g557_topology_012_room,room,200,0.0595592614652,0.131524096952,pre_run_only,False,False,False,False,False
g557_ctx_00000313,g557_topology_013_room,room,200,0.0610500610501,0.166199577601,pre_run_only,False,False,False,False,False
g557_ctx_00000314,g557_topology_014_warehouse,warehouse,200,0.0200080032013,0.340037979924,pre_run_only,False,False,False,False,False
g557_ctx_00000315,g557_topology_015_warehouse,warehouse,200,0.0200080032013,0.651988856022,pre_run_only,False,False,False,False,False
g557_ctx_00000316,g557_topology_016_warehouse,warehouse,200,0.00527481801878,0.413234733531,pre_run_only,False,False,False,False,False
g557_ctx_00000317,g557_topology_017_warehouse,warehouse,200,0.00527481801878,0.353951502097,pre_run_only,False,False,False,False,False
g557_ctx_00000318,g557_topology_018_bottleneck,bottleneck,200,0.0751314800902,0.57053001894,pre_run_only,False,False,False,False,False
g557_ctx_00000319,g557_topology_019_bottleneck,bottleneck,200,0.0751314800902,0.516675276649,pre_run_only,False,False,False,False,False
g557_ctx_00000320,g557_topology_020_bottleneck,bottleneck,200,0.0787711697519,0.501857006286,pre_run_only,False,False,False,False,False
g557_ctx_00000321,g557_topology_021_bottleneck,bottleneck,200,0.0651041666667,0.576757906484,pre_run_only,False,False,False,False,False
g557_ctx_00000322,g557_topology_022_bottleneck,bottleneck,200,0.0651041666667,0.496788666423,pre_run_only,False,False,False,False,False
g557_ctx_00000323,g557_topology_023_bottleneck,bottleneck,200,0.0651041666667,0.669991770016,pre_run_only,False,False,False,False,False
g557_ctx_00000324,g557_topology_024_irregular,irregular,200,0.00381475547417,0.24801506397,pre_run_only,False,False,False,False,False
g557_ctx_00000325,g557_topology_025_irregular,irregular,200,0.00381475547417,0.397586214828,pre_run_only,False,False,False,False,False
g557_ctx_00000326,g557_topology_026_irregular,irregular,200,0.00381475547417,0.152026005948,pre_run_only,False,False,False,False,False
g557_ctx_00000327,g557_topology_027_irregular,irregular,200,0.00406901041667,0.161845936308,pre_run_only,False,False,False,False,False
g557_ctx_00000328,g557_topology_028_irregular,irregular,200,0.00406901041667,0.401883156234,pre_run_only,False,False,False,False,False
g557_ctx_00000329,g557_topology_029_irregular,irregular,200,0.00406901041667,0.251798206404,pre_run_only,False,False,False,False,False
g557_ctx_00000330,g557_topology_030_irregular,irregular,200,0.00406901041667,0.134302741395,pre_run_only,False,False,False,False,False
g557_ctx_00000331,g557_topology_031_irregular,irregular,200,0.00406901041667,0.101685256629,pre_run_only,False,False,False,False,False
g557_ctx_00000332,g557_topology_032_irregular,irregular,200,0.00406901041667,0.360603188794,pre_run_only,False,False,False,False,False
g557_ctx_00000333,g557_topology_033_irregular,irregular,200,0.00406901041667,0.358626392747,pre_run_only,False,False,False,False,False
g557_ctx_00000334,g557_topology_034_qd_empty,qd_empty,200,0.1953125,0.170751318497,pre_run_only,False,False,False,False,False
g557_ctx_00000335,g557_topology_035_qd_empty,qd_empty,200,0.0868055555556,0.343122823754,pre_run_only,False,False,False,False,False
g557_ctx_00000336,g557_topology_036_qd_empty,qd_empty,50,0.1953125,0.14788481423,pre_run_only,False,False,False,False,False
g557_ctx_00000337,g557_topology_037_qd_random,qd_random,200,0.2442002442,0.375808208384,pre_run_only,False,False,False,False,False
g557_ctx_00000338,g557_topology_038_qd_random,qd_random,200,0.0610500610501,0.362563884872,pre_run_only,False,False,False,False,False
g557_ctx_00000339,g557_topology_039_qd_random,qd_random,200,0.217155266015,0.119764120472,pre_run_only,False,False,False,False,False
g557_ctx_00000340,g557_topology_040_qd_random,qd_random,200,0.0542593597396,0.345060769878,pre_run_only,False,False,False,False,False
g557_ctx_00000341,g557_topology_041_qd_maze,qd_maze,200,0.271370420624,0.362527184946,pre_run_only,False,False,False,False,False
g557_ctx_00000342,g557_topology_042_qd_maze,qd_maze,200,0.2442002442,0.33821518357,pre_run_only,False,False,False,False,False
g557_ctx_00000343,g557_topology_043_qd_maze,qd_maze,200,0.0152590218967,0.499996410007,pre_run_only,False,False,False,False,False
g557_ctx_00000344,g557_topology_044_qd_maze,qd_maze,200,0.0203458799593,0.626978606043,pre_run_only,False,False,False,False,False
g557_ctx_00000345,g557_topology_045_qd_room,qd_room,200,0.238379022646,0.319642420715,pre_run_only,False,False,False,False,False
g557_ctx_00000346,g557_topology_046_qd_room,qd_room,200,0.0595592614652,0.297511614977,pre_run_only,False,False,False,False,False
g557_ctx_00000347,g557_topology_047_qd_room,qd_room,200,0.0610500610501,0.364801430397,pre_run_only,False,False,False,False,False
g557_ctx_00000348,g557_topology_048_qd_warehouse,qd_warehouse,200,0.0200080032013,0.435291689417,pre_run_only,False,False,False,False,False
g557_ctx_00000349,g557_topology_049_qd_warehouse,qd_warehouse,200,0.0200080032013,0.391617026766,pre_run_only,False,False,False,False,False
g557_ctx_00000350,g557_topology_050_qd_warehouse,qd_warehouse,200,0.00527481801878,0.357405295189,pre_run_only,False,False,False,False,False
g557_ctx_00000351,g557_topology_051_qd_warehouse,qd_warehouse,200,0.00527481801878,0.336246437507,pre_run_only,False,False,False,False,False
g557_ctx_00000352,g557_topology_052_qd_bottleneck,qd_bottleneck,200,0.0751314800902,0.356606596787,pre_run_only,False,False,False,False,False
g557_ctx_00000353,g557_topology_053_qd_bottleneck,qd_bottleneck,200,0.0751314800902,0.429194001612,pre_run_only,False,False,False,False,False
g557_ctx_00000354,g557_topology_054_qd_bottleneck,qd_bottleneck,200,0.0787711697519,0.357251995496,pre_run_only,False,False,False,False,False
g557_ctx_00000355,g557_topology_055_qd_bottleneck,qd_bottleneck,200,0.0651041666667,0.373827962344,pre_run_only,False,False,False,False,False
g557_ctx_00000356,g557_topology_056_qd_bottleneck,qd_bottleneck,200,0.0651041666667,0.397936964126,pre_run_only,False,False,False,False,False
g557_ctx_00000357,g557_topology_057_qd_bottleneck,qd_bottleneck,200,0.0651041666667,0.453982002036,pre_run_only,False,False,False,False,False
g557_ctx_00000358,g557_topology_058_qd_irregular,qd_irregular,200,0.00381475547417,0.214222981554,pre_run_only,False,False,False,False,False
g557_ctx_00000359,g557_topology_059_qd_irregular,qd_irregular,200,0.00381475547417,0.386043937912,pre_run_only,False,False,False,False,False
g557_ctx_00000360,g557_topology_000_empty,empty,300,0.29296875,0.217914074172,pre_run_only,False,False,False,False,False
g557_ctx_00000361,g557_topology_001_empty,empty,300,0.130208333333,0.286335437329,pre_run_only,False,False,False,False,False
g557_ctx_00000362,g557_topology_002_empty,empty,75,0.29296875,0.314598930802,pre_run_only,False,False,False,False,False
g557_ctx_00000363,g557_topology_003_random,random,300,0.3663003663,0.129762900474,pre_run_only,False,False,False,False,False
g557_ctx_00000364,g557_topology_004_random,random,300,0.0915750915751,0.133726642547,pre_run_only,False,False,False,False,False
g557_ctx_00000365,g557_topology_005_random,random,300,0.325732899023,0.120139319721,pre_run_only,False,False,False,False,False
g557_ctx_00000366,g557_topology_006_random,random,300,0.0813890396093,0.114237631525,pre_run_only,False,False,False,False,False
g557_ctx_00000367,g557_topology_007_maze,maze,300,0.407055630936,0.66486008028,pre_run_only,False,False,False,False,False
g557_ctx_00000368,g557_topology_008_maze,maze,300,0.3663003663,0.527938954122,pre_run_only,False,False,False,False,False
g557_ctx_00000369,g557_topology_009_maze,maze,300,0.022888532845,0.42497476005,pre_run_only,False,False,False,False,False
g557_ctx_00000370,g557_topology_010_maze,maze,300,0.030518819939,0.570938468123,pre_run_only,False,False,False,False,False
g557_ctx_00000371,g557_topology_011_room,room,300,0.357568533969,0.407617894764,pre_run_only,False,False,False,False,False
g557_ctx_00000372,g557_topology_012_room,room,300,0.0893388921977,0.131524096952,pre_run_only,False,False,False,False,False
g557_ctx_00000373,g557_topology_013_room,room,300,0.0915750915751,0.166199577601,pre_run_only,False,False,False,False,False
g557_ctx_00000374,g557_topology_014_warehouse,warehouse,300,0.0300120048019,0.340037979924,pre_run_only,False,False,False,False,False
g557_ctx_00000375,g557_topology_015_warehouse,warehouse,300,0.0300120048019,0.651988856022,pre_run_only,False,False,False,False,False
g557_ctx_00000376,g557_topology_016_warehouse,warehouse,300,0.00791222702817,0.413234733531,pre_run_only,False,False,False,False,False
g557_ctx_00000377,g557_topology_017_warehouse,warehouse,300,0.00791222702817,0.353951502097,pre_run_only,False,False,False,False,False
g557_ctx_00000378,g557_topology_018_bottleneck,bottleneck,300,0.112697220135,0.57053001894,pre_run_only,False,False,False,False,False
g557_ctx_00000379,g557_topology_019_bottleneck,bottleneck,300,0.112697220135,0.516675276649,pre_run_only,False,False,False,False,False
g557_ctx_00000380,g557_topology_020_bottleneck,bottleneck,300,0.118156754628,0.501857006286,pre_run_only,False,False,False,False,False
g557_ctx_00000381,g557_topology_021_bottleneck,bottleneck,300,0.09765625,0.576757906484,pre_run_only,False,False,False,False,False
g557_ctx_00000382,g557_topology_022_bottleneck,bottleneck,300,0.09765625,0.496788666423,pre_run_only,False,False,False,False,False
g557_ctx_00000383,g557_topology_023_bottleneck,bottleneck,300,0.09765625,0.669991770016,pre_run_only,False,False,False,False,False
g557_ctx_00000384,g557_topology_024_irregular,irregular,300,0.00572213321126,0.24801506397,pre_run_only,False,False,False,False,False
g557_ctx_00000385,g557_topology_025_irregular,irregular,300,0.00572213321126,0.397586214828,pre_run_only,False,False,False,False,False
g557_ctx_00000386,g557_topology_026_irregular,irregular,300,0.00572213321126,0.152026005948,pre_run_only,False,False,False,False,False
g557_ctx_00000387,g557_topology_027_irregular,irregular,300,0.006103515625,0.161845936308,pre_run_only,False,False,False,False,False
g557_ctx_00000388,g557_topology_028_irregular,irregular,300,0.006103515625,0.401883156234,pre_run_only,False,False,False,False,False
g557_ctx_00000389,g557_topology_029_irregular,irregular,300,0.006103515625,0.251798206404,pre_run_only,False,False,False,False,False
g557_ctx_00000390,g557_topology_030_irregular,irregular,300,0.006103515625,0.134302741395,pre_run_only,False,False,False,False,False
g557_ctx_00000391,g557_topology_031_irregular,irregular,300,0.006103515625,0.101685256629,pre_run_only,False,False,False,False,False
g557_ctx_00000392,g557_topology_032_irregular,irregular,300,0.006103515625,0.360603188794,pre_run_only,False,False,False,False,False
g557_ctx_00000393,g557_topology_033_irregular,irregular,300,0.006103515625,0.358626392747,pre_run_only,False,False,False,False,False
g557_ctx_00000394,g557_topology_034_qd_empty,qd_empty,300,0.29296875,0.170751318497,pre_run_only,False,False,False,False,False
g557_ctx_00000395,g557_topology_035_qd_empty,qd_empty,300,0.130208333333,0.343122823754,pre_run_only,False,False,False,False,False
g557_ctx_00000396,g557_topology_036_qd_empty,qd_empty,75,0.29296875,0.14788481423,pre_run_only,False,False,False,False,False
g557_ctx_00000397,g557_topology_037_qd_random,qd_random,300,0.3663003663,0.375808208384,pre_run_only,False,False,False,False,False
g557_ctx_00000398,g557_topology_038_qd_random,qd_random,300,0.0915750915751,0.362563884872,pre_run_only,False,False,False,False,False
g557_ctx_00000399,g557_topology_039_qd_random,qd_random,300,0.325732899023,0.119764120472,pre_run_only,False,False,False,False,False
g557_ctx_00000400,g557_topology_040_qd_random,qd_random,300,0.0813890396093,0.345060769878,pre_run_only,False,False,False,False,False
g557_ctx_00000401,g557_topology_041_qd_maze,qd_maze,300,0.407055630936,0.362527184946,pre_run_only,False,False,False,False,False
g557_ctx_00000402,g557_topology_042_qd_maze,qd_maze,300,0.3663003663,0.33821518357,pre_run_only,False,False,False,False,False
g557_ctx_00000403,g557_topology_043_qd_maze,qd_maze,300,0.022888532845,0.499996410007,pre_run_only,False,False,False,False,False
g557_ctx_00000404,g557_topology_044_qd_maze,qd_maze,300,0.030518819939,0.626978606043,pre_run_only,False,False,False,False,False
g557_ctx_00000405,g557_topology_045_qd_room,qd_room,300,0.357568533969,0.319642420715,pre_run_only,False,False,False,False,False
g557_ctx_00000406,g557_topology_046_qd_room,qd_room,300,0.0893388921977,0.297511614977,pre_run_only,False,False,False,False,False
g557_ctx_00000407,g557_topology_047_qd_room,qd_room,300,0.0915750915751,0.364801430397,pre_run_only,False,False,False,False,False
g557_ctx_00000408,g557_topology_048_qd_warehouse,qd_warehouse,300,0.0300120048019,0.435291689417,pre_run_only,False,False,False,False,False
g557_ctx_00000409,g557_topology_049_qd_warehouse,qd_warehouse,300,0.0300120048019,0.391617026766,pre_run_only,False,False,False,False,False
g557_ctx_00000410,g557_topology_050_qd_warehouse,qd_warehouse,300,0.00791222702817,0.357405295189,pre_run_only,False,False,False,False,False
g557_ctx_00000411,g557_topology_051_qd_warehouse,qd_warehouse,300,0.00791222702817,0.336246437507,pre_run_only,False,False,False,False,False
g557_ctx_00000412,g557_topology_052_qd_bottleneck,qd_bottleneck,300,0.112697220135,0.356606596787,pre_run_only,False,False,False,False,False
g557_ctx_00000413,g557_topology_053_qd_bottleneck,qd_bottleneck,300,0.112697220135,0.429194001612,pre_run_only,False,False,False,False,False
g557_ctx_00000414,g557_topology_054_qd_bottleneck,qd_bottleneck,300,0.118156754628,0.357251995496,pre_run_only,False,False,False,False,False
g557_ctx_00000415,g557_topology_055_qd_bottleneck,qd_bottleneck,300,0.09765625,0.373827962344,pre_run_only,False,False,False,False,False
g557_ctx_00000416,g557_topology_056_qd_bottleneck,qd_bottleneck,300,0.09765625,0.397936964126,pre_run_only,False,False,False,False,False
g557_ctx_00000417,g557_topology_057_qd_bottleneck,qd_bottleneck,300,0.09765625,0.453982002036,pre_run_only,False,False,False,False,False
g557_ctx_00000418,g557_topology_058_qd_irregular,qd_irregular,300,0.00572213321126,0.214222981554,pre_run_only,False,False,False,False,False
g557_ctx_00000419,g557_topology_059_qd_irregular,qd_irregular,300,0.00572213321126,0.386043937912,pre_run_only,False,False,False,False,False
g557_ctx_00000420,g557_topology_000_empty,empty,400,0.390625,0.217914074172,pre_run_only,False,False,False,False,False
g557_ctx_00000421,g557_topology_001_empty,empty,400,0.173611111111,0.286335437329,pre_run_only,False,False,False,False,False
g557_ctx_00000422,g557_topology_002_empty,empty,100,0.390625,0.314598930802,pre_run_only,False,False,False,False,False
g557_ctx_00000423,g557_topology_003_random,random,400,0.4884004884,0.129762900474,pre_run_only,False,False,False,False,False
g557_ctx_00000424,g557_topology_004_random,random,400,0.1221001221,0.133726642547,pre_run_only,False,False,False,False,False
g557_ctx_00000425,g557_topology_005_random,random,400,0.43431053203,0.120139319721,pre_run_only,False,False,False,False,False
g557_ctx_00000426,g557_topology_006_random,random,400,0.108518719479,0.114237631525,pre_run_only,False,False,False,False,False
g557_ctx_00000427,g557_topology_007_maze,maze,400,0.542740841248,0.66486008028,pre_run_only,False,False,False,False,False
g557_ctx_00000428,g557_topology_008_maze,maze,400,0.4884004884,0.527938954122,pre_run_only,False,False,False,False,False
g557_ctx_00000429,g557_topology_009_maze,maze,400,0.0305180437934,0.42497476005,pre_run_only,False,False,False,False,False
g557_ctx_00000430,g557_topology_010_maze,maze,400,0.0406917599186,0.570938468123,pre_run_only,False,False,False,False,False
g557_ctx_00000431,g557_topology_011_room,room,400,0.476758045292,0.407617894764,pre_run_only,False,False,False,False,False
g557_ctx_00000432,g557_topology_012_room,room,400,0.11911852293,0.131524096952,pre_run_only,False,False,False,False,False
g557_ctx_00000433,g557_topology_013_room,room,400,0.1221001221,0.166199577601,pre_run_only,False,False,False,False,False
g557_ctx_00000434,g557_topology_014_warehouse,warehouse,400,0.0400160064026,0.340037979924,pre_run_only,False,False,False,False,False
g557_ctx_00000435,g557_topology_015_warehouse,warehouse,400,0.0400160064026,0.651988856022,pre_run_only,False,False,False,False,False
g557_ctx_00000436,g557_topology_016_warehouse,warehouse,400,0.0105496360376,0.413234733531,pre_run_only,False,False,False,False,False
g557_ctx_00000437,g557_topology_017_warehouse,warehouse,400,0.0105496360376,0.353951502097,pre_run_only,False,False,False,False,False
g557_ctx_00000438,g557_topology_018_bottleneck,bottleneck,400,0.15026296018,0.57053001894,pre_run_only,False,False,False,False,False
g557_ctx_00000439,g557_topology_019_bottleneck,bottleneck,400,0.15026296018,0.516675276649,pre_run_only,False,False,False,False,False
g557_ctx_00000440,g557_topology_020_bottleneck,bottleneck,400,0.157542339504,0.501857006286,pre_run_only,False,False,False,False,False
