context_id,topology_id,map,map_family,agent_count,density,start_goal_regime,pre_run_node_flow_prior_mean,pre_run_edge_flow_prior_p90,expected_edge_conflict_proxy,opposing_flow_ratio_proxy,flow_concentration_top5_percent,traffic_input_mode,uses_solver_probe,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
g557_ctx_00000130,g557_topology_010_maze,maze-128-128-10,maze,75,0.00762970498474,room_to_room_door_bottleneck,0.267097908734,0.398487602419,0.500797983287,0.603232693535,0.870509708981,P,False,False,False,False,False,False
g557_ctx_00000131,g557_topology_011_room,room-32-32-4,room,75,0.0893921334923,room_to_room_door_bottleneck,1,1,1,0.511231877536,0.769407611185,P,False,False,False,False,False,False
g557_ctx_00000132,g557_topology_012_room,room-64-64-8,room,75,0.0223347230494,warehouse_aisle_to_aisle,0.394647023332,0.55548960296,0.651313911749,0.366783666433,0.511548626903,P,False,False,False,False,False,False
g557_ctx_00000133,g557_topology_013_room,room-64-64-16,room,75,0.0228937728938,warehouse_aisle_to_aisle,0.395537233102,0.559879571505,0.654931003765,0.432538734923,0.492638864722,P,False,False,False,False,False,False
g557_ctx_00000134,g557_topology_014_warehouse,warehouse-10-20-10-2-1,warehouse,75,0.00750300120048,warehouse_aisle_to_aisle,0.183185828106,0.255875089967,0.31115478182,0.707073285853,0.402736894526,P,False,False,False,False,False,False
g557_ctx_00000135,g557_topology_015_warehouse,warehouse-10-20-10-2-2,warehouse,75,0.00750300120048,many_to_one_goal_clustered,0.113352767772,0.187787856141,0.220371803386,0.109991280017,0.175779448441,P,False,False,False,False,False,False
g557_ctx_00000136,g557_topology_016_warehouse,warehouse-20-40-10-2-1,warehouse,75,0.00197805675704,many_to_one_goal_clustered,0.103006722544,0.14289331205,0.182612189039,0.696277907444,0.357627634745,P,False,False,False,False,False,False
g557_ctx_00000137,g557_topology_017_warehouse,warehouse-20-40-10-2-2,warehouse,75,0.00197805675704,many_to_one_goal_clustered,0.0995043295492,0.13947847888,0.178059078145,0.732200435599,0.34624485751,P,False,False,False,False,False,False
g557_ctx_00000138,g557_topology_018_bottleneck,connector,bottleneck,75,0.0281743050338,start_clustered_goal_dispersed,0.392996750595,0.590669953543,0.674862717923,0.159936880126,0.278441543117,P,False,False,False,False,False,False
g557_ctx_00000139,g557_topology_019_bottleneck,corners,bottleneck,75,0.0281743050338,start_clustered_goal_dispersed,0.504557927473,0.699442100999,0.819892247864,0.260393679213,0.641015367969,P,False,False,False,False,False,False
g557_ctx_00000140,g557_topology_020_bottleneck,tunnel,bottleneck,75,0.029539188657,start_clustered_goal_dispersed,0.460210852403,0.664802469632,0.768246538214,0.715656668687,0.443656912686,P,False,False,False,False,False,False
g557_ctx_00000141,g557_topology_021_bottleneck,loop-chain,bottleneck,75,0.0244140625,central_choke_point,0.398461339015,0.632308399289,0.745421615719,0.646023607953,0.642850914298,P,False,False,False,False,False,False
g557_ctx_00000142,g557_topology_022_bottleneck,string,bottleneck,75,0.0244140625,central_choke_point,0.294651946634,0.531094241718,0.610469405624,0.287616624767,0.305470389059,P,False,False,False,False,False,False
g557_ctx_00000143,g557_topology_023_bottleneck,tree,bottleneck,75,0.0244140625,central_choke_point,0.373420789096,0.607893863119,0.712868900825,0.295236109528,0.561469127062,P,False,False,False,False,False,False
g557_ctx_00000144,g557_topology_024_irregular,Berlin_1_256,irregular,75,0.00143053330282,low_conflict_easy,0.203041427884,0.236977751994,0.310248202781,0.315721568557,0.704093841812,P,False,False,False,False,False,False
g557_ctx_00000145,g557_topology_025_irregular,Boston_0_256,irregular,75,0.00143053330282,low_conflict_easy,0.0336407666851,0.0718121073257,0.090027343223,0.150779498441,0.153541692917,P,False,False,False,False,False,False
g557_ctx_00000146,g557_topology_026_irregular,Paris_1_256,irregular,75,0.00143053330282,low_conflict_easy,0.0341021657623,0.072261971426,0.0906271620234,0.508051083898,0.155041239918,P,False,False,False,False,False,False
g557_ctx_00000147,g557_topology_027_irregular,brc202d,irregular,75,0.00152587890625,high_conflict_adversarial,0.0621808591344,0.160239374765,0.207548984062,0.626988546023,0.442578514843,P,False,False,False,False,False,False
g557_ctx_00000148,g557_topology_028_irregular,den312d,irregular,75,0.00152587890625,high_conflict_adversarial,0.0899556035849,0.187319750605,0.243656151848,0.698089503821,0.532846434307,P,False,False,False,False,False,False
g557_ctx_00000149,g557_topology_029_irregular,den520d,irregular,75,0.00152587890625,high_conflict_adversarial,0.188064607367,0.282976029292,0.371197856764,0.131251637497,0.851700696599,P,False,False,False,False,False,False
g557_ctx_00000150,g557_topology_030_irregular,lak303d,irregular,75,0.00152587890625,uniform_random,0.195958991578,0.230673053898,0.301460556239,0.354916590167,0.677357445285,P,False,False,False,False,False,False
g557_ctx_00000151,g557_topology_031_irregular,orz900d,irregular,75,0.00152587890625,uniform_random,0.0904400026161,0.12779203966,0.164285870588,0.599006801986,0.334420731159,P,False,False,False,False,False,False
g557_ctx_00000152,g557_topology_032_irregular,ost003d,irregular,75,0.00152587890625,uniform_random,0.20578817192,0.240256504731,0.314238490683,0.161801676397,0.709302281395,P,False,False,False,False,False,False
g557_ctx_00000153,g557_topology_033_irregular,w_woundedcoast,irregular,75,0.00152587890625,opposite_side_cross_flow,0.120226943042,0.156834306576,0.203008893142,0.266860266279,0.431228287543,P,False,False,False,False,False,False
g557_ctx_00000154,g557_topology_034_qd_empty,empty-32-32,qd_empty,75,0.0732421875,opposite_side_cross_flow,0.907387393038,1,1,0.338306323387,0.192563714873,P,False,False,False,False,False,False
g557_ctx_00000155,g557_topology_035_qd_empty,empty-48-48,qd_empty,75,0.0325520833333,opposite_side_cross_flow,0.533970913308,0.755699765475,0.877391353967,0.256035487929,0.565874218252,P,False,False,False,False,False,False
g557_ctx_00000156,g557_topology_036_qd_empty,empty-16-16,qd_empty,75,0.29296875,same_room_local_flow,1,1,1,0.532650434699,0.209052231896,P,False,False,False,False,False,False
g557_ctx_00000157,g557_topology_037_qd_random,random-32-32-20,qd_random,75,0.0915750915751,same_room_local_flow,1,1,1,0.562923274153,0.602404145192,P,False,False,False,False,False,False
g557_ctx_00000158,g557_topology_038_qd_random,random-64-64-20,qd_random,75,0.0228937728938,same_room_local_flow,0.31834318749,0.484615377033,0.554578744469,0.520711258577,0.241758216484,P,False,False,False,False,False,False
g557_ctx_00000159,g557_topology_039_qd_random,random-32-32-10,qd_random,75,0.0814332247557,room_to_room_door_bottleneck,1,1,1,0.369522060956,0.72831014338,P,False,False,False,False,False,False
g557_ctx_00000160,g557_topology_040_qd_random,random-64-64-10,qd_random,75,0.0203472599023,room_to_room_door_bottleneck,0.433501340159,0.64085154404,0.773079685777,0.128116343767,0.915336219328,P,False,False,False,False,False,False
g557_ctx_00000161,g557_topology_041_qd_maze,maze-32-32-4,qd_maze,75,0.101763907734,room_to_room_door_bottleneck,1,1,1,0.405448089104,0.87785989428,P,False,False,False,False,False,False
g557_ctx_00000162,g557_topology_042_qd_maze,maze-32-32-2,qd_maze,75,0.0915750915751,warehouse_aisle_to_aisle,1,1,1,0.375230549539,0.221337857324,P,False,False,False,False,False,False
g557_ctx_00000163,g557_topology_043_qd_maze,maze-128-128-2,qd_maze,75,0.00572213321126,warehouse_aisle_to_aisle,0.0810295738072,0.145053273693,0.170515832079,0.0610445779108,0.140182919634,P,False,False,False,False,False,False
g557_ctx_00000164,g557_topology_044_qd_maze,maze-128-128-10,qd_maze,75,0.00762970498474,warehouse_aisle_to_aisle,0.278706285517,0.349805769783,0.435888873105,0.532469135062,0.708236933526,P,False,False,False,False,False,False
g557_ctx_00000165,g557_topology_045_qd_room,room-32-32-4,qd_room,75,0.0893921334923,many_to_one_goal_clustered,1,1,1,0.350466699067,0.458859082282,P,False,False,False,False,False,False
g557_ctx_00000166,g557_topology_046_qd_room,room-64-64-8,qd_room,75,0.0223347230494,many_to_one_goal_clustered,0.341118930388,0.50329971234,0.581727390922,0.68991002018,0.337582324835,P,False,False,False,False,False,False
g557_ctx_00000167,g557_topology_047_qd_room,room-64-64-16,qd_room,75,0.0228937728938,many_to_one_goal_clustered,0.2789880662,0.446244133776,0.503417086793,0.167521364957,0.113854072292,P,False,False,False,False,False,False
g557_ctx_00000168,g557_topology_048_qd_warehouse,warehouse-10-20-10-2-1,qd_warehouse,75,0.00750300120048,start_clustered_goal_dispersed,0.212307569863,0.284268788179,0.349013046104,0.0661265677469,0.497382555235,P,False,False,False,False,False,False
g557_ctx_00000169,g557_topology_049_qd_warehouse,warehouse-10-20-10-2-2,qd_warehouse,75,0.00750300120048,start_clustered_goal_dispersed,0.220198354081,0.291962302792,0.359271065588,0.449364601271,0.523027603945,P,False,False,False,False,False,False
g557_ctx_00000170,g557_topology_050_qd_warehouse,warehouse-20-40-10-2-1,qd_warehouse,75,0.00197805675704,start_clustered_goal_dispersed,0.09274394307,0.132887102063,0.169270575722,0.713236073528,0.324273601453,P,False,False,False,False,False,False
g557_ctx_00000171,g557_topology_051_qd_warehouse,warehouse-20-40-10-2-2,qd_warehouse,75,0.00197805675704,central_choke_point,0.157815612927,0.256331980173,0.333863746536,0.515837868324,0.735756528487,P,False,False,False,False,False,False
g557_ctx_00000172,g557_topology_052_qd_bottleneck,connector,qd_bottleneck,75,0.0281743050338,central_choke_point,0.399880136829,0.657381255121,0.763811120026,0.525018349963,0.500812548375,P,False,False,False,False,False,False
g557_ctx_00000173,g557_topology_053_qd_bottleneck,corners,qd_bottleneck,75,0.0281743050338,central_choke_point,0.501533933521,0.756493706896,0.895961055726,0.222259155482,0.831187387625,P,False,False,False,False,False,False
g557_ctx_00000174,g557_topology_054_qd_bottleneck,tunnel,qd_bottleneck,75,0.029539188657,low_conflict_easy,0.417186938451,0.622854153528,0.712315450077,0.298934202132,0.303829192342,P,False,False,False,False,False,False
g557_ctx_00000175,g557_topology_055_qd_bottleneck,loop-chain,qd_bottleneck,75,0.0244140625,low_conflict_easy,0.4909185541,0.662454183998,0.785615995331,0.404257391485,0.743336863326,P,False,False,False,False,False,False
g557_ctx_00000176,g557_topology_056_qd_bottleneck,string,qd_bottleneck,75,0.0244140625,low_conflict_easy,0.356761422415,0.531650980604,0.611211724139,0.191533416933,0.307326185348,P,False,False,False,False,False,False
g557_ctx_00000177,g557_topology_057_qd_bottleneck,tree,qd_bottleneck,75,0.0244140625,high_conflict_adversarial,0.436667862602,0.669559759787,0.795090096382,0.0884229231542,0.767022115956,P,False,False,False,False,False,False
g557_ctx_00000178,g557_topology_058_qd_irregular,Berlin_1_256,qd_irregular,75,0.00143053330282,high_conflict_adversarial,0.106562620841,0.202910915128,0.264825753626,0.652782794434,0.590537718925,P,False,False,False,False,False,False
g557_ctx_00000179,g557_topology_059_qd_irregular,Boston_0_256,qd_irregular,75,0.00143053330282,high_conflict_adversarial,0.119626394714,0.215648094654,0.28180865966,0.731877736245,0.63299498401,P,False,False,False,False,False,False
g557_ctx_00000180,g557_topology_000_empty,empty-32-32,empty,100,0.09765625,uniform_random,1,1,1,0.583347133306,0.409069181862,P,False,False,False,False,False,False
g557_ctx_00000181,g557_topology_001_empty,empty-48-48,empty,100,0.0434027777778,uniform_random,0.67488022524,0.961445719609,1,0.534703530593,0.600652398695,P,False,False,False,False,False,False
g557_ctx_00000182,g557_topology_002_empty,empty-16-16,empty,100,0.390625,uniform_random,1,1,1,0.16412007176,0.347574104852,P,False,False,False,False,False,False
g557_ctx_00000183,g557_topology_003_random,random-32-32-20,random,100,0.1221001221,opposite_side_cross_flow,1,1,1,0.456129387741,0.394706160588,P,False,False,False,False,False,False
g557_ctx_00000184,g557_topology_004_random,random-64-64-20,random,100,0.030525030525,opposite_side_cross_flow,0.400625097651,0.612917162517,0.695122761256,0.146200807598,0.211555376889,P,False,False,False,False,False,False
g557_ctx_00000185,g557_topology_005_random,random-32-32-10,random,100,0.108577633008,opposite_side_cross_flow,1,1,1,0.286367127266,0.524348401303,P,False,False,False,False,False,False
g557_ctx_00000186,g557_topology_006_random,random-64-64-10,random,100,0.0271296798698,same_room_local_flow,0.425639158272,0.615915162495,0.71270149718,0.530991438017,0.425269749461,P,False,False,False,False,False,False
g557_ctx_00000187,g557_topology_007_maze,maze-32-32-4,maze,100,0.135685210312,same_room_local_flow,1,1,1,0.0799949400101,0.712170725659,P,False,False,False,False,False,False
g557_ctx_00000188,g557_topology_008_maze,maze-32-32-2,maze,100,0.1221001221,same_room_local_flow,1,1,1,0.38152003696,0.125962898074,P,False,False,False,False,False,False
g557_ctx_00000189,g557_topology_009_maze,maze-128-128-2,maze,100,0.00762951094835,room_to_room_door_bottleneck,0.287066140356,0.417955405822,0.526755830636,0.281361437277,0.935414029172,P,False,False,False,False,False,False
g557_ctx_00000190,g557_topology_010_maze,maze-128-128-10,maze,100,0.0101729399797,room_to_room_door_bottleneck,0.292971337964,0.439736576387,0.545623675264,0.3112499775,0.855412189176,P,False,False,False,False,False,False
g557_ctx_00000191,g557_topology_011_room,room-32-32-4,room,100,0.119189511323,room_to_room_door_bottleneck,1,1,1,0.514837570325,0.703239693521,P,False,False,False,False,False,False
g557_ctx_00000192,g557_topology_012_room,room-64-64-8,room,100,0.0297796307326,warehouse_aisle_to_aisle,0.392455698591,0.600255979742,0.681222783392,0.546978706043,0.214075421849,P,False,False,False,False,False,False
g557_ctx_00000193,g557_topology_013_room,room-64-64-16,room,100,0.030525030525,warehouse_aisle_to_aisle,0.512357674185,0.721856424638,0.840375110751,0.603732492535,0.574686250627,P,False,False,False,False,False,False
g557_ctx_00000194,g557_topology_014_warehouse,warehouse-10-20-10-2-1,warehouse,100,0.0100040016006,warehouse_aisle_to_aisle,0.220657017989,0.308165802623,0.370871730429,0.149531400937,0.426979246042,P,False,False,False,False,False,False
g557_ctx_00000195,g557_topology_015_warehouse,warehouse-10-20-10-2-2,warehouse,100,0.0100040016006,many_to_one_goal_clustered,0.142425374452,0.231889950175,0.269170593831,0.634331531337,0.172726404547,P,False,False,False,False,False,False
g557_ctx_00000196,g557_topology_016_warehouse,warehouse-20-40-10-2-1,warehouse,100,0.00263740900939,many_to_one_goal_clustered,0.211151149108,0.25248804714,0.326101093482,0.115836968326,0.683382283235,P,False,False,False,False,False,False
g557_ctx_00000197,g557_topology_017_warehouse,warehouse-20-40-10-2-2,warehouse,100,0.00263740900939,many_to_one_goal_clustered,0.192223386964,0.234033479049,0.301495002694,0.530097539805,0.621867056266,P,False,False,False,False,False,False
g557_ctx_00000198,g557_topology_018_bottleneck,connector,bottleneck,100,0.0375657400451,start_clustered_goal_dispersed,0.52653972904,0.780040398098,0.88979090395,0.694462811074,0.346190257619,P,False,False,False,False,False,False
g557_ctx_00000199,g557_topology_019_bottleneck,corners,bottleneck,100,0.0375657400451,start_clustered_goal_dispersed,0.645650890817,0.896173780831,1,0.415632368735,0.733301533397,P,False,False,False,False,False,False
g557_ctx_00000200,g557_topology_020_bottleneck,tunnel,bottleneck,100,0.0393855848759,start_clustered_goal_dispersed,0.559629244506,0.823767698112,0.940814591312,0.107745684509,0.382757234486,P,False,False,False,False,False,False
g557_ctx_00000201,g557_topology_021_bottleneck,loop-chain,bottleneck,100,0.0325520833333,central_choke_point,0.478328224593,0.761448143978,0.885055858638,0.347147305705,0.585035479929,P,False,False,False,False,False,False
g557_ctx_00000202,g557_topology_022_bottleneck,string,bottleneck,100,0.0325520833333,central_choke_point,0.506166568916,0.788590529693,0.921245706258,0.115048069904,0.67551009898,P,False,False,False,False,False,False
g557_ctx_00000203,g557_topology_023_bottleneck,tree,bottleneck,100,0.0325520833333,central_choke_point,0.45771986581,0.741354994164,0.858264992219,0.394306211388,0.518058313883,P,False,False,False,False,False,False
g557_ctx_00000204,g557_topology_024_irregular,Berlin_1_256,irregular,100,0.00190737773709,low_conflict_easy,0.055905066812,0.0965239198854,0.121069048899,0.142096015808,0.207303735393,P,False,False,False,False,False,False
g557_ctx_00000205,g557_topology_025_irregular,Boston_0_256,irregular,100,0.00190737773709,low_conflict_easy,0.0803428179365,0.120350727232,0.152838125361,0.156383687233,0.286726426547,P,False,False,False,False,False,False
g557_ctx_00000206,g557_topology_026_irregular,Paris_1_256,irregular,100,0.00190737773709,low_conflict_easy,0.178094822433,0.215658931615,0.279915731205,0.578787342425,0.604420441159,P,False,False,False,False,False,False
g557_ctx_00000207,g557_topology_027_irregular,brc202d,irregular,100,0.00203450520833,high_conflict_adversarial,0.095382520563,0.195815340361,0.252949099649,0.262142275715,0.530647488705,P,False,False,False,False,False,False
g557_ctx_00000208,g557_topology_028_irregular,den312d,irregular,100,0.00203450520833,high_conflict_adversarial,0.177541156246,0.275920010152,0.359755326036,0.145531608937,0.797663054674,P,False,False,False,False,False,False
g557_ctx_00000209,g557_topology_029_irregular,den520d,irregular,100,0.00203450520833,high_conflict_adversarial,0.111380288568,0.211413164166,0.273746198054,0.326719246562,0.58264023472,P,False,False,False,False,False,False
g557_ctx_00000210,g557_topology_030_irregular,lak303d,irregular,100,0.00203450520833,uniform_random,0.127762855802,0.16738616722,0.21504353546,0.0621827756344,0.435883578233,P,False,False,False,False,False,False
g557_ctx_00000211,g557_topology_031_irregular,orz900d,irregular,100,0.00203450520833,uniform_random,0.151686207956,0.190711435569,0.246143893259,0.0590376819246,0.513634472731,P,False,False,False,False,False,False
g557_ctx_00000212,g557_topology_032_irregular,ost003d,irregular,100,0.00203450520833,uniform_random,0.0821661469958,0.122929376133,0.155767814011,0.522464055072,0.287694274611,P,False,False,False,False,False,False
g557_ctx_00000213,g557_topology_033_irregular,w_woundedcoast,irregular,100,0.00203450520833,opposite_side_cross_flow,0.103699503929,0.143924399143,0.183761178024,0.348639002722,0.357677684645,P,False,False,False,False,False,False
g557_ctx_00000214,g557_topology_034_qd_empty,empty-32-32,qd_empty,100,0.09765625,opposite_side_cross_flow,1,1,1,0.0664317671365,0.570833708333,P,False,False,False,False,False,False
g557_ctx_00000215,g557_topology_035_qd_empty,empty-48-48,qd_empty,100,0.0434027777778,opposite_side_cross_flow,0.707260760479,0.993016741467,1,0.55524008952,0.705889138222,P,False,False,False,False,False,False
g557_ctx_00000216,g557_topology_036_qd_empty,empty-16-16,qd_empty,100,0.390625,same_room_local_flow,1,1,1,0.291593316813,0.168946662107,P,False,False,False,False,False,False
g557_ctx_00000217,g557_topology_037_qd_random,random-32-32-20,qd_random,100,0.1221001221,same_room_local_flow,1,1,1,0.632050935898,0.544426861146,P,False,False,False,False,False,False
g557_ctx_00000218,g557_topology_038_qd_random,random-64-64-20,qd_random,100,0.030525030525,same_room_local_flow,0.536737825425,0.745627072097,0.872069307363,0.32480475039,0.653921742157,P,False,False,False,False,False,False
g557_ctx_00000219,g557_topology_039_qd_random,random-32-32-10,qd_random,100,0.108577633008,room_to_room_door_bottleneck,1,1,1,0.345807508385,0.464124021752,P,False,False,False,False,False,False
g557_ctx_00000220,g557_topology_040_qd_random,random-64-64-10,qd_random,100,0.0271296798698,room_to_room_door_bottleneck,0.406477196596,0.65723224986,0.767790947001,0.579931840136,0.562993374013,P,False,False,False,False,False,False
g557_ctx_00000221,g557_topology_041_qd_maze,maze-32-32-4,qd_maze,100,0.135685210312,room_to_room_door_bottleneck,1,1,1,0.146149007702,0.466646016708,P,False,False,False,False,False,False
g557_ctx_00000222,g557_topology_042_qd_maze,maze-32-32-2,qd_maze,100,0.1221001221,warehouse_aisle_to_aisle,1,1,1,0.198528502943,0.400507398985,P,False,False,False,False,False,False
g557_ctx_00000223,g557_topology_043_qd_maze,maze-128-128-2,qd_maze,100,0.00762951094835,warehouse_aisle_to_aisle,0.122838868811,0.197833816065,0.233260377627,0.386186927626,0.201675396649,P,False,False,False,False,False,False
g557_ctx_00000224,g557_topology_044_qd_maze,maze-128-128-10,qd_maze,100,0.0101729399797,warehouse_aisle_to_aisle,0.259160605586,0.346771112318,0.421669723172,0.425781648437,0.545527308945,P,False,False,False,False,False,False
g557_ctx_00000225,g557_topology_045_qd_room,room-32-32-4,qd_room,100,0.119189511323,many_to_one_goal_clustered,1,1,1,0.326750746499,0.746137057726,P,False,False,False,False,False,False
g557_ctx_00000226,g557_topology_046_qd_room,room-64-64-8,qd_room,100,0.0297796307326,many_to_one_goal_clustered,0.422202639097,0.629259246735,0.71989380605,0.669966360067,0.310752978494,P,False,False,False,False,False,False
g557_ctx_00000227,g557_topology_047_qd_room,room-64-64-16,qd_room,100,0.030525030525,many_to_one_goal_clustered,0.521310856279,0.73058577718,0.852014247473,0.242097815804,0.603784092432,P,False,False,False,False,False,False
g557_ctx_00000228,g557_topology_048_qd_warehouse,warehouse-10-20-10-2-1,qd_warehouse,100,0.0100040016006,start_clustered_goal_dispersed,0.15574174782,0.244873414208,0.286481879208,0.389853520293,0.216004617991,P,False,False,False,False,False,False
g557_ctx_00000229,g557_topology_049_qd_warehouse,warehouse-10-20-10-2-2,qd_warehouse,100,0.0100040016006,start_clustered_goal_dispersed,0.199483260337,0.287521388912,0.34334584548,0.555435389129,0.358164533671,P,False,False,False,False,False,False
g557_ctx_00000230,g557_topology_050_qd_warehouse,warehouse-20-40-10-2-1,qd_warehouse,100,0.00263740900939,start_clustered_goal_dispersed,0.161833047744,0.20440289831,0.261987561709,0.0815622368755,0.523098453803,P,False,False,False,False,False,False
g557_ctx_00000231,g557_topology_051_qd_warehouse,warehouse-20-40-10-2-2,qd_warehouse,100,0.00263740900939,central_choke_point,0.110778749853,0.214624957866,0.27561697445,0.480644038712,0.557171985656,P,False,False,False,False,False,False
g557_ctx_00000232,g557_topology_052_qd_bottleneck,connector,qd_bottleneck,100,0.0375657400451,central_choke_point,0.592772396574,0.904617248944,1,0.0635533728933,0.761446427107,P,False,False,False,False,False,False
g557_ctx_00000233,g557_topology_053_qd_bottleneck,corners,qd_bottleneck,100,0.0375657400451,central_choke_point,0.525223131673,0.838756715665,0.968079327373,0.591349517301,0.541911316177,P,False,False,False,False,False,False
g557_ctx_00000234,g557_topology_054_qd_bottleneck,tunnel,qd_bottleneck,100,0.0393855848759,low_conflict_easy,0.598359967045,0.861530152587,0.991164530612,0.591826216348,0.508632082736,P,False,False,False,False,False,False
g557_ctx_00000235,g557_topology_055_qd_bottleneck,loop-chain,qd_bottleneck,100,0.0325520833333,low_conflict_easy,0.520547140155,0.742611586651,0.859940448868,0.191017517965,0.522246955506,P,False,False,False,False,False,False
g557_ctx_00000236,g557_topology_056_qd_bottleneck,string,qd_bottleneck,100,0.0325520833333,low_conflict_easy,0.547805485639,0.769188473497,0.895376297997,0.463611672777,0.610836578327,P,False,False,False,False,False,False
g557_ctx_00000237,g557_topology_057_qd_bottleneck,tree,qd_bottleneck,100,0.0325520833333,high_conflict_adversarial,0.408626963996,0.693489414896,0.794444219861,0.594723510553,0.358506382987,P,False,False,False,False,False,False
g557_ctx_00000238,g557_topology_058_qd_irregular,Berlin_1_256,qd_irregular,100,0.00190737773709,high_conflict_adversarial,0.0291983202255,0.130484841964,0.166350278336,0.27691994616,0.320506808986,P,False,False,False,False,False,False
g557_ctx_00000239,g557_topology_059_qd_irregular,Boston_0_256,qd_irregular,100,0.00190737773709,high_conflict_adversarial,0.0773166239889,0.177400188133,0.228904073229,0.668363363273,0.476891296217,P,False,False,False,False,False,False
g557_ctx_00000240,g557_topology_000_empty,empty-32-32,empty,150,0.146484375,uniform_random,1,1,1,0.721588456823,0.618004113992,P,False,False,False,False,False,False
g557_ctx_00000241,g557_topology_001_empty,empty-48-48,empty,150,0.0651041666667,uniform_random,0.890953580593,1,1,0.706142987714,0.456536636927,P,False,False,False,False,False,False
g557_ctx_00000242,g557_topology_002_empty,empty-16-16,empty,25,0.09765625,uniform_random,1,1,1,0.51321497357,0.660083729833,P,False,False,False,False,False,False
g557_ctx_00000243,g557_topology_003_random,random-32-32-20,random,150,0.18315018315,opposite_side_cross_flow,1,1,1,0.131612836774,0.35142989714,P,False,False,False,False,False,False
g557_ctx_00000244,g557_topology_004_random,random-64-64-20,random,150,0.0457875457875,opposite_side_cross_flow,0.741763164825,1,1,0.155415589169,0.725015999968,P,False,False,False,False,False,False
g557_ctx_00000245,g557_topology_005_random,random-32-32-10,random,150,0.162866449511,opposite_side_cross_flow,1,1,1,0.0976342047316,0.674348601303,P,False,False,False,False,False,False
g557_ctx_00000246,g557_topology_006_random,random-64-64-10,random,150,0.0406945198047,same_room_local_flow,0.685901842521,0.955129771228,1,0.196279407441,0.742094715811,P,False,False,False,False,False,False
g557_ctx_00000247,g557_topology_007_maze,maze-32-32-4,maze,150,0.203527815468,same_room_local_flow,1,1,1,0.673720452559,0.672285505429,P,False,False,False,False,False,False
g557_ctx_00000248,g557_topology_008_maze,maze-32-32-2,maze,150,0.18315018315,same_room_local_flow,1,1,1,0.369819560361,0.100607098786,P,False,False,False,False,False,False
g557_ctx_00000249,g557_topology_009_maze,maze-128-128-2,maze,150,0.0114442664225,room_to_room_door_bottleneck,0.326505618721,0.480441856715,0.594812076597,0.623783952432,0.914816870366,P,False,False,False,False,False,False
g557_ctx_00000250,g557_topology_010_maze,maze-128-128-10,maze,150,0.0152594099695,room_to_room_door_bottleneck,0.216618052624,0.397336884116,0.468744872277,0.679043941912,0.408891682217,P,False,False,False,False,False,False
g557_ctx_00000251,g557_topology_011_room,room-32-32-4,room,150,0.178784266985,room_to_room_door_bottleneck,1,1,1,0.173602252795,0.572912354175,P,False,False,False,False,False,False
g557_ctx_00000252,g557_topology_012_room,room-64-64-8,room,150,0.0446694460989,warehouse_aisle_to_aisle,0.630867163519,0.926512994854,1,0.422099655801,0.40820988358,P,False,False,False,False,False,False
g557_ctx_00000253,g557_topology_013_room,room-64-64-16,room,150,0.0457875457875,warehouse_aisle_to_aisle,0.685093678164,0.986427874671,1,0.33518502963,0.54084016832,P,False,False,False,False,False,False
g557_ctx_00000254,g557_topology_014_warehouse,warehouse-10-20-10-2-1,warehouse,150,0.015006002401,warehouse_aisle_to_aisle,0.209463770029,0.328764990904,0.378329311601,0.452224095552,0.195523158954,P,False,False,False,False,False,False
g557_ctx_00000255,g557_topology_015_warehouse,warehouse-10-20-10-2-2,warehouse,150,0.015006002401,many_to_one_goal_clustered,0.335621917712,0.451769184896,0.54233490359,0.196086907826,0.605537138926,P,False,False,False,False,False,False
g557_ctx_00000256,g557_topology_016_warehouse,warehouse-20-40-10-2-1,warehouse,150,0.00395611351408,many_to_one_goal_clustered,0.10391764928,0.156243223187,0.192499843526,0.660192979614,0.283443933112,P,False,False,False,False,False,False
g557_ctx_00000257,g557_topology_017_warehouse,warehouse-20-40-10-2-2,warehouse,150,0.00395611351408,many_to_one_goal_clustered,0.0597357376442,0.113165859342,0.135063358399,0.710552278895,0.139852720295,P,False,False,False,False,False,False
g557_ctx_00000258,g557_topology_018_bottleneck,connector,bottleneck,150,0.0563486100676,start_clustered_goal_dispersed,0.704049865078,1,1,0.71570986858,0.190566268867,P,False,False,False,False,False,False
g557_ctx_00000259,g557_topology_019_bottleneck,corners,bottleneck,150,0.0563486100676,start_clustered_goal_dispersed,0.732636007906,1,1,0.0645697708605,0.283471233058,P,False,False,False,False,False,False
g557_ctx_00000260,g557_topology_020_bottleneck,tunnel,bottleneck,150,0.0590783773139,start_clustered_goal_dispersed,0.756905831836,1,1,0.390172719655,0.255887238226,P,False,False,False,False,False,False
g557_ctx_00000261,g557_topology_021_bottleneck,loop-chain,bottleneck,150,0.048828125,central_choke_point,0.751457968959,1,1,0.262029575941,0.837941524117,P,False,False,False,False,False,False
g557_ctx_00000262,g557_topology_022_bottleneck,string,bottleneck,150,0.048828125,central_choke_point,0.674144123587,1,1,0.376789446421,0.586671526657,P,False,False,False,False,False,False
g557_ctx_00000263,g557_topology_023_bottleneck,tree,bottleneck,150,0.048828125,central_choke_point,0.703192865489,1,1,0.68843022314,0.68107993784,P,False,False,False,False,False,False
