instance_uid,evaluation_uid,map,agent_count,solver_scenario_path,solver_scenario_sha256,actual_solver_scenario_from_instance_assignment,pre_audit_result
f06e9b17093c01c6bddc5f3edaf97c8a0dfd76e4a7529966505832644a085bc9,c838ee7a799888a90be4c1e56e3270bed21b5bbbc3ae17c711a8fff1bb82ae78,random-32-32-20,256,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-20-random-7821.scen,2c0739eeb6e468178c6da594b228d4d03e2f9adada4eca5b85acf85100514df7,True,requires_actual_file_parse
085c6415464fa8b7a2c915812e8b3734c84b4d0cede82fc8453e62e366c0d542,b7224c0b8887e5c721a95630fad11b98c0a072b3a4c67fc1ebbe1082f8d9f60a,g559-synth-city-boston-32,96,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-boston-32-random-7717.scen,34a77dd896fb9449041998e8186a084058d480a9b7f4cf5ca76c4732f3e4cdc2,True,requires_actual_file_parse
85997048a80bddd7e1124037c3170b07ca9d6673bca5e45e10d00afef2db0aab,9e64801cc7feec0051fccbe933feaa9cfc88da6c84563206bcf739b69fa36168,g559-synth-city-berlin-32,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-berlin-32-random-8772.scen,9ac072e8678b279ac8256090ed434c225d0513858021c0554f1ba5aaec54dd07,True,requires_actual_file_parse
d08ef52d89099a681607f6d9abe4667af6cea12d2e348645d7fd64ac5aa8b049,ba11a745a6226354d6fa97517a63eaea25ddbb7f618e82ecf94a45ea5cb78133,g559-synth-city-berlin-32,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-berlin-32-random-8148.scen,cf7ce5a0b3d366f29436190134cb30aa7930fbbf8ec5cc49ee8fca3f738fc4ac,True,requires_actual_file_parse
dccc083ee34aa5452e18f0e873e7acc4ed96944ae425db121c9a6f4fbc360616,0e6ea386a9c50872bbece4ebf9939ea2abc73cb1d44037beaa6f57e276b2836d,empty-8-8,16,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-8-8-random-8728.scen,50f54d5fb995dee93828041343fdd6b36ff7743d825e1241d4c174eaa571ef55,True,requires_actual_file_parse
37faf88db7c71a871a90f1676af76fdde2115dc30f4d811aa0ea0aff6f1cc637,af69a6415439b04801632e565e7fc16ebec99b1fc5223d437b42ec6ff1bce02e,g559-synth-city-berlin-32,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-berlin-32-random-7500.scen,88857259693ab8ceda4011cc139d149ee785766b8f321d2f39ba0efdbab48b3f,True,requires_actual_file_parse
d788624bba64f079184ee23173c27ac477c40521d7f7bf8a2a0eb171f974a76f,768d35fc23d5ff2bc7e41f39b96c1292b27a0771572213703562a16b29a790c5,g559-synth-tunnel-38,96,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tunnel-38-random-7231.scen,406322167b59a01ccc5b6a8e2cd81da855f5f6e22efc005b51176e717169b678,True,requires_actual_file_parse
3fad58fea154b50f0cf97beb70b53d33e146628fe3a118adfb76b0b75a834deb,d78bf6855b4084f30082682035f89415657052306fe6478a90b30090618e4b2c,g559-synth-game-lak-32,256,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-lak-32-random-8367.scen,08a423c8e925da10801c129e3d8e9bb55e59e4c744ebf07636b1019807fd4703,True,requires_actual_file_parse
0a2c0448334c1b81970fa8dcabbe4c5d81cb5db252ff68620f2bf74540aaf4c2,fffecdddd83389fa694e9756dcc7fed64a6c7937e5641ea9e531d7d7718cc02f,room-32-32-4,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-32-32-4-random-7776.scen,2b5c92e18589ba80c82b9ef3b3142d92640e3fd245a7dfed60d277f0ba157f6a,True,requires_actual_file_parse
3b73dd0cc0627177dbd9a1e7592fd1a0a89c7de0da942fb96e6277c08bb4ca47,c68f2afe806ed91ebd0655bbaa53dcb34fb62fa5475d78f3f95b4ef001451347,g559-synth-connector-32,16,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-connector-32-random-7540.scen,198ce79d7cf7dfb911b7a9574caf5f6c902c97457fdacef635e6b19896959e6c,True,requires_actual_file_parse
c7756798f7a33e9a18733a7989c48c62bdb317418ee3dd3f9ac03956fddfcd14,05aa2eb79caf1762a294632b69cf489411594e854ad1f5fa7d24325e8aff4119,maze-36-32-4,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-36-32-4-random-8975.scen,330ade4ebcb3864c8616f4aad960dce63e4808340a84f8b306599d5978eae14a,True,requires_actual_file_parse
8d82d3449d125a52f2a8e88e4b13c5fc277e53e8a9b0a3016d2ead3555150796,425093520bd21b8465d1dae107d317548a126ea08d2f4326d1bd1ff8ed9774ca,random-32-32-20,256,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-20-random-8229.scen,26cecb6626662e477901df7d227f418382f9ac009e22b6fc9b821bf17307e678,True,requires_actual_file_parse
68896b131d1331a3ff76ba13ecb3c0c6bcc3e635b1ea27870a96b35f4d34ba40,fb51c3368f34dda3db3bf96732131b2063d6cf38020d30d8f6b3dcda0e86c90d,g559-synth-city-paris-32,128,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-paris-32-random-7862.scen,a0aeed1fc9498c7c1eaa3ea2c9aaa0f32075444a9be3c5568b99a977013a85d4,True,requires_actual_file_parse
2c628104cc41b3b85ddacb3533eda78a462697505cdf37865bf8193c1c39066b,e9330aaf9061caeca689e1e5edb711ec755fec73732de157627d469a006981fe,g559-synth-corners-34,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-7277.scen,a1c5b28d489408d7c6b5a1e8b184fdd01a57387b8b54a092d3356797483c251f,True,requires_actual_file_parse
13822abd84aa0852e0db75e5e8bd10fa355430b500c2079d444ee3c1928d789b,fff8c8ad71618dbbad61ef6c22a4994b18fcaf4146dcdbbbd742394390e2f03a,g559-synth-tunnel-38,96,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tunnel-38-random-7495.scen,6d2fb184ea0dd0bce6bec96dac2cf6582539f72be842f5dfe7d5bc2acaa3d3af,True,requires_actual_file_parse
d155dbf5fba95ecd74400f228f72b57e6fa2f36e90d03b3c232343d7ba0e5ed0,1e84f9db487e125c92245cdf57f258a282a570cfb7fe6bd8a946ca81f42b7fb8,g559-synth-warehouse-a-32,128,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-a-32-random-7946.scen,569dc958aa23c2e1ebceaf2dcbbc852de90684e8dea162857204aae8dc9ea4bf,True,requires_actual_file_parse
1e2ba861e260a03712f0226298402e35da217211bc23434b98fea2ba9a8e946b,a0425c54a7ab29573699a3d89935e101fee8825029daf0334d166129fbd47f6f,g559-synth-tree-42,256,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tree-42-random-7281.scen,5f12a88e988676b55efc487e923e8088e68ea4810c722167b6b8d0defd5f9a62,True,requires_actual_file_parse
6a989c40bd3251b7b3c1d27e1e883437ac514bce995af370cf1fc429450ac727,6350e1863d0856fb7bb98739527ab697422212da17b568ae7179f8b88584de75,maze-36-32-4,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-36-32-4-random-8903.scen,b3256133d6a0f8c95ebd12d22488bfd4ba32b1691c203b7b20c33af92f52bf1f,True,requires_actual_file_parse
0c39282d25ae60de7960227379cb05724f532533bec9d1cda09b34944e27a724,249ac7a3915e44af10cc200753d63ad9296434046198496f18a8046cadd48cb5,g559-synth-loop-chain-36,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-8070.scen,e15903df90f760083fc3008baf3cb06653cceb70c4c610ea7050c8b00db189fc,True,requires_actual_file_parse
d90e4f5cecc6af81d414dfba73d17107292a531dd8b99dc330df6edb9c4f36f9,7780c1c81cfab01ffd1e6cc7ba24e74eaad244b5bd3de4512d709de600076583,room-32-32-4,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-32-32-4-random-8232.scen,94e2930d3e12490f0f2b3858353deaa03d05247f38b8ea9252bd68b485a66db8,True,requires_actual_file_parse
8d5f976985460083476b657ef8ada278e3a0cadf4498ba10556f481f751d184e,83f55836035ef34c6308ae48ceefc666def8f36975caf73c16b27d5c791a9414,g559-synth-string-40,128,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-string-40-random-8168.scen,4056a0e5cbd3373bea2be01e713a45900e5b54e14b6c9685552184c939909ee6,True,requires_actual_file_parse
e933348024805f6e1e15b276cb17f6a8605995f317ff393562c5b7a424d9c792,da60885615ee6ae037142d8e350729d55662c241d2f92a84b43ae83643d1ccff,g559-synth-loop-chain-36,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-7182.scen,def486823c29f0226e7551df32b8cc9a8710c9fd20c277b476f26575df71af64,True,requires_actual_file_parse
39d7317b042aef4f91cfb4735e10e0f12d3c06a88423448778c190159b92d665,2a5a46b676b9721f73c7eb45604c44a1df02a0c9d74ffdaa3e1351e488237213,g559-synth-city-paris-32,128,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-paris-32-random-7910.scen,716a7535fb3eb332e79f26796e5d36fd452a8d5d7e396496cc11112389fe18df,True,requires_actual_file_parse
1f602e036fab296c35e70007f9a1315c40716ffa848794900a378ab0121d97a6,03e5b60f62e58c7ff259866734d1d074e6d8eab9a6784be5abda1258ec9831b5,g559-synth-game-den-32,16,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-den-32-random-8626.scen,5da972e2fe4f6898a467e78a25aa6f4b7e3c2124c20f31571f955d45bfb9541f,True,requires_actual_file_parse
2cef9d615a7793f77781409452f44789f48e33a971ea2c912a7fd344a255f180,ef493c943f8aa2319f29ac92c8bca5c03e443b0c9f5b75c0e0d04baed47992e6,g559-synth-city-berlin-32,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-berlin-32-random-8364.scen,517755c86fb98ce32eff6b8624fcd02f827a48aa63de52b13f2c4dea8e75ea7d,True,requires_actual_file_parse
79b929cbf2797ef92c6bf95cad5454ea40702090053f6b6beb2656c562e60a1d,c1e2d26659c1d6e739d76a6af8b47aa9b8a6880095d047817093fc8aba601003,random-8-8-20,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-8-8-20-random-8419.scen,039a561fe49be37e3ca417122bb19e598d187642d17be0474e1da041e69682fc,True,requires_actual_file_parse
75a3b1e0363b9b3e5745c7c065d3252a42e7d199b8ec1478a53fefd90288080a,31c08890ab15a0fb90cf4053beaf8c04ac332091da0bf7acb522c86b3b3a0e88,g559-synth-corners-34,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-7349.scen,ac12d6e73b31a4a8b8ed4ff26953c907bc695d2f1c066209dde4c542e121ea2c,True,requires_actual_file_parse
81aaa1754925fb3b1deedd44184040946297b3aa73ffb9e28003145e8b5362b8,cdbefe9959fb006f8cb03aaef37b297e20cc232413efe5bb6785c001f2499d28,empty-16-16,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-16-16-random-8513.scen,bf5c10e0942ed1fda822579f82afba3e2d063db5414422d9428d681f9015af5a,True,requires_actual_file_parse
9dd84115390b1c5c07c4f9437c0f74ec0cabb63fe41c4944738b2926e6bf4eae,626c5860325075809f5367fc76f86711871a6c64479ccdbc6690d2d8473c7497,g559-synth-city-paris-32,128,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-paris-32-random-8462.scen,c89f20a2eb7a8530e5caec6df37ae155e2259a98ed1b9ca96c2a83bf7c704050,True,requires_actual_file_parse
a00114e53d636c998a2fc7c07b9a38c5033f898a879542b4b85cd7b6fed6c84a,0b8bef2b9ba6c7d0a3bf4c88b651504fb6fe61a7a3a426724b3ffa63d4aa96d8,empty-8-8,16,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-8-8-random-7528.scen,c29c331fdc3f9a834b30241d47e7ca40e8531f018dc78ef3328ed09d7300bdd3,True,requires_actual_file_parse
b4274b87b80af5c26219e5c3dff0e20346e2177bb90039b494488e75da0130a8,dea478eb5da7af99227de0a4706b2727b4e8741397c0402ac505c9a7fe5d4228,maze-32-32-2,16,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/maze-32-32-2-random-8110.scen,e881e10476a688b783fbaad020f08bce2a941dd3cd712962848997e8a916b7a9,True,requires_actual_file_parse
c5176808fcdb8756cdac04b25510bab931c685351b6f589ebe05bc0e7cfbe22e,538e08294c677e1942a8a15b5bdadb906aa54eb0fe8c662cbe4be75517b88f34,random-32-32-20,256,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-20-random-8037.scen,9608d0537902de097032082d702fe250162eb547885540d316f49aba9fda4dc1,True,requires_actual_file_parse
d4a212a1a581c4a52606b4ae43924aef2ae69e832dc5d11e58577056244b981b,3747f51aa6894e6219e6b6502464acb4aa08ba6205a954a479cb669f2fe8c6be,random-32-32-10,128,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-10-random-8540.scen,a94d803ebef4b39c9f869f1df5cdc25d3c2c01e3b04d1c00b1f9de395cc65459,True,requires_actual_file_parse
c6218fe5e26b9b954b87298d9c2867c634184ba003ec624b370819bfd2a17d59,64c78dd25846be8bc8ad6cf9a816f02e0c0098e62462f8b32da00892d6aa7e79,g559-synth-city-boston-32,96,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-boston-32-random-8533.scen,4b9035033e0f3c20ac553cfe235e6d18b03d86b9e39e2cc1aba64816be0bfc4f,True,requires_actual_file_parse
b429f3edcb25ae2a64956b281bf98f2d521916aa6f76370a42287f6941bec383,dc9807f971a70a66d4bae3f3ed4ac5953d55c781d74ff7b604fe637dfa4cb70e,g559-synth-warehouse-a-32,128,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-a-32-random-7490.scen,d5c4c9cb40fc73f81dcdd3c5cef6e174bfb489698196a08ca2d3f3f6e0472acd,True,requires_actual_file_parse
8f74bc8a5cf4609a4f0be1ee4b5e752152ff62ad92d796d8d9f30a6c208126c8,547dfe525f2f3c3649537b6946b17b3febbd376924c3bb90a2955f204dc4a6fa,g559-synth-corners-34,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-8165.scen,d2757284fcd44eba69efd9defb714613577fc1611ea3674aa2ddd1d66812e274,True,requires_actual_file_parse
fea85be5c15304d61099542a561f11042fc9da061c96fb5df43216f02b2d239f,8f57f6990a1f57150f75efdbb206f9fe340d8afed8a139ee67a55ad7e65b2edf,g559-synth-game-lak-32,256,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-lak-32-random-8895.scen,0e77e6317f2d6ad7e2526940711a0acdded6af08cef989f3fc2013d0bbf6c252,True,requires_actual_file_parse
ea8907bf834f4619c28ec70d28906dee9995bd91074462035b625a1281da2ed8,73309606b0eee7125e99702e6dac4c10c2686181100eecf7fed122189e5fefb7,g559-synth-corners-34,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-7541.scen,4309aa9aefe871e51ae4404f656d5a36f0797e7eff44129e4a2fbfb3b9c8cd65,True,requires_actual_file_parse
b0ea554dfc9e156a9a7b5a17de95f4d73bad2be325eeea5107e8dca1f4a20c40,9d8b2bbe87c05eb3d21f99b241f764638a5ecec585067b37cb7da040be3c6f85,empty-32-32,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-32-32-random-8442.scen,969b962fcbed14ae8b79e047db86a9875b936ce8cfcfc3da43ab1f569b125fc5,True,requires_actual_file_parse
3f7f8573a27d74a96310e108fa45063a33c4e805fe3456d71a44475b596cb86a,738f92121f4b12d414a53518871b1d06e80f6324792e582bdc71d6f28967ed7b,random-32-32-20,256,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-20-random-8901.scen,0e38d0f890569b9f681ac0b10525b79cf19346e3d7fa5ab7ce0a5677203a0ff0,True,requires_actual_file_parse
870a25b453a8ae2dc88c7c4efec4cc71c55671d580d33fd043b4df225a3f8d5f,2d7b22746a0ad5be07c9d30d3e27cc65ff2a185fb30409be161714281da9b5eb,g559-synth-tree-42,256,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tree-42-random-8169.scen,a6e390813a1b4068c6afc84ea48a7bc1879cb3ed43e20fd73da41d4e8cca690f,True,requires_actual_file_parse
7e3f42d6b768278845bc0ff4891cf52d41e81d004a5f1a6683cf8ff07fe9ceac,669b2789d23610f2a37fd0ae51df4965dee97d9db64f30b219e7d2f653629b41,g559-synth-string-40,128,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-string-40-random-7064.scen,d37c85a135c7ee004e1917fda77058983fdc09da18c90e286714dd8b5ec9272f,True,requires_actual_file_parse
2e032f03ab1194359304ae983e73ec5bae47a631304adc0817f4bb8fe12f5d29,3d9539f70e02863ca991a670f7feab53b9f75708d4aff5896db226c79077e174,g559-synth-tree-42,256,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-tree-42-random-7545.scen,859381e9de8c08dba05001782f0684b13278bbea36c43832e6f4bc73354321f1,True,requires_actual_file_parse
b827de7989680dcc887ede9bd3f3c978227615255396cdfae8dbb05916e787f6,87cfc20a689df8ad91e923e2e8966c2242ae49196529eb30b534ed8bb4aad863,empty-16-16,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-16-16-random-8249.scen,969455979b38a48517b35661de1ada288e52b65f14f47f199d974f2cebb57161,True,requires_actual_file_parse
0f7df874ead3c941fd8e2f1fa2a2f62bf484eb2c7a2c199ece910b781df9865f,98e9785f63a758b6e4912f6891ff62a5a89e648c3b8a4f05584641ee44ea5025,g559-synth-connector-32,16,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-connector-32-random-8572.scen,207f0278d1e4f6684d8a7ff72a07ffa47cb8aa678ae6cd8754d57d05fa935104,True,requires_actual_file_parse
a1bad88a45fca37ef03a27fdbb26d8106ef6a37ccda342b95ddc7fc27dc3164a,2032fa3615ecde18575bab8e06822f57b483b236195beb30c0db1463d9280c15,g559-synth-corners-34,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-corners-34-random-7469.scen,fd63066e4e9b211d52a5e29daab56d1c4ea47d67f4531f0786743d8e0793c92e,True,requires_actual_file_parse
e4f56325743adef23bb7d57f8700520bc2d67e15cb610f82be0800b04a69cd39,a64438e1a8c6b7767e1f50a5ac08d80cfb24c874748b9908824506d749926619,empty-8-8,16,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-8-8-random-7744.scen,0ff2432a363cf5a7682f8ffad4fca153ea37469fb85b341df1038fc3c2752a91,True,requires_actual_file_parse
77eba51c301b2147720a339dd4de3c718b3d0481a90b0fc5de450bb8deaa3c41,6fb0feadaeef6b6393350c7f90ddd994b4c762976ff95e35b37ecdb61194802f,g559-synth-game-brc-32,32,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-brc-32-random-8699.scen,be2ade02622e1151f347420e224021224a43ac03e31731e0b22047d13e2d0b2b,True,requires_actual_file_parse
dd8160a6cb4e886829b5f4bedcb6c4bb7dd57fe3588ddc5e8a775468bf973bf3,89bb9177a37536206fac1242c4b9792adf8ad6d59fa3d1854e6caa9f5611dd50,random-32-32-10,128,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-10-random-8060.scen,36f6ab168b315c29ad642503f3d70ef85cd797016b337f82e7d3178a49368609,True,requires_actual_file_parse
f12fec2218b79d4c5ad852be2fbc0d3b95adfa1dc5521977b6d49e3580cc4d6e,ccaf7e48eee447aad15deecb449185b2ef767e1eeff1ec3fd3d390f68c3281cf,g559-synth-city-paris-32,128,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-paris-32-random-8342.scen,affc8872af17cbed7c6bbc72298a963d45e2e716231aad05d514dc97309f17ee,True,requires_actual_file_parse
a2acf265dd811d9c31cc636b36aa7131b07d4ae0f770a525195ddc4f003fa620,137b2abcc9662f5700212efd2036ff6cdd039fa90b9d52a9246b48742ea903cb,g559-synth-connector-32,16,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-connector-32-random-7708.scen,ec8e10bd997e53fd206ced9471cd0869fdef8cdaf1b21cb93f824c0c275a0bd5,True,requires_actual_file_parse
130aaef3acf67ba5ab39e6ffb935c3a61e9c3a73ef49d0b1c70b8a428e13d1e2,d4da8e1d551e4e86291074da8ae3b4e6abc1d51edadfb0d582a9389db0370aa0,g559-synth-game-den-32,16,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-den-32-random-8122.scen,52fb6b6a610fc4ac1e9bb13e6dbea41953a4d948f61e5e81ca502f96e5070a4d,True,requires_actual_file_parse
874c3a0e09ee16742af279a0eaf0ebfac13e2cda549da8768867a2a385bf29d2,77ef164e4a276608bc5922de35a267c6509a54fbdbd6e3b224ecb2fb852cca7c,empty-32-32,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-32-32-random-7338.scen,657a9cdbd7905f425ca2c528d4e35154a5c009614d3543bed483495014bbb051,True,requires_actual_file_parse
38e1b40ee04cfed380e677f2655fc7e01a787931d1dc3a15dcfdd3c6b4e8df5a,0099df2b84a1af7fb5a790ff7a656cf0e82bec7237ecd3de1b25d536341e5031,g559-synth-loop-chain-36,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-7614.scen,16420da50c065abee509805e472bb02b82cea58affed0fbbdc094eda3bf191a7,True,requires_actual_file_parse
2548960f5a3a99921cb049069dd96b57ab268ec16712b1174358b9d0f360476f,ad34e0186cc871a05c6837eab89a99ed46e08e4281bcab12d02ee037e289eec0,g559-synth-game-den-32,16,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-game-den-32-random-7042.scen,65f1732bcf18462c8dfc064f85bbb9330197e326e83d5aca4a865a15b05e0612,True,requires_actual_file_parse
d801cd8cc7a6e6e23431b173b47c272779abe9c3d0f1706ab3c56521412dd3a1,918516fe6c7124894ce2b1a328fdeb921605fd5d931df014775d3ab340959b2f,g559-synth-city-berlin-32,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-berlin-32-random-8028.scen,eccefd3a1ad02ed5b9d21f73f6a71ee1abe881f9f6cbd909b9119347eee1ab52,True,requires_actual_file_parse
d777fd9c2f39c45743b65996ec701701c670bfed9ab3768e9b3ee5a99ddf3753,ef81e1ffc2cfca0d5d28945a406185252a676261dd2304ed3a740421f099ae77,random-32-32-10,128,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-10-random-7604.scen,3f6d69c101e6831300ba7d4ecd9fba0b95c93cf3acb99cbb85cb1f73c59b1db3,True,requires_actual_file_parse
874bebd91827b6e93ea4caee38e57aee53ce75019c3ecaea63a14fc668d52fe4,8c78d2f8e2bd4f4780a78ac34bd39fcca36650d40378766cef2204b7897041ef,g559-synth-city-paris-32,128,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-paris-32-random-8438.scen,aa35d65c2fa00076f510204dd12015825fd3a751b74c3e9b24bd812075b79810,True,requires_actual_file_parse
2f84c3294fc3ea5e77c0d696d64d80eb413f9e9ad3f1672af430123c631f4d1e,ea3b09cc4ddce4829044b8c43fa396646c030771d16be2c776fc65f4e8a0c7f3,g559-synth-city-berlin-32,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-berlin-32-random-8892.scen,ebb0f72a80cafdb4a1e59cf785e600a501acc5f2c3128c224e209f22de14bdfd,True,requires_actual_file_parse
3458737fa97c4032947261368812928f2ca5f9b095559ab613ab1d98ef3a305c,e287d149505a3992e63aca1feb2d080c8f7745cd716e03ee8be8898b3c795515,room-40-32-8,96,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-40-32-8-random-7057.scen,dacc6c2542bab2322bf686705fe3cd6dcf6a46107c161822574c21dee557c799,True,requires_actual_file_parse
e56cac2e166084d8535851639ec59d82c0ca7096a34c1c1b9589d1ddb05bd153,e284de995b85922d943754a41bb2a04a29e2160481f70d28da82b4ac1ffc8c71,room-32-32-4,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/room-32-32-4-random-7176.scen,2863274f278df98565fc0c486c6356d58bcd212312a2a3c66e8706d1a1f30c3e,True,requires_actual_file_parse
e6705e1766aa2fa6090195ed668d8c49fc0004c7d2131205f1cee21a52722621,bef2125d73402fef4643df7d04a246ce1f99c4c9bcf10907d63e94b113a6a516,g559-synth-city-paris-32,128,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-city-paris-32-random-8894.scen,a9c04772d9703f828ebab9588a73349e2bfc972d83dfb0909617f6a6e74430ec,True,requires_actual_file_parse
f979e1850f5daed0b635cd657c1957ce9a7846454af8431f6b8c6dc45e77f558,d7008be32aedd64c25284e4ca4c6b1f9c58a2696b9ff32b5a25baa706cce4c7e,g559-synth-loop-chain-36,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-loop-chain-36-random-7014.scen,767d04d504851a2fdee144e13930a5355a98183d46bafff9985c920107503da2,True,requires_actual_file_parse
4695a32440121663413da46bd814e480718f288a40f3cd129081b78948e39c85,d9dd3ba8bbd91702efcf94fc4c47d8f7803277a6c5eec5ebc1c06444854f136f,random-32-32-10,128,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/random-32-32-10-random-8588.scen,2254e0af124622afcdc652a3a78f21a7c319aa7d3df089ab2f02e99dfbc3a58c,True,requires_actual_file_parse
8d1f6d17da2c3e2a1cc1f0d4cea85c41868fa8d6b4a75a204911d03e021c1d96,d88587f1a60a7028c05f83b0af77cf1aa06f2892359f11829ff6e51c32c12f80,empty-32-32,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-32-32-random-8874.scen,2d01ba53c79cda3e0ecf84c519f40559c90a851537d4be683e5f72e5801e2cc1,True,requires_actual_file_parse
efc0ddeb2bef93fb387fa8f101c3247b30e6413664f0943567c486169746647f,364a28dc728ac36a14d95cf5a8bc41f4470dd23bca544de2520a3d678f0e9203,empty-32-32,64,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/empty-32-32-random-8802.scen,d9c04ca43bbfcdd5ae718139231d83d81cdb590f0d866f2a8509601232880645,True,requires_actual_file_parse
f9b1c77d26865e1ea5ebdbc3bd6c0c0655b36a5f0eb498c5e31ef3c03396cc10,87aa3dc14bea535986fbd2b0a399e383fba85e29a89566bdf0bb18f5c47ddeb8,g559-synth-warehouse-b-36,256,/root/shared-nvme/czr004_g559_remote_artifacts/contexts/scenarios/g559-synth-warehouse-b-36-random-7323.scen,e7615c3b0f0dd1799bf054862270454c664696f07b3b356ecb4c9dd3bcad0d1e,True,requires_actual_file_parse
