map,agents,nominal_budget_ms,short_budget_ms,base_time_limit_sec,context_key_budget_available,actual_counterfactual_budget_available,budget_fields_agree,interpretation,phase5p5_allowed,phase6_allowed,runtime_claim_allowed,learned_runtime_policy_validated,aaai_ready
random-32-32-20,50,500,100,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,500,100,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,500,100,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,500,100,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,500,250,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,500,250,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,500,250,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,500,250,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,500,500,0.2,True,True,True,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,500,500,0.5,True,True,True,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,500,500,1,True,True,True,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,500,500,2,True,True,True,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,500,1000,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,500,1000,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,500,1000,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,500,1000,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,500,2000,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,500,2000,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,500,2000,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,500,2000,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,25,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,25,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,25,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,25,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,50,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,50,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,50,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,50,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,100,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,100,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,100,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,100,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,250,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,250,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,250,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,250,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,500,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,500,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,500,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,500,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,1000,0.2,True,True,True,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,1000,0.5,True,True,True,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,1000,1,True,True,True,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,1000,2,True,True,True,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,2000,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,2000,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,2000,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,1000,2000,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,25,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,25,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,25,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,25,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,50,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,50,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,50,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,50,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,100,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,100,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,100,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,100,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,250,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,250,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,250,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,250,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,500,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,500,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,500,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,500,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,1000,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,1000,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,1000,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,1000,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,2000,0.2,True,True,True,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,2000,0.5,True,True,True,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,2000,1,True,True,True,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,50,2000,2000,2,True,True,True,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,25,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,25,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,25,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,25,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,50,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,50,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,50,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,50,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,100,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,100,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,100,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,100,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,250,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,250,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,250,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,250,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,500,0.2,True,True,True,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,500,0.5,True,True,True,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,500,1,True,True,True,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,500,2,True,True,True,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,1000,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,1000,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,1000,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,1000,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,2000,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,2000,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,2000,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,500,2000,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,25,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,25,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,25,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,25,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,50,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,50,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,50,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,50,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,100,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,100,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,100,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,100,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,250,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,250,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,250,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,250,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,500,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,500,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,500,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,500,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,1000,0.2,True,True,True,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,1000,0.5,True,True,True,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,1000,1,True,True,True,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,1000,2,True,True,True,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,2000,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,2000,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,2000,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,1000,2000,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,25,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,25,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,25,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,25,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,50,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,50,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,50,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,50,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,100,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,100,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,100,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,100,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,250,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,250,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,250,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,250,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,500,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,500,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,500,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,500,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,1000,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,1000,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,1000,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,1000,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,2000,0.2,True,True,True,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,2000,0.5,True,True,True,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,2000,1,True,True,True,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
random-32-32-20,100,2000,2000,2,True,True,True,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
warehouse-10-20-10-2-1,50,500,25,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
warehouse-10-20-10-2-1,50,500,25,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
warehouse-10-20-10-2-1,50,500,25,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
warehouse-10-20-10-2-1,50,500,25,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
warehouse-10-20-10-2-1,50,500,50,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
warehouse-10-20-10-2-1,50,500,50,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
warehouse-10-20-10-2-1,50,500,50,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
warehouse-10-20-10-2-1,50,500,50,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
warehouse-10-20-10-2-1,50,500,100,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
warehouse-10-20-10-2-1,50,500,100,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
warehouse-10-20-10-2-1,50,500,100,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
warehouse-10-20-10-2-1,50,500,100,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
warehouse-10-20-10-2-1,50,500,250,0.2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
warehouse-10-20-10-2-1,50,500,250,0.5,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
warehouse-10-20-10-2-1,50,500,250,1,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
warehouse-10-20-10-2-1,50,500,250,2,True,True,False,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
warehouse-10-20-10-2-1,50,500,500,0.2,True,True,True,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
warehouse-10-20-10-2-1,50,500,500,0.5,True,True,True,"G5.47 did not run the grid, so mismatch is non-decisive; G5.48 records both nominal and actual budgets.",False,False,False,False,False
