group_type,group_value,target_rule,predicted_rule,target_family,predicted_family,correct_rule,correct_family,count
map,empty-32-32,block_light,neutral_additive,block,additive_or_neutral,0,0,2
map,empty-32-32,decay_090,commit_heavy,decay,commit,0,0,2
map,empty-32-32,wait_heavy,block_heavy,wait,block,0,0,2
map,empty-32-32,block_light,wait_light,block,wait,0,0,1
map,empty-32-32,decay_095,block_heavy,decay,block,0,0,1
map,empty-32-32,decay_095,commit_heavy,decay,commit,0,0,1
map,empty-32-32,decay_095,wait_light,decay,wait,0,0,1
map,empty-32-32,wait_heavy,commit_heavy,wait,commit,0,0,1
map,empty-32-32,wait_heavy,wait_light,wait,wait,0,1,1
map,empty-32-32,wait_light,commit_heavy,wait,commit,0,0,1
map,empty-48-48,neutral_additive,neutral_additive,additive_or_neutral,additive_or_neutral,1,1,67
map,empty-48-48,commit_heavy,commit_heavy,commit,commit,1,1,39
map,empty-48-48,neutral_additive,commit_heavy,additive_or_neutral,commit,0,0,29
map,empty-48-48,block_heavy,neutral_additive,block,additive_or_neutral,0,0,23
map,empty-48-48,commit_heavy,neutral_additive,commit,additive_or_neutral,0,0,23
map,empty-48-48,block_heavy,block_heavy,block,block,1,1,19
map,empty-48-48,neutral_additive,block_heavy,additive_or_neutral,block,0,0,13
map,empty-48-48,block_heavy,commit_heavy,block,commit,0,0,8
map,empty-48-48,commit_heavy,block_heavy,commit,block,0,0,7
map,empty-48-48,wait_light,neutral_additive,wait,additive_or_neutral,0,0,6
map,empty-48-48,block_light,block_heavy,block,block,0,1,1
map,empty-48-48,decay_090,wait_light,decay,wait,0,0,1
map,empty-48-48,decay_095,neutral_additive,decay,additive_or_neutral,0,0,1
map,empty-48-48,neutral_additive,wait_light,additive_or_neutral,wait,0,0,1
map,empty-48-48,wait_light,block_heavy,wait,block,0,0,1
map,empty-48-48,wait_light,wait_light,wait,wait,1,1,1
map,maze-32-32-2,neutral_additive,neutral_additive,additive_or_neutral,additive_or_neutral,1,1,39
map,maze-32-32-2,commit_heavy,commit_heavy,commit,commit,1,1,16
map,maze-32-32-2,block_heavy,neutral_additive,block,additive_or_neutral,0,0,14
map,maze-32-32-2,commit_heavy,neutral_additive,commit,additive_or_neutral,0,0,14
map,maze-32-32-2,wait_light,wait_light,wait,wait,1,1,14
map,maze-32-32-2,block_heavy,block_heavy,block,block,1,1,12
map,maze-32-32-2,wait_light,neutral_additive,wait,additive_or_neutral,0,0,12
map,maze-32-32-2,block_light,block_light,block,block,1,1,10
map,maze-32-32-2,commit_heavy,wait_light,commit,wait,0,0,8
map,maze-32-32-2,wait_light,block_heavy,wait,block,0,0,5
map,maze-32-32-2,neutral_additive,block_light,additive_or_neutral,block,0,0,4
map,maze-32-32-2,neutral_additive,commit_heavy,additive_or_neutral,commit,0,0,4
map,maze-32-32-2,neutral_additive,wait_light,additive_or_neutral,wait,0,0,4
map,maze-32-32-2,block_heavy,wait_light,block,wait,0,0,3
map,maze-32-32-2,block_light,commit_heavy,block,commit,0,0,3
map,maze-32-32-2,block_light,neutral_additive,block,additive_or_neutral,0,0,3
map,maze-32-32-2,commit_heavy,block_heavy,commit,block,0,0,3
map,maze-32-32-2,commit_heavy,block_light,commit,block,0,0,3
map,maze-32-32-2,decay_095,neutral_additive,decay,additive_or_neutral,0,0,3
map,maze-32-32-2,neutral_additive,block_heavy,additive_or_neutral,block,0,0,3
map,maze-32-32-2,wait_heavy,block_light,wait,block,0,0,3
map,maze-32-32-2,wait_heavy,neutral_additive,wait,additive_or_neutral,0,0,3
map,maze-32-32-2,block_heavy,block_light,block,block,0,1,2
map,maze-32-32-2,decay_090,block_heavy,decay,block,0,0,2
map,maze-32-32-2,decay_090,decay_090,decay,decay,1,1,2
map,maze-32-32-2,decay_090,neutral_additive,decay,additive_or_neutral,0,0,2
map,maze-32-32-2,decay_095,decay_090,decay,decay,0,1,2
map,maze-32-32-2,wait_heavy,block_heavy,wait,block,0,0,2
map,maze-32-32-2,wait_heavy,wait_heavy,wait,wait,1,1,2
map,maze-32-32-2,wait_light,block_light,wait,block,0,0,2
map,maze-32-32-2,wait_light,commit_heavy,wait,commit,0,0,2
map,maze-32-32-2,block_heavy,commit_heavy,block,commit,0,0,1
map,maze-32-32-2,block_light,wait_light,block,wait,0,0,1
map,maze-32-32-2,decay_090,block_light,decay,block,0,0,1
map,maze-32-32-2,decay_090,wait_heavy,decay,wait,0,0,1
map,maze-32-32-2,decay_095,block_light,decay,block,0,0,1
map,maze-32-32-2,decay_095,commit_heavy,decay,commit,0,0,1
map,maze-32-32-2,decay_095,wait_light,decay,wait,0,0,1
map,maze-32-32-2,neutral_additive,decay_090,additive_or_neutral,decay,0,0,1
map,maze-32-32-2,wait_light,wait_heavy,wait,wait,0,1,1
map,maze-32-32-4,neutral_additive,neutral_additive,additive_or_neutral,additive_or_neutral,1,1,28
map,maze-32-32-4,commit_heavy,neutral_additive,commit,additive_or_neutral,0,0,21
map,maze-32-32-4,wait_light,neutral_additive,wait,additive_or_neutral,0,0,13
map,maze-32-32-4,block_heavy,block_heavy,block,block,1,1,12
map,maze-32-32-4,block_heavy,wait_light,block,wait,0,0,12
map,maze-32-32-4,neutral_additive,block_heavy,additive_or_neutral,block,0,0,12
map,maze-32-32-4,block_heavy,neutral_additive,block,additive_or_neutral,0,0,11
map,maze-32-32-4,wait_light,block_heavy,wait,block,0,0,10
map,maze-32-32-4,wait_heavy,neutral_additive,wait,additive_or_neutral,0,0,9
map,maze-32-32-4,wait_light,wait_light,wait,wait,1,1,9
map,maze-32-32-4,commit_heavy,wait_light,commit,wait,0,0,8
map,maze-32-32-4,commit_heavy,block_heavy,commit,block,0,0,7
map,maze-32-32-4,neutral_additive,commit_heavy,additive_or_neutral,commit,0,0,7
map,maze-32-32-4,decay_095,neutral_additive,decay,additive_or_neutral,0,0,6
map,maze-32-32-4,neutral_additive,wait_light,additive_or_neutral,wait,0,0,6
map,maze-32-32-4,block_light,wait_light,block,wait,0,0,5
map,maze-32-32-4,wait_heavy,block_heavy,wait,block,0,0,5
map,maze-32-32-4,decay_090,wait_light,decay,wait,0,0,4
map,maze-32-32-4,wait_light,commit_heavy,wait,commit,0,0,4
map,maze-32-32-4,commit_heavy,commit_heavy,commit,commit,1,1,3
map,maze-32-32-4,decay_095,block_heavy,decay,block,0,0,3
map,maze-32-32-4,block_light,block_heavy,block,block,0,1,2
map,maze-32-32-4,block_light,neutral_additive,block,additive_or_neutral,0,0,2
map,maze-32-32-4,decay_095,wait_light,decay,wait,0,0,2
map,maze-32-32-4,wait_heavy,commit_heavy,wait,commit,0,0,2
map,maze-32-32-4,wait_heavy,wait_light,wait,wait,0,1,2
map,maze-32-32-4,block_heavy,wait_heavy,block,wait,0,0,1
map,maze-32-32-4,block_light,commit_heavy,block,commit,0,0,1
map,maze-32-32-4,block_light,wait_heavy,block,wait,0,0,1
map,maze-32-32-4,commit_heavy,decay_095,commit,decay,0,0,1
map,maze-32-32-4,decay_090,commit_heavy,decay,commit,0,0,1
map,maze-32-32-4,decay_090,wait_heavy,decay,wait,0,0,1
map,maze-32-32-4,decay_095,commit_heavy,decay,commit,0,0,1
map,maze-32-32-4,neutral_additive,block_light,additive_or_neutral,block,0,0,1
map,maze-32-32-4,neutral_additive,decay_090,additive_or_neutral,decay,0,0,1
map,maze-32-32-4,neutral_additive,decay_095,additive_or_neutral,decay,0,0,1
map,maze-32-32-4,wait_heavy,wait_heavy,wait,wait,1,1,1
map,maze-32-32-4,wait_light,block_light,wait,block,0,0,1
map,maze-32-32-4,wait_light,decay_095,wait,decay,0,0,1
map,maze-32-32-4,wait_light,wait_heavy,wait,wait,0,1,1
map,random-32-32-10,commit_heavy,commit_heavy,commit,commit,1,1,26
map,random-32-32-10,block_heavy,block_heavy,block,block,1,1,25
map,random-32-32-10,neutral_additive,neutral_additive,additive_or_neutral,additive_or_neutral,1,1,25
map,random-32-32-10,wait_light,wait_light,wait,wait,1,1,21
map,random-32-32-10,neutral_additive,commit_heavy,additive_or_neutral,commit,0,0,17
map,random-32-32-10,block_heavy,neutral_additive,block,additive_or_neutral,0,0,13
map,random-32-32-10,neutral_additive,block_heavy,additive_or_neutral,block,0,0,11
map,random-32-32-10,neutral_additive,wait_light,additive_or_neutral,wait,0,0,11
map,random-32-32-10,wait_light,neutral_additive,wait,additive_or_neutral,0,0,11
map,random-32-32-10,block_heavy,commit_heavy,block,commit,0,0,10
map,random-32-32-10,block_heavy,wait_light,block,wait,0,0,9
map,random-32-32-10,commit_heavy,neutral_additive,commit,additive_or_neutral,0,0,8
map,random-32-32-10,block_light,wait_light,block,wait,0,0,6
map,random-32-32-10,block_light,neutral_additive,block,additive_or_neutral,0,0,4
map,random-32-32-10,commit_heavy,block_heavy,commit,block,0,0,4
map,random-32-32-10,commit_heavy,wait_light,commit,wait,0,0,4
map,random-32-32-10,wait_heavy,block_heavy,wait,block,0,0,4
map,random-32-32-10,wait_heavy,commit_heavy,wait,commit,0,0,4
map,random-32-32-10,wait_heavy,neutral_additive,wait,additive_or_neutral,0,0,4
map,random-32-32-10,wait_light,block_heavy,wait,block,0,0,4
map,random-32-32-10,wait_light,commit_heavy,wait,commit,0,0,4
map,random-32-32-10,decay_090,neutral_additive,decay,additive_or_neutral,0,0,3
map,random-32-32-10,decay_090,wait_light,decay,wait,0,0,3
map,random-32-32-10,decay_090,commit_heavy,decay,commit,0,0,2
map,random-32-32-10,decay_095,neutral_additive,decay,additive_or_neutral,0,0,2
map,random-32-32-10,block_light,block_heavy,block,block,0,1,1
map,random-32-32-10,block_light,commit_heavy,block,commit,0,0,1
map,random-32-32-10,decay_090,decay_090,decay,decay,1,1,1
map,random-32-32-10,decay_095,decay_095,decay,decay,1,1,1
map,random-32-32-10,decay_095,wait_light,decay,wait,0,0,1
map,random-32-32-20,neutral_additive,neutral_additive,additive_or_neutral,additive_or_neutral,1,1,25
map,random-32-32-20,wait_light,wait_light,wait,wait,1,1,25
map,random-32-32-20,block_heavy,block_heavy,block,block,1,1,21
map,random-32-32-20,commit_heavy,commit_heavy,commit,commit,1,1,21
map,random-32-32-20,commit_heavy,wait_light,commit,wait,0,0,13
map,random-32-32-20,neutral_additive,commit_heavy,additive_or_neutral,commit,0,0,12
map,random-32-32-20,wait_light,neutral_additive,wait,additive_or_neutral,0,0,12
map,random-32-32-20,commit_heavy,block_heavy,commit,block,0,0,9
map,random-32-32-20,neutral_additive,block_heavy,additive_or_neutral,block,0,0,9
map,random-32-32-20,neutral_additive,wait_light,additive_or_neutral,wait,0,0,8
map,random-32-32-20,wait_heavy,commit_heavy,wait,commit,0,0,8
map,random-32-32-20,block_heavy,neutral_additive,block,additive_or_neutral,0,0,7
map,random-32-32-20,wait_heavy,neutral_additive,wait,additive_or_neutral,0,0,7
map,random-32-32-20,commit_heavy,neutral_additive,commit,additive_or_neutral,0,0,6
map,random-32-32-20,wait_light,block_heavy,wait,block,0,0,6
map,random-32-32-20,block_heavy,commit_heavy,block,commit,0,0,5
map,random-32-32-20,decay_095,wait_light,decay,wait,0,0,5
map,random-32-32-20,block_heavy,wait_light,block,wait,0,0,4
map,random-32-32-20,block_light,commit_heavy,block,commit,0,0,4
map,random-32-32-20,decay_090,commit_heavy,decay,commit,0,0,4
map,random-32-32-20,block_light,wait_light,block,wait,0,0,3
map,random-32-32-20,block_light,block_light,block,block,1,1,2
map,random-32-32-20,block_light,neutral_additive,block,additive_or_neutral,0,0,2
map,random-32-32-20,decay_090,wait_light,decay,wait,0,0,2
map,random-32-32-20,decay_095,neutral_additive,decay,additive_or_neutral,0,0,2
map,random-32-32-20,neutral_additive,decay_095,additive_or_neutral,decay,0,0,2
map,random-32-32-20,wait_heavy,block_heavy,wait,block,0,0,2
map,random-32-32-20,wait_heavy,wait_light,wait,wait,0,1,2
map,random-32-32-20,wait_light,commit_heavy,wait,commit,0,0,2
map,random-32-32-20,block_heavy,block_light,block,block,0,1,1
map,random-32-32-20,block_heavy,decay_090,block,decay,0,0,1
map,random-32-32-20,block_light,block_heavy,block,block,0,1,1
map,random-32-32-20,commit_heavy,block_light,commit,block,0,0,1
map,random-32-32-20,commit_heavy,decay_095,commit,decay,0,0,1
map,random-32-32-20,decay_090,decay_090,decay,decay,1,1,1
map,random-32-32-20,decay_090,neutral_additive,decay,additive_or_neutral,0,0,1
map,random-32-32-20,decay_095,block_heavy,decay,block,0,0,1
map,random-32-32-20,decay_095,commit_heavy,decay,commit,0,0,1
map,random-32-32-20,wait_light,decay_090,wait,decay,0,0,1
map,random-64-64-10,neutral_additive,neutral_additive,additive_or_neutral,additive_or_neutral,1,1,101
map,random-64-64-10,commit_heavy,commit_heavy,commit,commit,1,1,62
map,random-64-64-10,block_heavy,neutral_additive,block,additive_or_neutral,0,0,22
map,random-64-64-10,commit_heavy,neutral_additive,commit,additive_or_neutral,0,0,15
map,random-64-64-10,neutral_additive,commit_heavy,additive_or_neutral,commit,0,0,12
map,random-64-64-10,block_heavy,block_heavy,block,block,1,1,8
map,random-64-64-10,block_heavy,commit_heavy,block,commit,0,0,4
map,random-64-64-10,neutral_additive,block_heavy,additive_or_neutral,block,0,0,4
map,random-64-64-10,wait_light,neutral_additive,wait,additive_or_neutral,0,0,4
map,random-64-64-10,neutral_additive,wait_light,additive_or_neutral,wait,0,0,2
map,random-64-64-10,commit_heavy,block_heavy,commit,block,0,0,1
map,random-64-64-10,decay_095,commit_heavy,decay,commit,0,0,1
map,random-64-64-10,decay_095,neutral_additive,decay,additive_or_neutral,0,0,1
map,random-64-64-10,wait_heavy,commit_heavy,wait,commit,0,0,1
map,random-64-64-10,wait_heavy,neutral_additive,wait,additive_or_neutral,0,0,1
map,random-64-64-10,wait_light,wait_light,wait,wait,1,1,1
map,random-64-64-20,neutral_additive,neutral_additive,additive_or_neutral,additive_or_neutral,1,1,75
map,random-64-64-20,commit_heavy,commit_heavy,commit,commit,1,1,35
map,random-64-64-20,block_heavy,neutral_additive,block,additive_or_neutral,0,0,25
map,random-64-64-20,commit_heavy,neutral_additive,commit,additive_or_neutral,0,0,21
map,random-64-64-20,neutral_additive,commit_heavy,additive_or_neutral,commit,0,0,18
map,random-64-64-20,block_heavy,block_heavy,block,block,1,1,17
map,random-64-64-20,wait_light,neutral_additive,wait,additive_or_neutral,0,0,16
map,random-64-64-20,block_heavy,commit_heavy,block,commit,0,0,6
map,random-64-64-20,commit_heavy,block_heavy,commit,block,0,0,6
map,random-64-64-20,neutral_additive,block_heavy,additive_or_neutral,block,0,0,6
map,random-64-64-20,wait_heavy,neutral_additive,wait,additive_or_neutral,0,0,5
map,random-64-64-20,wait_heavy,commit_heavy,wait,commit,0,0,3
map,random-64-64-20,wait_heavy,block_heavy,wait,block,0,0,2
map,random-64-64-20,block_heavy,wait_light,block,wait,0,0,1
map,random-64-64-20,commit_heavy,wait_light,commit,wait,0,0,1
map,random-64-64-20,decay_095,neutral_additive,decay,additive_or_neutral,0,0,1
map,random-64-64-20,wait_light,block_heavy,wait,block,0,0,1
map,random-64-64-20,wait_light,wait_light,wait,wait,1,1,1
map,room-32-32-4,commit_heavy,commit_heavy,commit,commit,1,1,29
map,room-32-32-4,wait_light,wait_light,wait,wait,1,1,25
map,room-32-32-4,block_heavy,block_heavy,block,block,1,1,23
map,room-32-32-4,commit_heavy,wait_light,commit,wait,0,0,12
map,room-32-32-4,block_heavy,wait_light,block,wait,0,0,10
map,room-32-32-4,neutral_additive,commit_heavy,additive_or_neutral,commit,0,0,10
map,room-32-32-4,neutral_additive,wait_light,additive_or_neutral,wait,0,0,9
map,room-32-32-4,neutral_additive,neutral_additive,additive_or_neutral,additive_or_neutral,1,1,8
map,room-32-32-4,wait_light,neutral_additive,wait,additive_or_neutral,0,0,8
map,room-32-32-4,block_light,wait_light,block,wait,0,0,6
map,room-32-32-4,neutral_additive,block_heavy,additive_or_neutral,block,0,0,6
map,room-32-32-4,wait_light,block_light,wait,block,0,0,6
map,room-32-32-4,block_heavy,commit_heavy,block,commit,0,0,5
map,room-32-32-4,block_light,block_light,block,block,1,1,5
map,room-32-32-4,commit_heavy,block_heavy,commit,block,0,0,5
map,room-32-32-4,block_light,neutral_additive,block,additive_or_neutral,0,0,4
map,room-32-32-4,commit_heavy,neutral_additive,commit,additive_or_neutral,0,0,4
map,room-32-32-4,decay_095,commit_heavy,decay,commit,0,0,4
map,room-32-32-4,decay_095,wait_light,decay,wait,0,0,4
map,room-32-32-4,wait_heavy,wait_light,wait,wait,0,1,4
map,room-32-32-4,wait_light,commit_heavy,wait,commit,0,0,4
map,room-32-32-4,block_heavy,neutral_additive,block,additive_or_neutral,0,0,3
map,room-32-32-4,commit_heavy,block_light,commit,block,0,0,3
map,room-32-32-4,decay_090,decay_090,decay,decay,1,1,3
map,room-32-32-4,block_light,block_heavy,block,block,0,1,2
map,room-32-32-4,block_light,commit_heavy,block,commit,0,0,2
map,room-32-32-4,commit_heavy,decay_090,commit,decay,0,0,2
map,room-32-32-4,decay_090,block_heavy,decay,block,0,0,2
map,room-32-32-4,decay_090,commit_heavy,decay,commit,0,0,2
map,room-32-32-4,decay_090,wait_light,decay,wait,0,0,2
map,room-32-32-4,decay_095,block_heavy,decay,block,0,0,2
map,room-32-32-4,decay_095,decay_095,decay,decay,1,1,2
map,room-32-32-4,neutral_additive,block_light,additive_or_neutral,block,0,0,2
map,room-32-32-4,wait_heavy,block_heavy,wait,block,0,0,2
map,room-32-32-4,wait_heavy,wait_heavy,wait,wait,1,1,2
map,room-32-32-4,wait_light,block_heavy,wait,block,0,0,2
map,room-32-32-4,block_heavy,decay_090,block,decay,0,0,1
map,room-32-32-4,block_light,decay_090,block,decay,0,0,1
map,room-32-32-4,commit_heavy,decay_095,commit,decay,0,0,1
map,room-32-32-4,decay_090,block_light,decay,block,0,0,1
map,room-32-32-4,decay_095,neutral_additive,decay,additive_or_neutral,0,0,1
map,room-32-32-4,wait_heavy,commit_heavy,wait,commit,0,0,1
map,room-32-32-4,wait_heavy,neutral_additive,wait,additive_or_neutral,0,0,1
map,room-64-64-8,neutral_additive,neutral_additive,additive_or_neutral,additive_or_neutral,1,1,79
map,room-64-64-8,block_heavy,neutral_additive,block,additive_or_neutral,0,0,28
map,room-64-64-8,commit_heavy,neutral_additive,commit,additive_or_neutral,0,0,20
map,room-64-64-8,wait_light,neutral_additive,wait,additive_or_neutral,0,0,18
map,room-64-64-8,wait_light,wait_light,wait,wait,1,1,16
map,room-64-64-8,neutral_additive,wait_light,additive_or_neutral,wait,0,0,11
map,room-64-64-8,neutral_additive,block_heavy,additive_or_neutral,block,0,0,8
map,room-64-64-8,block_light,neutral_additive,block,additive_or_neutral,0,0,7
map,room-64-64-8,block_heavy,block_heavy,block,block,1,1,6
map,room-64-64-8,block_heavy,wait_light,block,wait,0,0,6
map,room-64-64-8,block_light,block_light,block,block,1,1,5
map,room-64-64-8,block_light,wait_light,block,wait,0,0,5
map,room-64-64-8,commit_heavy,block_light,commit,block,0,0,4
map,room-64-64-8,commit_heavy,commit_heavy,commit,commit,1,1,4
map,room-64-64-8,wait_light,block_light,wait,block,0,0,3
map,room-64-64-8,block_heavy,block_light,block,block,0,1,2
map,room-64-64-8,decay_095,neutral_additive,decay,additive_or_neutral,0,0,2
map,room-64-64-8,neutral_additive,block_light,additive_or_neutral,block,0,0,2
map,room-64-64-8,wait_heavy,neutral_additive,wait,additive_or_neutral,0,0,2
map,room-64-64-8,wait_heavy,wait_light,wait,wait,0,1,2
map,room-64-64-8,block_heavy,commit_heavy,block,commit,0,0,1
map,room-64-64-8,block_light,decay_090,block,decay,0,0,1
map,room-64-64-8,commit_heavy,block_heavy,commit,block,0,0,1
map,room-64-64-8,commit_heavy,wait_light,commit,wait,0,0,1
map,room-64-64-8,decay_090,neutral_additive,decay,additive_or_neutral,0,0,1
map,room-64-64-8,decay_095,block_light,decay,block,0,0,1
map,room-64-64-8,decay_095,wait_light,decay,wait,0,0,1
map,room-64-64-8,neutral_additive,decay_090,additive_or_neutral,decay,0,0,1
map,room-64-64-8,wait_heavy,block_heavy,wait,block,0,0,1
map,room-64-64-8,wait_heavy,decay_090,wait,decay,0,0,1
map,warehouse-10-20-10-2-1,commit_heavy,commit_heavy,commit,commit,1,1,40
map,warehouse-10-20-10-2-1,neutral_additive,neutral_additive,additive_or_neutral,additive_or_neutral,1,1,40
map,warehouse-10-20-10-2-1,commit_heavy,neutral_additive,commit,additive_or_neutral,0,0,18
map,warehouse-10-20-10-2-1,block_heavy,neutral_additive,block,additive_or_neutral,0,0,13
map,warehouse-10-20-10-2-1,neutral_additive,commit_heavy,additive_or_neutral,commit,0,0,13
map,warehouse-10-20-10-2-1,block_heavy,commit_heavy,block,commit,0,0,10
map,warehouse-10-20-10-2-1,wait_light,commit_heavy,wait,commit,0,0,10
map,warehouse-10-20-10-2-1,wait_light,wait_light,wait,wait,1,1,10
map,warehouse-10-20-10-2-1,neutral_additive,wait_light,additive_or_neutral,wait,0,0,9
map,warehouse-10-20-10-2-1,wait_light,neutral_additive,wait,additive_or_neutral,0,0,9
map,warehouse-10-20-10-2-1,block_heavy,block_heavy,block,block,1,1,6
map,warehouse-10-20-10-2-1,neutral_additive,block_heavy,additive_or_neutral,block,0,0,6
map,warehouse-10-20-10-2-1,block_light,neutral_additive,block,additive_or_neutral,0,0,5
map,warehouse-10-20-10-2-1,wait_heavy,commit_heavy,wait,commit,0,0,5
map,warehouse-10-20-10-2-1,block_light,wait_light,block,wait,0,0,4
map,warehouse-10-20-10-2-1,commit_heavy,wait_light,commit,wait,0,0,4
map,warehouse-10-20-10-2-1,decay_095,commit_heavy,decay,commit,0,0,4
map,warehouse-10-20-10-2-1,decay_095,neutral_additive,decay,additive_or_neutral,0,0,4
map,warehouse-10-20-10-2-1,block_light,commit_heavy,block,commit,0,0,3
map,warehouse-10-20-10-2-1,decay_090,commit_heavy,decay,commit,0,0,3
map,warehouse-10-20-10-2-1,decay_090,neutral_additive,decay,additive_or_neutral,0,0,3
map,warehouse-10-20-10-2-1,neutral_additive,block_light,additive_or_neutral,block,0,0,3
map,warehouse-10-20-10-2-1,wait_heavy,neutral_additive,wait,additive_or_neutral,0,0,3
map,warehouse-10-20-10-2-1,block_heavy,wait_light,block,wait,0,0,2
map,warehouse-10-20-10-2-1,block_light,block_light,block,block,1,1,2
map,warehouse-10-20-10-2-1,wait_heavy,block_heavy,wait,block,0,0,2
map,warehouse-10-20-10-2-1,wait_light,block_light,wait,block,0,0,2
map,warehouse-10-20-10-2-1,commit_heavy,block_heavy,commit,block,0,0,1
map,warehouse-10-20-10-2-1,decay_090,decay_090,decay,decay,1,1,1
map,warehouse-10-20-10-2-1,decay_090,wait_light,decay,wait,0,0,1
map,warehouse-10-20-10-2-1,decay_095,decay_095,decay,decay,1,1,1
map,warehouse-10-20-10-2-1,wait_heavy,wait_heavy,wait,wait,1,1,1
map,warehouse-10-20-10-2-1,wait_heavy,wait_light,wait,wait,0,1,1
map,warehouse-10-20-10-2-1,wait_light,block_heavy,wait,block,0,0,1
map,warehouse-20-40-10-2-1,neutral_additive,neutral_additive,additive_or_neutral,additive_or_neutral,1,1,119
map,warehouse-20-40-10-2-1,commit_heavy,commit_heavy,commit,commit,1,1,28
map,warehouse-20-40-10-2-1,commit_heavy,neutral_additive,commit,additive_or_neutral,0,0,20
map,warehouse-20-40-10-2-1,neutral_additive,commit_heavy,additive_or_neutral,commit,0,0,15
map,warehouse-20-40-10-2-1,block_heavy,neutral_additive,block,additive_or_neutral,0,0,13
map,warehouse-20-40-10-2-1,wait_light,neutral_additive,wait,additive_or_neutral,0,0,9
map,warehouse-20-40-10-2-1,block_heavy,commit_heavy,block,commit,0,0,4
map,warehouse-20-40-10-2-1,wait_heavy,neutral_additive,wait,additive_or_neutral,0,0,4
map,warehouse-20-40-10-2-1,block_heavy,block_heavy,block,block,1,1,3
map,warehouse-20-40-10-2-1,decay_090,neutral_additive,decay,additive_or_neutral,0,0,3
map,warehouse-20-40-10-2-1,decay_095,commit_heavy,decay,commit,0,0,2
map,warehouse-20-40-10-2-1,decay_095,neutral_additive,decay,additive_or_neutral,0,0,2
map,warehouse-20-40-10-2-1,wait_heavy,commit_heavy,wait,commit,0,0,2
map,warehouse-20-40-10-2-1,commit_heavy,block_heavy,commit,block,0,0,1
split,train,neutral_additive,neutral_additive,additive_or_neutral,additive_or_neutral,1,1,557
split,train,commit_heavy,commit_heavy,commit,commit,1,1,304
split,train,wait_light,wait_light,wait,wait,1,1,176
split,train,block_heavy,block_heavy,block,block,1,1,165
split,train,block_heavy,neutral_additive,block,additive_or_neutral,0,0,149
split,train,commit_heavy,neutral_additive,commit,additive_or_neutral,0,0,141
split,train,neutral_additive,commit_heavy,additive_or_neutral,commit,0,0,119
split,train,wait_light,neutral_additive,wait,additive_or_neutral,0,0,112
split,train,neutral_additive,wait_light,additive_or_neutral,wait,0,0,76
split,train,neutral_additive,block_heavy,additive_or_neutral,block,0,0,67
split,train,block_heavy,commit_heavy,block,commit,0,0,65
split,train,commit_heavy,wait_light,commit,wait,0,0,63
split,train,block_heavy,wait_light,block,wait,0,0,47
split,train,commit_heavy,block_heavy,commit,block,0,0,39
split,train,wait_heavy,neutral_additive,wait,additive_or_neutral,0,0,35
split,train,block_light,neutral_additive,block,additive_or_neutral,0,0,30
split,train,wait_light,commit_heavy,wait,commit,0,0,30
split,train,block_light,wait_light,block,wait,0,0,29
split,train,wait_heavy,commit_heavy,wait,commit,0,0,26
split,train,wait_light,block_heavy,wait,block,0,0,26
split,train,block_light,block_light,block,block,1,1,25
split,train,decay_095,neutral_additive,decay,additive_or_neutral,0,0,22
split,train,wait_heavy,block_heavy,wait,block,0,0,20
split,train,decay_090,commit_heavy,decay,commit,0,0,15
split,train,decay_095,commit_heavy,decay,commit,0,0,15
split,train,decay_095,wait_light,decay,wait,0,0,15
split,train,block_light,commit_heavy,block,commit,0,0,14
split,train,decay_090,neutral_additive,decay,additive_or_neutral,0,0,14
split,train,decay_090,wait_light,decay,wait,0,0,13
split,train,wait_light,block_light,wait,block,0,0,13
split,train,commit_heavy,block_light,commit,block,0,0,11
split,train,neutral_additive,block_light,additive_or_neutral,block,0,0,11
split,train,wait_heavy,wait_light,wait,wait,0,1,11
split,train,block_light,block_heavy,block,block,0,1,9
split,train,decay_090,decay_090,decay,decay,1,1,8
split,train,decay_095,block_heavy,decay,block,0,0,7
split,train,decay_095,decay_095,decay,decay,1,1,6
split,train,block_heavy,block_light,block,block,0,1,5
split,train,decay_090,block_heavy,decay,block,0,0,5
split,train,wait_heavy,wait_heavy,wait,wait,1,1,5
split,train,neutral_additive,decay_095,additive_or_neutral,decay,0,0,3
split,train,wait_heavy,block_light,wait,block,0,0,3
split,train,block_heavy,decay_090,block,decay,0,0,2
split,train,block_light,decay_090,block,decay,0,0,2
split,train,commit_heavy,decay_090,commit,decay,0,0,2
split,train,commit_heavy,decay_095,commit,decay,0,0,2
split,train,decay_090,block_light,decay,block,0,0,2
split,train,decay_095,block_light,decay,block,0,0,2
split,train,decay_095,decay_090,decay,decay,0,1,2
split,train,neutral_additive,decay_090,additive_or_neutral,decay,0,0,2
split,train,decay_090,wait_heavy,decay,wait,0,0,1
split,train,wait_heavy,decay_090,wait,decay,0,0,1
split,train,wait_light,decay_090,wait,decay,0,0,1
split,train,wait_light,wait_heavy,wait,wait,0,1,1
split,validation,neutral_additive,neutral_additive,additive_or_neutral,additive_or_neutral,1,1,95
split,validation,commit_heavy,neutral_additive,commit,additive_or_neutral,0,0,44
split,validation,commit_heavy,commit_heavy,commit,commit,1,1,42
split,validation,neutral_additive,commit_heavy,additive_or_neutral,commit,0,0,36
split,validation,block_heavy,neutral_additive,block,additive_or_neutral,0,0,34
split,validation,block_heavy,block_heavy,block,block,1,1,31
